55922.506 19.87 0.04 U
55923.395 19.92 0.1 U
55929.379 19.9 0.15 U
55943.345 20.56 0.15 U
55945.366 20.79 0.1 U
55958.299 20.92 0.19 U
55975.251 21.29 0.19 U
56026.163 22.01 0.15 U
56033.196 21.69 0.12 U
56037.376 21.86 0.21 U
56064.279 22.41 0.15 U
56068.305 22.11 0.17 U
56089.252 22.23 0.12 U
55922.508 19.424 0.024 g
55922.508 19.53 0.02 g
55923.396 19.62 0.05 g
55923.398 19.538 0.062 g
55926.394 19.61 0.13 g
55926.395 19.614 0.13 g
55929.379 19.807 0.085 g
55929.381 19.98 0.09 g
55943.347 20.22 0.09 g
55943.348 20.097 0.078 g
55946.339 20.26 0.11 g
55946.34 20.095 0.105 g
55951.414 20.234 0.096 g
55954.316 20.297 0.182 g
55957.371 20.455 0.054 g
55957.371 20.56 0.05 g
55960.293 20.501 0.319 g
55962.289 20.769 0.226 g
55963.367 20.337 0.169 g
55963.367 20.34 0.16 g
55975.254 20.754 0.095 g
55975.254 20.87 0.08 g
55983.234 20.915 0.116 g
55988.422 20.82 0.121 g
55988.424 20.96 0.11 g
55992.371 20.699 0.209 g
55998.189 21.0 0.1 g
56015.195 20.966 0.156 g
56017.18 21.397 0.222 g
56017.18 21.39 0.19 g
56026.164 21.389 0.143 g
56026.165 21.46 0.16 g
56033.198 21.57 0.11 g
56033.199 21.462 0.122 g
56036.457 21.113 0.235 g
56037.379 21.51 0.1 g
56037.379 21.267 0.107 g
56054.254 21.384 0.337 g
56055.266 21.544 0.371 g
56061.328 21.478 0.106 g
56061.329 21.68 0.11 g
56064.27 21.708 0.12 g
56064.276 21.76 0.07 g
56064.277 21.6 0.121 g
56068.307 21.71 0.1 g
56068.309 21.587 0.124 g
56075.343 21.64 0.15 g
56075.344 21.684 0.184 g
56086.25 21.694 0.188 g
56086.251 21.96 0.18 g
56087.277 21.86 0.222 g
56087.278 22.11 0.16 g
56088.312 21.921 0.278 g
56089.254 21.855 0.157 g
56089.255 22.06 0.15 g
56362.0 22.457 0.2 g
55922.487 18.95 0.01 r
55922.504 18.997 0.026 r
55923.391 18.833 0.047 r
55923.393 18.96 0.04 r
55926.387 18.95 0.079 r
55926.391 18.95 0.08 r
55929.375 18.912 0.042 r
55929.377 18.91 0.04 r
55943.34 18.882 0.051 r
55943.344 19.04 0.05 r
55946.332 18.956 0.062 r
55946.338 19.03 0.06 r
55951.406 18.951 0.066 r
55958.297 19.085 0.038 r
55958.298 19.36 0.03 r
55962.281 19.203 0.056 r
55963.359 19.225 0.114 r
55963.363 19.34 0.14 r
55974.254 19.331 0.125 r
55975.25 19.63 0.04 r
55977.438 19.46 0.062 r
55977.438 19.373 0.06 r
55988.418 19.673 0.106 r
55988.42 19.81 0.05 r
55992.363 19.842 0.092 r
55992.366 19.94 0.11 r
55997.259 19.97 0.13 r
56015.184 20.197 0.086 r
56017.175 20.24 0.06 r
56017.176 20.132 0.086 r
56020.168 20.127 0.219 r
56020.171 20.03 0.14 r
56021.168 19.981 0.136 r
56021.168 20.09 0.14 r
56025.176 20.1 0.148 r
56025.177 20.4 0.16 r
56026.16 20.224 0.058 r
56026.161 20.26 0.05 r
56033.191 20.341 0.072 r
56033.194 20.33 0.06 r
56036.441 20.334 0.134 r
56036.446 20.38 0.09 r
56036.461 20.072 0.35 r
56037.375 20.418 0.076 r
56039.221 20.38 0.04 r
56052.281 20.157 0.18 r
56053.277 20.726 0.182 r
56053.279 20.46 0.15 r
56054.246 20.404 0.148 r
56054.249 20.36 0.1 r
56055.262 20.575 0.169 r
56061.32 20.646 0.071 r
56061.324 20.56 0.05 r
56064.262 20.897 0.099 r
56064.272 20.66 0.04 r
56064.273 20.761 0.083 r
56068.297 20.827 0.107 r
56068.301 20.75 0.05 r
56075.336 21.011 0.148 r
56075.339 20.72 0.09 r
56080.246 21.082 0.202 r
56080.249 20.96 0.18 r
56085.301 21.156 0.268 r
56085.303 20.86 0.18 r
56086.242 21.002 0.126 r
56086.247 20.79 0.09 r
56087.273 20.959 0.144 r
56088.309 21.385 0.22 r
56089.246 20.8 0.113 r
56089.25 20.87 0.07 r
56092.279 20.77 0.07 r
56093.266 21.128 0.129 r
56101.277 21.191 0.258 r
56101.283 20.9 0.17 r
56362.0 22.08 0.2 r
55895.507 20.84 0.22 R
55902.449 20.048 0.272 R
55902.496 19.983 0.135 R
55902.497 20.0 0.16 R
55905.445 19.526 0.253 R
55905.492 19.341 0.372 R
55916.414 18.947 0.058 R
55916.437 19.04 0.06 R
55916.457 18.95 0.049 R
55922.422 19.052 0.051 R
55922.445 19.05 0.08 R
55922.465 18.893 0.037 R
55925.395 18.922 0.044 R
55925.415 18.96 0.06 R
55925.438 18.843 0.037 R
55928.379 18.854 0.063 R
55928.404 18.97 0.06 R
55928.422 18.917 0.047 R
55931.375 18.88 0.236 R
55931.391 18.815 0.108 R
55936.359 18.952 0.103 R
55936.383 18.725 0.135 R
55943.418 18.954 0.051 R
55943.422 18.974 0.049 R
55943.422 19.05 0.05 R
55943.422 18.962 0.049 R
55946.331 19.07 0.1 R
55946.332 18.997 0.076 R
55951.426 18.956 0.057 R
55951.428 19.16 0.11 R
55954.379 19.181 0.095 R
55954.401 19.2 0.09 R
55954.422 19.195 0.084 R
55958.297 19.116 0.075 R
55958.32 19.22 0.08 R
55958.344 19.15 0.056 R
55961.359 19.259 0.093 R
55961.379 19.33 0.1 R
55961.398 19.316 0.081 R
55975.262 19.731 0.106 R
55975.287 19.68 0.09 R
55975.309 19.595 0.08 R
