1.157500000000000000e+03 3.689676237018936877e+00 2.122491906623310100e-13 2.122491906623310353e-14
1.165000000000000000e+03 3.689676237018936877e+00 4.192751018334409864e-13 4.192751018334410242e-14
1.170000000000000000e+03 3.689676237018936877e+00 2.564294263041059938e-13 2.564294263041059938e-14
1.172500000000000000e+03 3.689676237018936877e+00 1.016841098084790056e-13 1.016841098084790056e-14
1.182500000000000000e+03 3.689676237018936877e+00 1.189199292424980067e-13 1.189199292424980162e-14
1.210000000000000000e+03 3.689676237018936877e+00 5.002961478255130157e-13 5.002961478255130157e-14
1.212500000000000000e+03 3.689676237018936877e+00 1.233356299035200032e-12 1.233356299035200133e-13
1.215000000000000000e+03 3.689676237018936877e+00 1.446729021303829946e-12 1.446729021303830047e-13
1.217500000000000000e+03 3.689676237018936877e+00 1.102455475000820055e-12 1.102455475000820105e-13
1.220000000000000000e+03 3.689676237018936877e+00 6.534751581001309949e-13 6.534751581001309949e-14
2.075000000000000000e+03 3.689676237018936877e+00 1.232206882102039979e-13 1.232206882102040074e-14
2.077500000000000000e+03 3.689676237018936877e+00 1.258583623604809948e-13 1.258583623604810042e-14
2.705000000000000000e+03 3.689676237018936877e+00 1.016187188649509988e-13 1.016187188649510051e-14
2.712500000000000000e+03 3.689676237018936877e+00 1.105316467693569982e-13 1.105316467693570045e-14
2.715000000000000000e+03 3.689676237018936877e+00 1.223260858926319970e-13 1.223260858926320002e-14
2.717500000000000000e+03 3.689676237018936877e+00 1.273578546226099913e-13 1.273578546226099945e-14
2.720000000000000000e+03 3.689676237018936877e+00 1.356317673190799885e-13 1.356317673190799917e-14
2.722500000000000000e+03 3.689676237018936877e+00 1.380072813840499904e-13 1.380072813840499904e-14
2.725000000000000000e+03 3.689676237018936877e+00 1.255728377183569876e-13 1.255728377183569876e-14
2.727500000000000000e+03 3.689676237018936877e+00 1.077305562466319975e-13 1.077305562466319975e-14
2.730000000000000000e+03 3.689676237018936877e+00 1.353443453231549901e-13 1.353443453231549932e-14
2.732500000000000000e+03 3.689676237018936877e+00 1.327815624379420003e-13 1.327815624379420035e-14
2.735000000000000000e+03 3.689676237018936877e+00 1.083712519679359959e-13 1.083712519679360023e-14
2.737500000000000000e+03 3.689676237018936877e+00 1.239506002177760060e-13 1.239506002177760092e-14
2.740000000000000000e+03 3.689676237018936877e+00 1.331633371279280042e-13 1.331633371279280042e-14
2.742500000000000000e+03 3.689676237018936877e+00 1.291315280616339965e-13 1.291315280616340091e-14
2.745000000000000000e+03 3.689676237018936877e+00 1.564537887265019978e-13 1.564537887265019915e-14
2.747500000000000000e+03 3.689676237018936877e+00 1.509508934949970031e-13 1.509508934949970031e-14
2.750000000000000000e+03 3.689676237018936877e+00 1.577477569143090090e-13 1.577477569143090090e-14
2.752500000000000000e+03 3.689676237018936877e+00 1.459632653459659967e-13 1.459632653459660030e-14
2.755000000000000000e+03 3.689676237018936877e+00 1.456587400607699889e-13 1.456587400607699889e-14
2.757500000000000000e+03 3.689676237018936877e+00 1.494326580878110119e-13 1.494326580878110056e-14
2.760000000000000000e+03 3.689676237018936877e+00 1.902938662765379930e-13 1.902938662765380183e-14
2.762500000000000000e+03 3.689676237018936877e+00 2.132915155259040094e-13 2.132915155259040347e-14
2.765000000000000000e+03 3.689676237018936877e+00 2.195653191596270097e-13 2.195653191596270286e-14
2.767500000000000000e+03 3.689676237018936877e+00 2.174461646983410034e-13 2.174461646983410034e-14
2.770000000000000000e+03 3.689676237018936877e+00 2.184924604523710086e-13 2.184924604523710213e-14
2.772500000000000000e+03 3.689676237018936877e+00 2.451043654063539917e-13 2.451043654063540043e-14
2.775000000000000000e+03 3.689676237018936877e+00 2.409529281828529860e-13 2.409529281828529860e-14
2.777500000000000000e+03 3.689676237018936877e+00 2.349501886447780130e-13 2.349501886447780319e-14
2.780000000000000000e+03 3.689676237018936877e+00 1.855005407093439995e-13 1.855005407093440122e-14
2.782500000000000000e+03 3.689676237018936877e+00 2.509361533668820098e-13 2.509361533668820351e-14
2.785000000000000000e+03 3.689676237018936877e+00 2.623189751353729753e-13 2.623189751353729942e-14
2.787500000000000000e+03 3.689676237018936877e+00 2.973976859048379799e-13 2.973976859048379925e-14
2.790000000000000000e+03 3.689676237018936877e+00 2.705729791694510103e-13 2.705729791694510229e-14
2.792500000000000000e+03 3.689676237018936877e+00 2.864055563892020146e-13 2.864055563892020019e-14
2.795000000000000000e+03 3.689676237018936877e+00 2.710031363813839779e-13 2.710031363813839842e-14
2.797500000000000000e+03 3.689676237018936877e+00 2.236249922217550056e-13 2.236249922217550182e-14
2.800000000000000000e+03 3.689676237018936877e+00 2.098990469281969923e-13 2.098990469281970175e-14
2.802500000000000000e+03 3.689676237018936877e+00 2.889408276442880079e-13 2.889408276442880458e-14
2.805000000000000000e+03 3.689676237018936877e+00 3.002992277588429801e-13 3.002992277588430179e-14
2.807500000000000000e+03 3.689676237018936877e+00 3.684626930823549991e-13 3.684626930823550118e-14
2.810000000000000000e+03 3.689676237018936877e+00 4.527260185661910212e-13 4.527260185661910717e-14
2.812500000000000000e+03 3.689676237018936877e+00 5.502412219436649620e-13 5.502412219436649620e-14
2.815000000000000000e+03 3.689676237018936877e+00 6.114866642550899977e-13 6.114866642550900734e-14
2.817500000000000000e+03 3.689676237018936877e+00 6.942216441464810206e-13 6.942216441464810963e-14
2.820000000000000000e+03 3.689676237018936877e+00 7.765337851906029997e-13 7.765337851906030250e-14
2.822500000000000000e+03 3.689676237018936877e+00 7.749088913946989742e-13 7.749088913946990500e-14
2.825000000000000000e+03 3.689676237018936877e+00 8.279879061025289964e-13 8.279879061025290216e-14
2.827500000000000000e+03 3.689676237018936877e+00 8.971102940374950120e-13 8.971102940374950120e-14
2.830000000000000000e+03 3.689676237018936877e+00 9.621339098694890103e-13 9.621339098694891113e-14
2.832500000000000000e+03 3.689676237018936877e+00 9.815837379023580180e-13 9.815837379023581190e-14
2.835000000000000000e+03 3.689676237018936877e+00 1.006923602657469960e-12 1.006923602657469960e-13
2.837500000000000000e+03 3.689676237018936877e+00 1.080266952280250037e-12 1.080266952280250063e-13
2.840000000000000000e+03 3.689676237018936877e+00 1.084745899875009953e-12 1.084745899875009953e-13
2.842500000000000000e+03 3.689676237018936877e+00 1.089239809459740072e-12 1.089239809459740097e-13
2.845000000000000000e+03 3.689676237018936877e+00 1.119596602927600045e-12 1.119596602927600095e-13
2.847500000000000000e+03 3.689676237018936877e+00 1.128588216804670040e-12 1.128588216804670141e-13
2.850000000000000000e+03 3.689676237018936877e+00 1.124547503728040074e-12 1.124547503728040074e-13
2.852500000000000000e+03 3.689676237018936877e+00 9.938268740947160798e-13 9.938268740947161050e-14
2.855000000000000000e+03 3.689676237018936877e+00 9.896882575619050181e-13 9.896882575619051191e-14
2.857500000000000000e+03 3.689676237018936877e+00 9.311012247673060169e-13 9.311012247673060422e-14
2.860000000000000000e+03 3.689676237018936877e+00 9.958790519667970464e-13 9.958790519667970969e-14
2.862500000000000000e+03 3.689676237018936877e+00 1.022783854137680018e-12 1.022783854137680093e-13
2.865000000000000000e+03 3.689676237018936877e+00 9.732479579194210716e-13 9.732479579194211726e-14
2.867500000000000000e+03 3.689676237018936877e+00 9.970236442002899935e-13 9.970236442002899935e-14
2.870000000000000000e+03 3.689676237018936877e+00 9.578951130559400861e-13 9.578951130559401870e-14
2.872500000000000000e+03 3.689676237018936877e+00 9.155137585536989663e-13 9.155137585536990420e-14
2.875000000000000000e+03 3.689676237018936877e+00 8.657048060183029790e-13 8.657048060183030799e-14
2.877500000000000000e+03 3.689676237018936877e+00 8.770615527245450117e-13 8.770615527245451126e-14
2.880000000000000000e+03 3.689676237018936877e+00 8.649616396391719821e-13 8.649616396391720579e-14
2.882500000000000000e+03 3.689676237018936877e+00 8.664282399178940328e-13 8.664282399178940328e-14
2.885000000000000000e+03 3.689676237018936877e+00 8.034080670703269700e-13 8.034080670703269952e-14
2.887500000000000000e+03 3.689676237018936877e+00 8.242519080464690131e-13 8.242519080464691141e-14
2.890000000000000000e+03 3.689676237018936877e+00 7.686836193607220078e-13 7.686836193607221088e-14
2.892500000000000000e+03 3.689676237018936877e+00 7.177469339356150211e-13 7.177469339356150716e-14
2.895000000000000000e+03 3.689676237018936877e+00 6.893389938728009737e-13 6.893389938728010494e-14
2.897500000000000000e+03 3.689676237018936877e+00 6.710981596824709559e-13 6.710981596824709811e-14
2.900000000000000000e+03 3.689676237018936877e+00 6.272165404240530193e-13 6.272165404240530193e-14
2.902500000000000000e+03 3.689676237018936877e+00 6.555086334847359808e-13 6.555086334847359808e-14
2.905000000000000000e+03 3.689676237018936877e+00 6.260126423317250142e-13 6.260126423317250900e-14
2.907500000000000000e+03 3.689676237018936877e+00 5.438454591180640441e-13 5.438454591180640441e-14
2.910000000000000000e+03 3.689676237018936877e+00 5.439700881577909499e-13 5.439700881577909499e-14
2.912500000000000000e+03 3.689676237018936877e+00 5.406489600630339586e-13 5.406489600630339712e-14
2.915000000000000000e+03 3.689676237018936877e+00 5.041269593615560485e-13 5.041269593615560990e-14
2.917500000000000000e+03 3.689676237018936877e+00 4.306558365127500182e-13 4.306558365127500560e-14
2.920000000000000000e+03 3.689676237018936877e+00 4.594887296170690017e-13 4.594887296170690269e-14
2.922500000000000000e+03 3.689676237018936877e+00 4.424202432358470044e-13 4.424202432358470171e-14
2.925000000000000000e+03 3.689676237018936877e+00 4.221082305303630095e-13 4.221082305303630600e-14
2.927500000000000000e+03 3.689676237018936877e+00 4.184494818790930223e-13 4.184494818790930602e-14
2.930000000000000000e+03 3.689676237018936877e+00 4.267397795808950096e-13 4.267397795808950475e-14
2.932500000000000000e+03 3.689676237018936877e+00 3.899040378757550155e-13 3.899040378757550659e-14
2.935000000000000000e+03 3.689676237018936877e+00 3.943211588416229882e-13 3.943211588416230134e-14
2.937500000000000000e+03 3.689676237018936877e+00 3.491837353118700098e-13 3.491837353118700098e-14
2.940000000000000000e+03 3.689676237018936877e+00 3.534397167298529808e-13 3.534397167298529934e-14
2.942500000000000000e+03 3.689676237018936877e+00 3.500408784443829899e-13 3.500408784443830026e-14
2.945000000000000000e+03 3.689676237018936877e+00 3.898872869521900134e-13 3.898872869521900261e-14
2.947500000000000000e+03 3.689676237018936877e+00 3.609089481264319985e-13 3.609089481264320364e-14
2.950000000000000000e+03 3.689676237018936877e+00 3.385358941961070184e-13 3.385358941961070310e-14
2.952500000000000000e+03 3.689676237018936877e+00 3.469372142003710165e-13 3.469372142003710543e-14
2.955000000000000000e+03 3.689676237018936877e+00 3.747113567782039967e-13 3.747113567782040345e-14
2.957500000000000000e+03 3.689676237018936877e+00 4.019683078147069782e-13 4.019683078147070286e-14
2.960000000000000000e+03 3.689676237018936877e+00 4.409497398293050157e-13 4.409497398293050662e-14
2.962500000000000000e+03 3.689676237018936877e+00 4.450344715141440022e-13 4.450344715141440149e-14
2.965000000000000000e+03 3.689676237018936877e+00 4.044697790670649786e-13 4.044697790670650291e-14
2.967500000000000000e+03 3.689676237018936877e+00 4.454369273605709749e-13 4.454369273605710254e-14
2.970000000000000000e+03 3.689676237018936877e+00 4.363829718585790245e-13 4.363829718585790245e-14
2.972500000000000000e+03 3.689676237018936877e+00 3.973906436121470027e-13 3.973906436121470153e-14
2.975000000000000000e+03 3.689676237018936877e+00 4.221908467359060010e-13 4.221908467359060263e-14
2.977500000000000000e+03 3.689676237018936877e+00 4.236169791685399797e-13 4.236169791685400302e-14
2.980000000000000000e+03 3.689676237018936877e+00 4.551360915754089985e-13 4.551360915754089985e-14
2.982500000000000000e+03 3.689676237018936877e+00 4.129590549725730245e-13 4.129590549725730750e-14
2.985000000000000000e+03 3.689676237018936877e+00 3.874012655807890226e-13 3.874012655807890605e-14
2.987500000000000000e+03 3.689676237018936877e+00 4.398868422295090029e-13 4.398868422295090534e-14
2.990000000000000000e+03 3.689676237018936877e+00 4.346556751674829858e-13 4.346556751674830236e-14
2.992500000000000000e+03 3.689676237018936877e+00 4.264870791595430012e-13 4.264870791595430390e-14
2.995000000000000000e+03 3.689676237018936877e+00 4.024684773819290050e-13 4.024684773819290428e-14
2.997500000000000000e+03 3.689676237018936877e+00 4.591461759406720046e-13 4.591461759406720299e-14
3.000000000000000000e+03 3.689676237018936877e+00 4.884592079770769511e-13 4.884592079770770016e-14
3.002500000000000000e+03 3.689676237018936877e+00 4.779104087297700056e-13 4.779104087297700435e-14
3.005000000000000000e+03 3.689676237018936877e+00 4.330447675796049825e-13 4.330447675796050204e-14
3.007500000000000000e+03 3.689676237018936877e+00 3.682265809542420189e-13 3.682265809542420189e-14
3.010000000000000000e+03 3.689676237018936877e+00 4.037084523015460108e-13 4.037084523015460108e-14
3.012500000000000000e+03 3.689676237018936877e+00 4.028555917676150048e-13 4.028555917676150427e-14
3.015000000000000000e+03 3.689676237018936877e+00 3.850224175941389813e-13 3.850224175941390191e-14
3.017500000000000000e+03 3.689676237018936877e+00 3.667374021652790179e-13 3.667374021652790305e-14
3.020000000000000000e+03 3.689676237018936877e+00 4.024001997501160235e-13 4.024001997501160361e-14
3.022500000000000000e+03 3.689676237018936877e+00 4.195550699394310053e-13 4.195550699394310053e-14
3.025000000000000000e+03 3.689676237018936877e+00 4.364842634465429778e-13 4.364842634465430283e-14
3.027500000000000000e+03 3.689676237018936877e+00 5.061321370694589608e-13 5.061321370694589860e-14
3.030000000000000000e+03 3.689676237018936877e+00 5.444590091274739950e-13 5.444590091274739950e-14
3.032500000000000000e+03 3.689676237018936877e+00 5.874719656052960405e-13 5.874719656052961162e-14
3.035000000000000000e+03 3.689676237018936877e+00 5.910322144891960225e-13 5.910322144891960225e-14
3.037500000000000000e+03 3.689676237018936877e+00 6.342472120418610447e-13 6.342472120418610447e-14
3.040000000000000000e+03 3.689676237018936877e+00 6.981313856006809981e-13 6.981313856006810486e-14
3.042500000000000000e+03 3.689676237018936877e+00 7.368535577707840453e-13 7.368535577707841210e-14
3.045000000000000000e+03 3.689676237018936877e+00 7.877565787184349532e-13 7.877565787184350542e-14
3.047500000000000000e+03 3.689676237018936877e+00 8.827603903936720453e-13 8.827603903936720453e-14
3.050000000000000000e+03 3.689676237018936877e+00 9.192302951807620269e-13 9.192302951807621279e-14
3.052500000000000000e+03 3.689676237018936877e+00 9.050826494522160291e-13 9.050826494522161301e-14
3.055000000000000000e+03 3.689676237018936877e+00 9.066188013003020151e-13 9.066188013003020656e-14
3.057500000000000000e+03 3.689676237018936877e+00 9.081097419177949516e-13 9.081097419177950274e-14
3.060000000000000000e+03 3.689676237018936877e+00 8.996410387485109794e-13 8.996410387485110047e-14
3.062500000000000000e+03 3.689676237018936877e+00 1.142436080632529955e-12 1.142436080632529955e-13
3.065000000000000000e+03 3.689676237018936877e+00 1.276311738587779901e-12 1.276311738587780052e-13
3.067500000000000000e+03 3.689676237018936877e+00 1.325630360690669924e-12 1.325630360690670076e-13
3.070000000000000000e+03 3.689676237018936877e+00 1.307114464409179930e-12 1.307114464409179981e-13
3.072500000000000000e+03 3.689676237018936877e+00 1.199914733546189957e-12 1.199914733546190108e-13
3.075000000000000000e+03 3.689676237018936877e+00 1.173380945358740007e-12 1.173380945358740057e-13
3.077500000000000000e+03 3.689676237018936877e+00 1.232392226463429961e-12 1.232392226463430112e-13
3.080000000000000000e+03 3.689676237018936877e+00 1.225962690740160057e-12 1.225962690740160158e-13
3.082500000000000000e+03 3.689676237018936877e+00 1.316779476255580066e-12 1.316779476255580117e-13
3.085000000000000000e+03 3.689676237018936877e+00 1.360620600562859910e-12 1.360620600562860061e-13
3.087500000000000000e+03 3.689676237018936877e+00 1.355380217782359991e-12 1.355380217782360143e-13
3.090000000000000000e+03 3.689676237018936877e+00 1.315675866864210100e-12 1.315675866864210252e-13
3.092500000000000000e+03 3.689676237018936877e+00 1.192424522837579908e-12 1.192424522837580059e-13
3.095000000000000000e+03 3.689676237018936877e+00 1.161327436126350064e-12 1.161327436126350064e-13
3.097500000000000000e+03 3.689676237018936877e+00 1.187749117809170061e-12 1.187749117809170011e-13
3.100000000000000000e+03 3.689676237018936877e+00 1.272714030518820040e-12 1.272714030518820090e-13
3.102500000000000000e+03 3.689676237018936877e+00 1.259970318183419968e-12 1.259970318183419917e-13
3.105000000000000000e+03 3.689676237018936877e+00 1.262216676664599955e-12 1.262216676664600106e-13
3.107500000000000000e+03 3.689676237018936877e+00 1.287081986128809942e-12 1.287081986128810043e-13
3.110000000000000000e+03 3.689676237018936877e+00 1.431058179943159972e-12 1.431058179943160022e-13
3.112500000000000000e+03 3.689676237018936877e+00 1.392767845498349924e-12 1.392767845498350025e-13
3.115000000000000000e+03 3.689676237018936877e+00 1.452809443927559921e-12 1.452809443927559921e-13
3.117500000000000000e+03 3.689676237018936877e+00 1.512713348680860018e-12 1.512713348680860119e-13
3.120000000000000000e+03 3.689676237018936877e+00 1.397072344963559952e-12 1.397072344963560002e-13
3.122500000000000000e+03 3.689676237018936877e+00 1.242267248270650030e-12 1.242267248270649980e-13
3.125000000000000000e+03 3.689676237018936877e+00 1.200438945296589929e-12 1.200438945296589879e-13
3.127500000000000000e+03 3.689676237018936877e+00 1.291064477548789958e-12 1.291064477548790059e-13
3.130000000000000000e+03 3.689676237018936877e+00 1.325659742569540041e-12 1.325659742569539990e-13
3.132500000000000000e+03 3.689676237018936877e+00 1.199412314259459972e-12 1.199412314259459922e-13
3.135000000000000000e+03 3.689676237018936877e+00 1.075254251955979950e-12 1.075254251955980051e-13
3.137500000000000000e+03 3.689676237018936877e+00 9.797691087262690293e-13 9.797691087262690545e-14
3.140000000000000000e+03 3.689676237018936877e+00 9.253508332848769946e-13 9.253508332848769946e-14
3.142500000000000000e+03 3.689676237018936877e+00 8.925387013671019651e-13 8.925387013671019651e-14
3.145000000000000000e+03 3.689676237018936877e+00 8.509640474912979781e-13 8.509640474912980791e-14
3.147500000000000000e+03 3.689676237018936877e+00 8.217086950104699673e-13 8.217086950104700430e-14
3.150000000000000000e+03 3.689676237018936877e+00 9.090038834494440501e-13 9.090038834494441510e-14
3.152500000000000000e+03 3.689676237018936877e+00 8.670259605755849884e-13 8.670259605755850894e-14
3.155000000000000000e+03 3.689676237018936877e+00 8.519430820530529945e-13 8.519430820530529945e-14
3.157500000000000000e+03 3.689676237018936877e+00 8.419951476497380204e-13 8.419951476497380204e-14
3.160000000000000000e+03 3.689676237018936877e+00 7.990905571790549923e-13 7.990905571790550175e-14
3.162500000000000000e+03 3.689676237018936877e+00 8.450451709912650113e-13 8.450451709912650113e-14
3.165000000000000000e+03 3.689676237018936877e+00 8.562294211318660139e-13 8.562294211318660139e-14
3.167500000000000000e+03 3.689676237018936877e+00 8.840003382082349915e-13 8.840003382082349915e-14
3.170000000000000000e+03 3.689676237018936877e+00 8.283785983553840469e-13 8.283785983553841479e-14
3.172500000000000000e+03 3.689676237018936877e+00 8.193689867222460468e-13 8.193689867222460720e-14
3.175000000000000000e+03 3.689676237018936877e+00 8.458259049756720250e-13 8.458259049756720503e-14
3.177500000000000000e+03 3.689676237018936877e+00 8.706151576574890207e-13 8.706151576574890460e-14
3.180000000000000000e+03 3.689676237018936877e+00 9.486551084611490172e-13 9.486551084611490677e-14
3.182500000000000000e+03 3.689676237018936877e+00 1.031628667040599918e-12 1.031628667040599994e-13
3.185000000000000000e+03 3.689676237018936877e+00 1.099571063541140023e-12 1.099571063541140023e-13
3.187500000000000000e+03 3.689676237018936877e+00 1.219957837007850101e-12 1.219957837007850202e-13
3.190000000000000000e+03 3.689676237018936877e+00 1.340663149072829958e-12 1.340663149072830109e-13
3.192500000000000000e+03 3.689676237018936877e+00 1.400007388664690008e-12 1.400007388664690059e-13
3.195000000000000000e+03 3.689676237018936877e+00 1.604936127573560036e-12 1.604936127573560087e-13
3.197500000000000000e+03 3.689676237018936877e+00 1.868143660599400121e-12 1.868143660599400222e-13
3.200000000000000000e+03 3.689676237018936877e+00 2.161409723075439924e-12 2.161409723075440025e-13
