wave	flux	eflux
3.59731304e+03	1.66431833e-17	1.66431833e-18
3.60207017e+03	1.09899084e-16	1.09899084e-17
3.60682730e+03	5.45061433e-17	5.45061433e-18
3.61158443e+03	8.40091248e-17	8.40091248e-18
3.61634156e+03	1.12680118e-16	1.12680118e-17
3.62109869e+03	1.39823328e-16	1.39823328e-17
3.62585582e+03	9.17315241e-17	9.17315241e-18
3.63061295e+03	7.56378452e-17	7.56378452e-18
3.63537008e+03	1.73107091e-16	1.73107091e-17
3.64012721e+03	2.28301426e-16	2.28301426e-17
3.64488434e+03	1.75168121e-16	1.75168121e-17
3.64964147e+03	2.00283971e-16	2.00283971e-17
3.65439860e+03	1.76227468e-16	1.76227468e-17
3.65915573e+03	8.02020624e-17	8.02020624e-18
3.66391286e+03	7.14698277e-17	7.14698277e-18
3.66866999e+03	1.46543781e-16	1.46543781e-17
3.67342712e+03	1.22646718e-16	1.22646718e-17
3.67818425e+03	1.71111918e-16	1.71111918e-17
3.68294138e+03	1.09959117e-16	1.09959117e-17
3.68769851e+03	8.26362101e-17	8.26362101e-18
3.69245564e+03	7.82416509e-17	7.82416509e-18
3.69721277e+03	1.36096357e-16	1.36096357e-17
3.70196990e+03	1.58971898e-16	1.58971898e-17
3.70672703e+03	1.69446122e-16	1.69446122e-17
3.71148416e+03	1.50395372e-16	1.50395372e-17
3.71624129e+03	1.40926682e-16	1.40926682e-17
3.72099842e+03	1.54459250e-16	1.54459250e-17
3.72575555e+03	1.32595385e-16	1.32595385e-17
3.73051268e+03	1.46284708e-16	1.46284708e-17
3.73526981e+03	1.57309516e-16	1.57309516e-17
3.74002694e+03	1.31835080e-16	1.31835080e-17
3.74478407e+03	1.30822703e-16	1.30822703e-17
3.74954120e+03	1.59249328e-16	1.59249328e-17
3.75429833e+03	1.68836258e-16	1.68836258e-17
3.75905546e+03	1.94983173e-16	1.94983173e-17
3.76381259e+03	2.35248816e-16	2.35248816e-17
3.76856972e+03	2.31923841e-16	2.31923841e-17
3.77332685e+03	2.26893869e-16	2.26893869e-17
3.77808398e+03	2.42498942e-16	2.42498942e-17
3.78284111e+03	2.32633020e-16	2.32633020e-17
3.78759824e+03	2.24045482e-16	2.24045482e-17
3.79235537e+03	2.08811806e-16	2.08811806e-17
3.79711250e+03	2.34540617e-16	2.34540617e-17
3.80186963e+03	2.30116352e-16	2.30116352e-17
3.80662676e+03	2.01929822e-16	2.01929822e-17
3.81138389e+03	1.94864509e-16	1.94864509e-17
3.81614103e+03	1.91131357e-16	1.91131357e-17
3.82089816e+03	1.81855472e-16	1.81855472e-17
3.82565529e+03	1.73430247e-16	1.73430247e-17
3.83041242e+03	1.77188731e-16	1.77188731e-17
3.83516955e+03	1.49078408e-16	1.49078408e-17
3.83992668e+03	1.61944692e-16	1.61944692e-17
3.84468381e+03	1.61181000e-16	1.61181000e-17
3.84944094e+03	1.50608123e-16	1.50608123e-17
3.85419807e+03	1.79560410e-16	1.79560410e-17
3.85895520e+03	1.53357790e-16	1.53357790e-17
3.86371233e+03	1.35746824e-16	1.35746824e-17
3.86846946e+03	1.15437793e-16	1.15437793e-17
3.87322659e+03	1.25934291e-16	1.25934291e-17
3.87798372e+03	1.13070719e-16	1.13070719e-17
3.88274085e+03	1.04943054e-16	1.04943054e-17
3.88749798e+03	1.12688284e-16	1.12688284e-17
3.89225511e+03	9.89063300e-17	9.89063300e-18
3.89701224e+03	7.71642846e-17	7.71642846e-18
3.90176937e+03	8.43656396e-17	8.43656396e-18
3.90652650e+03	1.03765751e-16	1.03765751e-17
3.91128363e+03	1.16433652e-16	1.16433652e-17
3.91604076e+03	1.13381316e-16	1.13381316e-17
3.92079789e+03	1.06559564e-16	1.06559564e-17
3.92555502e+03	1.27174969e-16	1.27174969e-17
3.93031215e+03	1.13963095e-16	1.13963095e-17
3.93506928e+03	1.04064641e-16	1.04064641e-17
3.93982641e+03	1.29241319e-16	1.29241319e-17
