wave	flux	eflux
4.00116718e+03	1.40471891e-16	1.40471891e-17
4.00290818e+03	1.80113562e-16	1.80113562e-17
4.00464919e+03	2.04574259e-16	2.04574259e-17
4.00639019e+03	9.02411829e-17	9.02411829e-18
4.00813120e+03	7.27936806e-17	7.27936806e-18
4.00987220e+03	2.38877161e-16	2.38877161e-17
4.01161321e+03	2.17033598e-16	2.17033598e-17
4.01335421e+03	1.40083063e-16	1.40083063e-17
4.01509522e+03	1.46835795e-16	1.46835795e-17
4.01683623e+03	1.87809386e-16	1.87809386e-17
4.01857723e+03	2.42876401e-16	2.42876401e-17
4.02031824e+03	2.21461687e-16	2.21461687e-17
4.02205924e+03	1.57799273e-16	1.57799273e-17
4.02380025e+03	1.10150560e-16	1.10150560e-17
4.02554125e+03	1.16532093e-16	1.16532093e-17
4.02728226e+03	1.92012324e-16	1.92012324e-17
4.02902326e+03	2.21237012e-16	2.21237012e-17
4.03076427e+03	1.40253807e-16	1.40253807e-17
4.03250527e+03	1.67928001e-16	1.67928001e-17
4.03424628e+03	1.35823374e-16	1.35823374e-17
4.03598729e+03	1.09984072e-16	1.09984072e-17
4.03772829e+03	1.61903122e-16	1.61903122e-17
4.03946930e+03	1.71837323e-16	1.71837323e-17
4.04121030e+03	2.11453689e-16	2.11453689e-17
4.04295131e+03	1.75109331e-16	1.75109331e-17
4.04469231e+03	9.54975650e-17	9.54975650e-18
4.04643332e+03	9.87485833e-17	9.87485833e-18
4.04817432e+03	1.37953596e-16	1.37953596e-17
4.04991533e+03	1.26569394e-16	1.26569394e-17
4.05165633e+03	1.80081838e-16	1.80081838e-17
4.05339734e+03	2.20782036e-16	2.20782036e-17
4.05513834e+03	2.04848513e-16	2.04848513e-17
4.05687935e+03	1.80364072e-16	1.80364072e-17
4.05862036e+03	1.73871565e-16	1.73871565e-17
4.06036136e+03	1.53451096e-16	1.53451096e-17
4.06210237e+03	1.42989524e-16	1.42989524e-17
4.06384337e+03	2.19797175e-16	2.19797175e-17
4.06558438e+03	2.06309406e-16	2.06309406e-17
4.06732538e+03	1.71304354e-16	1.71304354e-17
4.06906639e+03	1.69096205e-16	1.69096205e-17
4.07080739e+03	1.83154133e-16	1.83154133e-17
4.07254840e+03	1.79386927e-16	1.79386927e-17
4.07428940e+03	2.05690318e-16	2.05690318e-17
4.07603041e+03	2.29957375e-16	2.29957375e-17
4.07777142e+03	2.41666705e-16	2.41666705e-17
4.07951242e+03	1.81463124e-16	1.81463124e-17
4.08125343e+03	1.84515394e-16	1.84515394e-17
4.08299443e+03	1.84647544e-16	1.84647544e-17
4.08473544e+03	1.48963079e-16	1.48963079e-17
4.08647644e+03	1.45741799e-16	1.45741799e-17
4.08821745e+03	1.99679825e-16	1.99679825e-17
4.08995845e+03	2.23466323e-16	2.23466323e-17
4.09169946e+03	1.44843931e-16	1.44843931e-17
4.09344046e+03	1.10225549e-16	1.10225549e-17
4.09518147e+03	1.35803945e-16	1.35803945e-17
4.09692247e+03	1.40696805e-16	1.40696805e-17
4.09866348e+03	1.11915380e-16	1.11915380e-17
4.10040449e+03	6.86532247e-17	6.86532247e-18
4.10214549e+03	1.09465198e-16	1.09465198e-17
4.10388650e+03	1.77327327e-16	1.77327327e-17
4.10562750e+03	1.14675251e-16	1.14675251e-17
4.10736851e+03	1.10333486e-16	1.10333486e-17
4.10910951e+03	6.28852811e-17	6.28852811e-18
4.11085052e+03	8.32509707e-17	8.32509707e-18
4.11259152e+03	1.81938932e-16	1.81938932e-17
4.11433253e+03	1.66195263e-16	1.66195263e-17
4.11607353e+03	1.84565329e-16	1.84565329e-17
4.11781454e+03	1.55451986e-16	1.55451986e-17
4.11955555e+03	7.24446038e-17	7.24446038e-18
4.12129655e+03	1.50856330e-16	1.50856330e-17
4.12303756e+03	1.62510616e-16	1.62510616e-17
4.12477856e+03	1.28343517e-16	1.28343517e-17
4.12651957e+03	1.04321140e-16	1.04321140e-17
4.12826057e+03	1.30973872e-16	1.30973872e-17
4.13000158e+03	2.08328005e-16	2.08328005e-17
4.13174258e+03	2.00133345e-16	2.00133345e-17
4.13348359e+03	1.28565189e-16	1.28565189e-17
4.13522459e+03	1.76677229e-16	1.76677229e-17
4.13696560e+03	2.09525961e-16	2.09525961e-17
4.13870660e+03	1.62634733e-16	1.62634733e-17
4.14044761e+03	1.45340411e-16	1.45340411e-17
4.14218862e+03	1.70462059e-16	1.70462059e-17
4.14392962e+03	1.75507582e-16	1.75507582e-17
4.14567063e+03	1.42477678e-16	1.42477678e-17
4.14741163e+03	1.71588983e-16	1.71588983e-17
4.14915264e+03	2.36131875e-16	2.36131875e-17
4.15089364e+03	2.40883650e-16	2.40883650e-17
4.15263465e+03	2.19511156e-16	2.19511156e-17
4.15437565e+03	1.29934907e-16	1.29934907e-17
4.15611666e+03	1.59339815e-16	1.59339815e-17
4.15785766e+03	2.24247076e-16	2.24247076e-17
4.15959867e+03	1.82629290e-16	1.82629290e-17
4.16133968e+03	1.42286050e-16	1.42286050e-17
4.16308068e+03	1.08353388e-16	1.08353388e-17
4.16482169e+03	1.54715703e-16	1.54715703e-17
4.16656269e+03	1.70189155e-16	1.70189155e-17
4.16830370e+03	1.38934632e-16	1.38934632e-17
4.17004470e+03	1.75481033e-16	1.75481033e-17
4.17178571e+03	2.15264874e-16	2.15264874e-17
4.17352671e+03	1.34024726e-16	1.34024726e-17
4.17526772e+03	9.64826511e-17	9.64826511e-18
4.17700872e+03	1.09089585e-16	1.09089585e-17
4.17874973e+03	1.55497779e-16	1.55497779e-17
4.18049074e+03	1.97483535e-16	1.97483535e-17
4.18223174e+03	1.84953032e-16	1.84953032e-17
4.18397275e+03	1.73367157e-16	1.73367157e-17
4.18571375e+03	7.53346206e-17	7.53346206e-18
4.18745476e+03	6.58716413e-17	6.58716413e-18
4.18919576e+03	1.54759431e-16	1.54759431e-17
4.19093677e+03	1.63113161e-16	1.63113161e-17
4.19267777e+03	3.74134949e-17	3.74134949e-18
4.19441878e+03	3.07997227e-17	3.07997227e-18
4.19615978e+03	9.34855970e-17	9.34855970e-18
4.19790079e+03	1.26178289e-16	1.26178289e-17
4.19964179e+03	1.75164481e-16	1.75164481e-17
4.20138280e+03	2.20480453e-16	2.20480453e-17
4.20312381e+03	2.06977239e-16	2.06977239e-17
4.20486481e+03	1.71608928e-16	1.71608928e-17
4.20660582e+03	1.46864740e-16	1.46864740e-17
4.20834682e+03	1.28578357e-16	1.28578357e-17
4.21008783e+03	1.26766461e-16	1.26766461e-17
4.21182883e+03	1.57394498e-16	1.57394498e-17
4.21356984e+03	1.19252458e-16	1.19252458e-17
4.21531084e+03	9.87112212e-17	9.87112212e-18
4.21705185e+03	1.52982501e-16	1.52982501e-17
4.21879285e+03	1.36825798e-16	1.36825798e-17
4.22053386e+03	1.26601687e-16	1.26601687e-17
4.22227487e+03	8.89309023e-17	8.89309023e-18
4.22401587e+03	7.38451794e-17	7.38451794e-18
4.22575688e+03	1.22048316e-16	1.22048316e-17
4.22749788e+03	1.13903088e-16	1.13903088e-17
4.22923889e+03	1.17590289e-16	1.17590289e-17
4.23097989e+03	1.09732212e-16	1.09732212e-17
4.23272090e+03	1.17513910e-16	1.17513910e-17
4.23446190e+03	1.13197774e-16	1.13197774e-17
4.23620291e+03	1.35304514e-16	1.35304514e-17
4.23794391e+03	1.62600058e-16	1.62600058e-17
4.23968492e+03	1.61568160e-16	1.61568160e-17
4.24142592e+03	1.19545188e-16	1.19545188e-17
4.24316693e+03	1.05831420e-16	1.05831420e-17
4.24490794e+03	1.01948105e-16	1.01948105e-17
4.24664894e+03	8.81022924e-17	8.81022924e-18
4.24838995e+03	1.27450599e-16	1.27450599e-17
4.25013095e+03	1.55140146e-16	1.55140146e-17
4.25187196e+03	1.27183135e-16	1.27183135e-17
4.25361296e+03	1.43346019e-16	1.43346019e-17
4.25535397e+03	1.47043001e-16	1.47043001e-17
4.25709497e+03	1.48850251e-16	1.48850251e-17
4.25883598e+03	1.46139640e-16	1.46139640e-17
4.26057698e+03	1.22173650e-16	1.22173650e-17
4.26231799e+03	1.53726157e-16	1.53726157e-17
4.26405900e+03	1.68301384e-16	1.68301384e-17
4.26580000e+03	9.22357734e-17	9.22357734e-18
4.26754101e+03	9.93334265e-17	9.93334265e-18
4.26928201e+03	1.11084295e-16	1.11084295e-17
4.27102302e+03	1.22950406e-16	1.22950406e-17
4.27276402e+03	2.05196895e-16	2.05196895e-17
4.27450503e+03	1.94511203e-16	1.94511203e-17
4.27624603e+03	1.67963060e-16	1.67963060e-17
4.27798704e+03	1.80930870e-16	1.80930870e-17
4.27972804e+03	1.44216637e-16	1.44216637e-17
4.28146905e+03	1.32480506e-16	1.32480506e-17
4.28321005e+03	1.00692511e-16	1.00692511e-17
4.28495106e+03	1.02460182e-16	1.02460182e-17
4.28669207e+03	1.36139701e-16	1.36139701e-17
4.28843307e+03	1.29502523e-16	1.29502523e-17
4.29017408e+03	8.84714134e-17	8.84714134e-18
4.29191508e+03	8.66268139e-17	8.66268139e-18
4.29365609e+03	1.10957306e-16	1.10957306e-17
4.29539709e+03	1.54238043e-16	1.54238043e-17
4.29713810e+03	1.52354294e-16	1.52354294e-17
4.29887910e+03	1.56033580e-16	1.56033580e-17
