wave	flux	eflux
5.99082600e+03	1.82756080e-15	2.13318910e-17
5.99504000e+03	1.84808600e-15	2.14891980e-17
5.99925440e+03	1.83713170e-15	2.13653060e-17
6.00346830e+03	1.81634440e-15	2.12153830e-17
6.00768200e+03	1.71130570e-15	2.07204100e-17
6.01189650e+03	1.79339320e-15	2.10349860e-17
6.01611040e+03	1.81765350e-15	2.10893120e-17
6.02032470e+03	1.77715500e-15	2.09425500e-17
6.02453860e+03	1.74528900e-15	2.08174360e-17
6.02875240e+03	1.71082960e-15	2.06303060e-17
6.03296700e+03	1.72726110e-15	2.06324690e-17
6.03718070e+03	1.73331630e-15	2.06310160e-17
6.04139450e+03	1.70717120e-15	2.04946160e-17
6.04560900e+03	1.68819070e-15	2.03027990e-17
6.04982280e+03	1.70619990e-15	2.03224430e-17
6.05403700e+03	1.66707770e-15	2.01596390e-17
6.05825100e+03	1.71121200e-15	2.03521650e-17
6.06246500e+03	1.65561850e-15	2.00796370e-17
6.06667900e+03	1.68590860e-15	2.01600700e-17
6.07089300e+03	1.67183490e-15	2.01002770e-17
6.07510740e+03	1.64735730e-15	1.99543860e-17
6.07932130e+03	1.66184210e-15	1.99910640e-17
6.08353500e+03	1.68583000e-15	2.00489800e-17
6.08774950e+03	1.67191530e-15	1.99870280e-17
6.09196340e+03	1.66902890e-15	1.99527180e-17
6.09617770e+03	1.66760310e-15	1.99176550e-17
6.10039160e+03	1.63922070e-15	1.97688740e-17
6.10460550e+03	1.63672080e-15	1.97172860e-17
6.10882000e+03	1.63400190e-15	1.97070740e-17
6.11303370e+03	1.59353080e-15	1.95473550e-17
6.11724800e+03	1.61544500e-15	1.96562120e-17
6.12146200e+03	1.55313760e-15	1.93205200e-17
6.12567600e+03	1.59632380e-15	1.94854000e-17
6.12989000e+03	1.55720150e-15	1.93196550e-17
6.13410400e+03	1.58618600e-15	1.94535000e-17
6.13831840e+03	1.55664510e-15	1.92926530e-17
6.14253200e+03	1.52158210e-15	1.91401000e-17
6.14674600e+03	1.54121640e-15	1.91986730e-17
6.15096040e+03	1.59056120e-15	1.93770140e-17
6.15517430e+03	1.57372180e-15	1.92583760e-17
6.15938870e+03	1.55498770e-15	1.91396570e-17
6.16360250e+03	1.57786170e-15	1.92700900e-17
6.16781640e+03	1.56926200e-15	1.92483540e-17
6.17203100e+03	1.57308120e-15	1.92283790e-17
6.17624460e+03	1.57069550e-15	1.91746170e-17
6.18045900e+03	1.57774310e-15	1.92006350e-17
6.18467300e+03	1.57092550e-15	1.91204450e-17
6.18888670e+03	1.65052380e-15	1.94962750e-17
6.19310100e+03	1.59091270e-15	1.92153060e-17
6.19731500e+03	1.62360680e-15	1.93779430e-17
6.20152900e+03	1.64840530e-15	1.94437520e-17
6.20574300e+03	1.58129010e-15	1.91169030e-17
6.20995700e+03	1.60432350e-15	1.92339970e-17
6.21417140e+03	1.61917260e-15	1.92641250e-17
6.21838530e+03	1.58760090e-15	1.91049040e-17
6.22259900e+03	1.58619390e-15	1.91921640e-17
6.22681350e+03	1.58069860e-15	1.92605530e-17
6.23102730e+03	1.53421200e-15	1.90828450e-17
6.23524170e+03	1.50394600e-15	1.89486680e-17
6.23945560e+03	1.47131960e-15	1.85830620e-17
6.24366940e+03	1.48818660e-15	1.86122800e-17
6.24788400e+03	1.49356730e-15	1.86821880e-17
6.25209770e+03	1.42305900e-15	1.83709620e-17
6.25631200e+03	1.42285100e-15	1.84106660e-17
6.26052600e+03	1.43332040e-15	1.83242890e-17
6.26473970e+03	1.36904110e-15	1.79466980e-17
6.26895400e+03	1.30308600e-15	1.74742270e-17
6.27316800e+03	1.33442860e-15	1.75983550e-17
6.27738230e+03	1.34088670e-15	1.76822030e-17
6.28159600e+03	1.35104560e-15	1.77428140e-17
6.28581000e+03	1.33140060e-15	1.80431650e-17
6.29002440e+03	1.31327250e-15	1.86075000e-17
6.29423830e+03	1.27569280e-15	1.86580530e-17
6.29845260e+03	1.30320440e-15	1.88265130e-17
6.30266650e+03	1.31553920e-15	1.81497420e-17
6.30688040e+03	1.27713220e-15	1.74244880e-17
6.31109470e+03	1.30414070e-15	1.74022620e-17
6.31530860e+03	1.28492670e-15	1.73050300e-17
6.31952300e+03	1.25255450e-15	1.73198020e-17
6.32373700e+03	1.25050070e-15	1.72488050e-17
6.32795070e+03	1.25236920e-15	1.72639180e-17
6.33216500e+03	1.27697430e-15	1.72546960e-17
6.33637900e+03	1.26146230e-15	1.71246880e-17
6.34059330e+03	1.24210760e-15	1.70628930e-17
6.34480700e+03	1.23974590e-15	1.70635910e-17
6.34902100e+03	1.24314700e-15	1.72357890e-17
6.35323540e+03	1.24007770e-15	1.74209480e-17
6.35744900e+03	1.22691470e-15	1.73648570e-17
6.36166360e+03	1.25370180e-15	1.74116130e-17
6.36587740e+03	1.23062160e-15	1.71157660e-17
6.37009130e+03	1.25017020e-15	1.69781190e-17
6.37430570e+03	1.24057450e-15	1.69599640e-17
6.37851950e+03	1.23697790e-15	1.69271960e-17
6.38273340e+03	1.25142370e-15	1.69979910e-17
6.38694780e+03	1.25527950e-15	1.69647940e-17
6.39116160e+03	1.24782880e-15	1.68477290e-17
6.39537600e+03	1.26409400e-15	1.68778060e-17
6.39959000e+03	1.22683590e-15	1.66805670e-17
6.40380370e+03	1.21610890e-15	1.66772420e-17
6.40801800e+03	1.21060270e-15	1.66298380e-17
6.41223200e+03	1.18991570e-15	1.65080430e-17
6.41644630e+03	1.21333710e-15	1.65960200e-17
6.42066000e+03	1.23424400e-15	1.66517230e-17
6.42487400e+03	1.20773880e-15	1.65311320e-17
6.42908840e+03	1.20996700e-15	1.65269110e-17
6.43330220e+03	1.18975170e-15	1.63994960e-17
6.43751660e+03	1.17049670e-15	1.62949530e-17
6.44173050e+03	1.14699550e-15	1.61803720e-17
6.44594430e+03	1.13227840e-15	1.60761790e-17
6.45015870e+03	1.12033380e-15	1.60441540e-17
6.45437260e+03	1.10606350e-15	1.60438700e-17
6.45858700e+03	1.06527170e-15	1.59100710e-17
6.46280100e+03	1.05484950e-15	1.58645220e-17
6.46701460e+03	1.03861040e-15	1.57354240e-17
6.47122900e+03	1.00200820e-15	1.54199470e-17
6.47544300e+03	1.04794210e-15	1.55281840e-17
6.47965700e+03	1.02958820e-15	1.53899250e-17
6.48387100e+03	1.03680580e-15	1.53866450e-17
6.48808500e+03	1.03660570e-15	1.55615570e-17
6.49229930e+03	1.02096700e-15	1.55405350e-17
6.49651300e+03	1.00781680e-15	1.55042930e-17
6.50072750e+03	1.01914230e-15	1.55139200e-17
6.50494140e+03	1.01374220e-15	1.53526330e-17
6.50915530e+03	1.03909650e-15	1.54179670e-17
6.51336960e+03	1.05380800e-15	1.54528120e-17
6.51758350e+03	1.08458680e-15	1.56539940e-17
6.52179800e+03	1.08467270e-15	1.57239280e-17
6.52601170e+03	1.10271700e-15	1.58806580e-17
6.53022560e+03	1.10727360e-15	1.59039370e-17
6.53444000e+03	1.14410430e-15	1.60323390e-17
6.53865400e+03	1.15771790e-15	1.60546670e-17
6.54286800e+03	1.18326060e-15	1.62215560e-17
6.54708200e+03	1.22876040e-15	1.64365220e-17
6.55129600e+03	1.23994150e-15	1.64531390e-17
6.55551030e+03	1.26445080e-15	1.64738880e-17
6.55972400e+03	1.29392110e-15	1.65188940e-17
6.56393800e+03	1.31785950e-15	1.67209450e-17
6.56815230e+03	1.33791900e-15	1.68902270e-17
6.57236600e+03	1.36943290e-15	1.70208600e-17
6.57658060e+03	1.36595030e-15	1.70245880e-17
