wave	flux	eflux
3.42800000e+03	4.09615157e-14	1.35287690e-15
3.43000000e+03	4.12500087e-14	1.35665710e-15
3.43200000e+03	4.12842220e-14	1.34889870e-15
3.43400000e+03	4.30184884e-14	1.39234770e-15
3.43600000e+03	4.00572052e-14	1.40623590e-15
3.43800000e+03	3.92415576e-14	1.40186220e-15
3.44000000e+03	4.08771316e-14	1.38474840e-15
3.44200000e+03	4.31275762e-14	1.38941040e-15
3.44400000e+03	4.27772242e-14	1.36803020e-15
3.44600000e+03	4.02679379e-14	1.38228480e-15
3.44800000e+03	3.91512059e-14	1.38408140e-15
3.45000000e+03	3.81573470e-14	1.45461980e-15
3.45200000e+03	4.24460240e-14	1.52085980e-15
3.45400000e+03	3.99801242e-14	1.50605540e-15
3.45600000e+03	4.19927509e-14	1.49631720e-15
3.45800000e+03	4.06004039e-14	1.48997620e-15
3.46000000e+03	4.00146449e-14	1.46275570e-15
3.46200000e+03	4.44292465e-14	1.45787110e-15
3.46400000e+03	4.26118294e-14	1.43085090e-15
3.46600000e+03	4.10750926e-14	1.42179140e-15
3.46800000e+03	4.06194306e-14	1.40927870e-15
3.47000000e+03	4.13982719e-14	1.40841150e-15
3.47200000e+03	3.90458688e-14	1.38544540e-15
3.47400000e+03	4.16445899e-14	1.39665080e-15
3.47600000e+03	4.34528526e-14	1.42879780e-15
3.47800000e+03	4.31510910e-14	1.50138940e-15
3.48000000e+03	4.35289907e-14	1.58755350e-15
3.48200000e+03	4.25842775e-14	1.61375020e-15
3.48400000e+03	4.27697846e-14	1.57543910e-15
3.48600000e+03	4.37760620e-14	1.55328730e-15
3.48800000e+03	3.73517831e-14	1.48857180e-15
3.49000000e+03	3.80491782e-14	1.45061830e-15
3.49200000e+03	3.98424761e-14	1.42504880e-15
3.49400000e+03	4.02948116e-14	1.40756190e-15
3.49600000e+03	3.86932967e-14	1.38223300e-15
3.49800000e+03	3.97762978e-14	1.35448110e-15
3.50000000e+03	4.20925998e-14	1.36181790e-15
