wave	flux	eflux
3.34053880e+03	1.31993450e-16	4.93927800e-17
3.34461910e+03	1.45676660e-16	4.88441850e-17
3.34869950e+03	1.99507150e-16	4.83822800e-17
3.35278000e+03	1.95883990e-16	4.70156720e-17
3.35686040e+03	1.67438570e-16	4.54022600e-17
3.36094070e+03	1.60350050e-16	4.38704870e-17
3.36502120e+03	1.61695640e-16	4.25517060e-17
3.36910160e+03	1.72462500e-16	4.14125200e-17
3.37318210e+03	2.33737950e-16	4.06094700e-17
3.37726250e+03	1.00087760e-16	3.87784120e-17
3.38134280e+03	1.91095340e-16	3.80968220e-17
3.38542330e+03	1.68551000e-16	3.68104400e-17
3.38950370e+03	2.13504380e-16	3.62013380e-17
3.39358420e+03	1.81395360e-16	3.50713200e-17
3.39766460e+03	1.46677110e-16	3.40090280e-17
3.40174490e+03	1.92171270e-16	3.37965780e-17
3.40582540e+03	1.61279880e-16	3.27249230e-17
3.40990580e+03	1.90923220e-16	3.22852700e-17
3.41398600e+03	1.67627890e-16	3.13529540e-17
3.41806670e+03	1.39615320e-16	3.05420200e-17
3.42214700e+03	1.71524930e-16	3.01448070e-17
3.42622750e+03	2.04788730e-16	2.97971800e-17
3.43030790e+03	1.55063820e-16	2.89215430e-17
3.43438820e+03	1.66465210e-16	2.86934930e-17
3.43846880e+03	1.41133500e-16	2.80918300e-17
3.44254900e+03	1.70771870e-16	2.77098570e-17
3.44662940e+03	1.48430070e-16	2.71031300e-17
3.45071000e+03	4.57208040e-17	2.64602840e-17
3.45479030e+03	1.12199250e-16	2.59872750e-17
3.45887080e+03	1.20966630e-16	2.53667940e-17
3.46295120e+03	1.72991990e-16	2.54989490e-17
3.46703150e+03	1.60372180e-16	2.52686470e-17
3.47111200e+03	1.67684900e-16	2.49856520e-17
3.47519240e+03	1.56723300e-16	2.42670940e-17
3.47927270e+03	1.47603910e-16	2.35868980e-17
3.48335330e+03	1.86705070e-16	2.33662670e-17
3.48743360e+03	1.83890380e-16	2.28795900e-17
3.49151420e+03	1.87159240e-16	2.25819020e-17
3.49559450e+03	1.81705340e-16	2.20049510e-17
3.49967480e+03	1.92804050e-16	2.18426320e-17
3.50375540e+03	1.76958500e-16	2.13684600e-17
3.50783570e+03	1.76524860e-16	2.09876070e-17
3.51191630e+03	1.81827600e-16	2.06631020e-17
3.51599660e+03	1.48867130e-16	2.01051000e-17
3.52007700e+03	1.45550930e-16	1.98411330e-17
3.52415750e+03	1.72365090e-16	1.97881550e-17
3.52823780e+03	1.51719650e-16	1.96156300e-17
3.53231800e+03	1.66149550e-16	1.97108160e-17
3.53639870e+03	1.60559690e-16	1.95478330e-17
3.54047900e+03	1.49283730e-16	1.90873910e-17
3.54455960e+03	1.54410860e-16	1.88385570e-17
3.54864000e+03	1.50370980e-16	1.84410140e-17
3.55272020e+03	1.82767990e-16	1.82521670e-17
3.55680080e+03	1.42587630e-16	1.75784910e-17
3.56088100e+03	1.58685100e-16	1.73328850e-17
3.56496140e+03	1.54317040e-16	1.70463920e-17
3.56904200e+03	1.67695230e-16	1.69549380e-17
3.57312230e+03	1.71289070e-16	1.66778740e-17
3.57720300e+03	1.48953710e-16	1.62762150e-17
3.58128320e+03	1.43815330e-16	1.60463540e-17
3.58536350e+03	1.93829780e-16	1.62246610e-17
3.58944400e+03	1.43446290e-16	1.56677100e-17
3.59352440e+03	1.52261420e-16	1.55081480e-17
3.59760470e+03	1.53439120e-16	1.53197040e-17
3.60168530e+03	1.73480320e-16	1.52758880e-17
3.60576560e+03	1.71693390e-16	1.51754890e-17
3.60984620e+03	1.70916190e-16	1.51747280e-17
3.61392650e+03	1.65964570e-16	1.49801980e-17
3.61800680e+03	1.67443590e-16	1.48403410e-17
