wave	flux	eflux
3.39958228e+03	2.16840845e-16	2.16840845e-17
3.40131886e+03	8.28411987e-16	8.28411987e-17
3.40305545e+03	1.87927727e-15	1.87927727e-16
3.40479204e+03	4.70287674e-16	4.70287674e-17
3.40826522e+03	2.29577322e-16	2.29577322e-17
3.41000181e+03	9.86668843e-17	9.86668843e-18
3.41521157e+03	6.10002530e-16	6.10002530e-17
3.41694816e+03	6.67863615e-16	6.67863615e-17
3.41868475e+03	5.86943381e-16	5.86943381e-17
3.42042134e+03	1.16116041e-15	1.16116041e-16
3.42215793e+03	7.97133019e-16	7.97133019e-17
3.42736769e+03	3.74002872e-16	3.74002872e-17
3.43084087e+03	1.53567629e-16	1.53567629e-17
3.43257746e+03	5.80108249e-16	5.80108249e-17
3.43431405e+03	7.74629683e-16	7.74629683e-17
3.43605064e+03	1.24908804e-15	1.24908804e-16
3.43778722e+03	7.85767160e-16	7.85767160e-17
3.43952381e+03	8.46261036e-16	8.46261036e-17
3.44126040e+03	1.64517026e-16	1.64517026e-17
3.44299699e+03	6.78861597e-16	6.78861597e-17
3.44473358e+03	1.16963042e-15	1.16963042e-16
3.44647017e+03	1.33699376e-15	1.33699376e-16
3.44820676e+03	9.47164947e-16	9.47164947e-17
3.45341652e+03	3.36004629e-16	3.36004629e-17
3.45515311e+03	2.68777848e-16	2.68777848e-17
3.45862629e+03	9.43856291e-17	9.43856291e-18
3.46036288e+03	4.11461924e-16	4.11461924e-17
3.46209946e+03	3.63947108e-16	3.63947108e-17
3.46383605e+03	2.85747253e-16	2.85747253e-17
3.46557264e+03	6.46890709e-16	6.46890709e-17
3.46730923e+03	8.46735850e-16	8.46735850e-17
3.46904582e+03	3.54233731e-16	3.54233731e-17
3.47078241e+03	4.33621127e-16	4.33621127e-17
3.47251900e+03	5.02957259e-16	5.02957259e-17
3.47425559e+03	1.00919508e-15	1.00919508e-16
3.47599217e+03	1.49708335e-16	1.49708335e-17
3.47772876e+03	9.95709266e-17	9.95709266e-18
3.47946535e+03	4.91734495e-16	4.91734495e-17
3.48120194e+03	5.36425648e-16	5.36425648e-17
3.48293853e+03	9.32296131e-16	9.32296131e-17
3.48467512e+03	9.12367987e-16	9.12367987e-17
3.48641171e+03	8.91737864e-16	8.91737864e-17
3.48814829e+03	4.73274683e-16	4.73274683e-17
3.48988488e+03	7.99306611e-16	7.99306611e-17
3.49162147e+03	9.11124436e-16	9.11124436e-17
3.49335806e+03	4.79850570e-16	4.79850570e-17
3.49509465e+03	6.24826665e-16	6.24826665e-17
3.49683124e+03	7.02512345e-16	7.02512345e-17
3.50377759e+03	1.36851063e-16	1.36851063e-17
3.50551418e+03	9.58843414e-16	9.58843414e-17
3.50725077e+03	5.89261446e-16	5.89261446e-17
3.51419712e+03	2.65073905e-16	2.65073905e-17
3.51593371e+03	1.00465508e-15	1.00465508e-16
3.51767030e+03	1.43863001e-16	1.43863001e-17
3.52635324e+03	7.36087619e-16	7.36087619e-17
3.52808983e+03	2.48745598e-16	2.48745598e-17
3.52982642e+03	4.11299426e-16	4.11299426e-17
3.53156301e+03	4.61993051e-16	4.61993051e-17
3.53677277e+03	7.45486720e-16	7.45486720e-17
3.53850936e+03	3.58782589e-16	3.58782589e-17
3.54024595e+03	9.48926670e-16	9.48926670e-17
3.54198254e+03	1.26739941e-15	1.26739941e-16
3.54371913e+03	8.80995633e-16	8.80995633e-17
3.54545572e+03	2.49077503e-16	2.49077503e-17
