wave	flux	eflux
3.34053880e+03	1.68412070e-16	4.28866940e-17
3.34461910e+03	1.42792020e-16	4.18412870e-17
3.34869950e+03	1.64136900e-16	4.12554940e-17
3.35278000e+03	1.61970500e-16	4.02332640e-17
3.35686040e+03	1.92340750e-16	3.91965160e-17
3.36094070e+03	1.75515670e-16	3.78598120e-17
3.36502120e+03	1.57483990e-16	3.67593000e-17
3.36910160e+03	2.05326170e-16	3.61107680e-17
3.37318210e+03	1.88471210e-16	3.50471500e-17
3.37726250e+03	1.66403090e-16	3.38944200e-17
3.38134280e+03	1.74690280e-16	3.31527040e-17
3.38542330e+03	1.46259550e-16	3.19116920e-17
3.38950370e+03	1.76031800e-16	3.14102750e-17
3.39358420e+03	1.99486860e-16	3.09408200e-17
3.39766460e+03	1.76487820e-16	3.00473750e-17
3.40174490e+03	2.02532210e-16	2.97174200e-17
3.40582540e+03	2.02651720e-16	2.90218000e-17
3.40990580e+03	1.85090480e-16	2.81420200e-17
3.41398600e+03	1.70816120e-16	2.75124080e-17
3.41806670e+03	1.64716820e-16	2.68713760e-17
3.42214700e+03	1.87702940e-16	2.64807350e-17
3.42622750e+03	1.61246530e-16	2.56700400e-17
3.43030790e+03	1.89262400e-16	2.54047030e-17
3.43438820e+03	1.86880840e-16	2.50383720e-17
3.43846880e+03	1.72610470e-16	2.44480720e-17
3.44254900e+03	1.79853350e-16	2.39917980e-17
3.44662940e+03	1.55168360e-16	2.32986040e-17
3.45071000e+03	1.61551380e-16	2.28686200e-17
3.45479030e+03	1.87018930e-16	2.27443980e-17
3.45887080e+03	1.65488880e-16	2.22443240e-17
3.46295120e+03	1.66094720e-16	2.21405460e-17
3.46703150e+03	1.71530740e-16	2.18649580e-17
3.47111200e+03	1.81788050e-16	2.16188850e-17
3.47519240e+03	1.82676940e-16	2.11725220e-17
3.47927270e+03	1.85014200e-16	2.07624910e-17
3.48335330e+03	1.94287410e-16	2.03081260e-17
3.48743360e+03	2.04404360e-16	2.00582450e-17
3.49151420e+03	1.86353460e-16	1.95951860e-17
3.49559450e+03	1.62285150e-16	1.91802770e-17
3.49967480e+03	1.67660350e-16	1.89199400e-17
3.50375540e+03	1.83993240e-16	1.86743350e-17
3.50783570e+03	1.82501340e-16	1.83797350e-17
