wave	flux	eflux
4.00110129e+03	6.51940931e-16	6.51940931e-17
4.00284241e+03	5.06723643e-16	5.06723643e-17
4.00458352e+03	2.12634267e-16	2.12634267e-17
4.00632464e+03	3.85787959e-16	3.85787959e-17
4.00806575e+03	5.88745655e-16	5.88745655e-17
4.00980687e+03	5.44934411e-16	5.44934411e-17
4.01154799e+03	5.28816751e-16	5.28816751e-17
4.01328910e+03	5.74832769e-16	5.74832769e-17
4.01503022e+03	5.12444875e-16	5.12444875e-17
4.01677133e+03	3.99833724e-16	3.99833724e-17
4.01851245e+03	4.54760766e-16	4.54760766e-17
4.02025356e+03	5.37981118e-16	5.37981118e-17
4.02199468e+03	4.78576262e-16	4.78576262e-17
4.02373579e+03	3.13185879e-16	3.13185879e-17
4.02547691e+03	3.07884353e-16	3.07884353e-17
4.02721802e+03	9.77942750e-17	9.77942750e-18
4.03244137e+03	7.09230414e-17	7.09230414e-18
4.03418248e+03	5.77043048e-16	5.77043048e-17
4.03592360e+03	9.72872926e-16	9.72872926e-17
4.03766472e+03	7.93598191e-16	7.93598191e-17
4.03940583e+03	3.81393605e-16	3.81393605e-17
4.04114695e+03	5.60309330e-16	5.60309330e-17
4.04288806e+03	7.85637988e-16	7.85637988e-17
4.04462918e+03	4.68719128e-16	4.68719128e-17
4.04637029e+03	2.11671853e-16	2.11671853e-17
4.04811141e+03	3.99241224e-16	3.99241224e-17
4.04985252e+03	5.94586371e-16	5.94586371e-17
4.05159364e+03	5.88749679e-16	5.88749679e-17
4.05333475e+03	6.29243889e-16	6.29243889e-17
4.05507587e+03	5.13642897e-16	5.13642897e-17
4.05681698e+03	4.34335070e-16	4.34335070e-17
4.05855810e+03	5.68386001e-16	5.68386001e-17
4.06029921e+03	7.74891892e-16	7.74891892e-17
4.06204033e+03	8.68919167e-16	8.68919167e-17
4.06378145e+03	4.51283008e-16	4.51283008e-17
4.06552256e+03	6.30394583e-16	6.30394583e-17
4.06726368e+03	7.31281236e-16	7.31281236e-17
4.06900479e+03	4.86147572e-16	4.86147572e-17
4.07074591e+03	5.78507039e-16	5.78507039e-17
4.07248702e+03	7.61237827e-16	7.61237827e-17
4.07422814e+03	7.92369994e-16	7.92369994e-17
4.07596925e+03	5.51298594e-16	5.51298594e-17
4.07771037e+03	6.26308549e-16	6.26308549e-17
4.07945148e+03	7.21877635e-16	7.21877635e-17
4.08119260e+03	6.01110801e-16	6.01110801e-17
4.08293371e+03	6.10189512e-16	6.10189512e-17
4.08467483e+03	5.55376369e-16	5.55376369e-17
4.08641594e+03	7.11273206e-16	7.11273206e-17
4.08815706e+03	6.62643986e-16	6.62643986e-17
4.08989818e+03	4.22659117e-16	4.22659117e-17
4.09163929e+03	5.87322217e-16	5.87322217e-17
4.09338041e+03	5.82839612e-16	5.82839612e-17
4.09512152e+03	3.11657303e-16	3.11657303e-17
4.09686264e+03	3.07455596e-16	3.07455596e-17
4.09860375e+03	4.52697076e-16	4.52697076e-17
4.10034487e+03	5.93038207e-16	5.93038207e-17
4.10208598e+03	6.60606078e-16	6.60606078e-17
4.10382710e+03	4.78312306e-16	4.78312306e-17
4.10556821e+03	5.33391470e-16	5.33391470e-17
4.10730933e+03	4.39568886e-16	4.39568886e-17
4.11253267e+03	2.04296300e-16	2.04296300e-17
4.11427379e+03	8.59531977e-16	8.59531977e-17
4.11601491e+03	9.92419588e-16	9.92419588e-17
4.11775602e+03	7.29283880e-16	7.29283880e-17
4.11949714e+03	5.46480617e-16	5.46480617e-17
4.12123825e+03	4.05661548e-16	4.05661548e-17
4.12297937e+03	3.14381255e-16	3.14381255e-17
4.12472048e+03	4.96120062e-16	4.96120062e-17
4.12646160e+03	8.07070621e-16	8.07070621e-17
4.12820271e+03	6.02145875e-16	6.02145875e-17
4.12994383e+03	2.20436950e-16	2.20436950e-17
4.13168494e+03	2.20539666e-16	2.20539666e-17
4.13342606e+03	4.74671811e-16	4.74671811e-17
4.13516717e+03	5.13082637e-16	5.13082637e-17
4.13690829e+03	3.81271341e-16	3.81271341e-17
4.13864940e+03	2.47255270e-16	2.47255270e-17
4.14039052e+03	5.36745244e-16	5.36745244e-17
4.14213164e+03	5.01344190e-16	5.01344190e-17
4.14387275e+03	2.98766043e-16	2.98766043e-17
4.14561387e+03	5.57078376e-16	5.57078376e-17
4.14735498e+03	6.39716604e-16	6.39716604e-17
4.14909610e+03	7.76740701e-16	7.76740701e-17
4.15083721e+03	8.17952347e-16	8.17952347e-17
4.15257833e+03	7.44272922e-16	7.44272922e-17
4.15431944e+03	8.08783216e-16	8.08783216e-17
4.15606056e+03	5.44681890e-16	5.44681890e-17
4.15780167e+03	2.22349404e-16	2.22349404e-17
4.15954279e+03	3.87862951e-16	3.87862951e-17
4.16128390e+03	4.02318230e-16	4.02318230e-17
4.16302502e+03	3.90487165e-16	3.90487165e-17
4.16476613e+03	4.93866742e-16	4.93866742e-17
4.16650725e+03	6.74451943e-16	6.74451943e-17
4.16824837e+03	5.31757755e-16	5.31757755e-17
4.16998948e+03	1.57146118e-16	1.57146118e-17
4.17173060e+03	2.61715896e-16	2.61715896e-17
4.17347171e+03	2.52118324e-16	2.52118324e-17
4.17521283e+03	3.29954750e-16	3.29954750e-17
4.17695394e+03	3.85257134e-16	3.85257134e-17
4.17869506e+03	2.23156045e-16	2.23156045e-17
4.18043617e+03	4.85866675e-16	4.85866675e-17
4.18217729e+03	1.08879013e-15	1.08879013e-16
4.18391840e+03	1.05783870e-15	1.05783870e-16
4.18565952e+03	7.20340376e-16	7.20340376e-17
4.18740063e+03	3.39201464e-16	3.39201464e-17
4.18914175e+03	2.27430570e-16	2.27430570e-17
4.19088286e+03	6.28267048e-16	6.28267048e-17
4.19262398e+03	6.65761173e-16	6.65761173e-17
4.19436510e+03	4.44660692e-16	4.44660692e-17
4.19610621e+03	4.32745401e-16	4.32745401e-17
4.19784733e+03	3.82388842e-16	3.82388842e-17
4.19958844e+03	2.81303109e-16	2.81303109e-17
4.20132956e+03	2.41011843e-16	2.41011843e-17
4.20307067e+03	3.76534309e-16	3.76534309e-17
4.20481179e+03	6.21467597e-16	6.21467597e-17
4.20655290e+03	6.90501470e-16	6.90501470e-17
4.20829402e+03	4.32573056e-16	4.32573056e-17
4.21003513e+03	1.68526403e-16	1.68526403e-17
4.21177625e+03	3.83572835e-16	3.83572835e-17
4.21351736e+03	7.92939782e-16	7.92939782e-17
4.21525848e+03	9.54027502e-16	9.54027502e-17
4.21699959e+03	4.68894570e-16	4.68894570e-17
4.21874071e+03	4.14962288e-16	4.14962288e-17
4.22048183e+03	3.13041751e-16	3.13041751e-17
4.22222294e+03	3.41040029e-16	3.41040029e-17
4.22396406e+03	2.22939098e-16	2.22939098e-17
4.22570517e+03	2.38037910e-16	2.38037910e-17
4.22744629e+03	6.22166346e-16	6.22166346e-17
4.22918740e+03	7.18374784e-16	7.18374784e-17
4.23092852e+03	6.65865147e-16	6.65865147e-17
4.23266963e+03	6.59893141e-16	6.59893141e-17
4.23441075e+03	7.72435391e-16	7.72435391e-17
4.23615186e+03	3.35566237e-16	3.35566237e-17
4.23789298e+03	3.26031319e-16	3.26031319e-17
4.23963409e+03	7.48457688e-16	7.48457688e-17
4.24137521e+03	7.94872394e-16	7.94872394e-17
4.24311632e+03	6.00976652e-16	6.00976652e-17
4.24485744e+03	4.30106681e-16	4.30106681e-17
4.24659856e+03	6.60411790e-16	6.60411790e-17
4.24833967e+03	7.96013294e-16	7.96013294e-17
4.25008079e+03	4.78412997e-16	4.78412997e-17
4.25182190e+03	3.00083339e-16	3.00083339e-17
4.25356302e+03	5.83639847e-16	5.83639847e-17
4.25530413e+03	5.08847314e-16	5.08847314e-17
4.25704525e+03	3.41657939e-16	3.41657939e-17
4.25878636e+03	5.57090234e-16	5.57090234e-17
4.26052748e+03	4.35643841e-16	4.35643841e-17
4.26226859e+03	3.03890460e-16	3.03890460e-17
4.26400971e+03	5.35797996e-16	5.35797996e-17
4.26575082e+03	4.29156257e-16	4.29156257e-17
4.26749194e+03	2.72927330e-16	2.72927330e-17
4.26923305e+03	5.25375256e-16	5.25375256e-17
4.27097417e+03	8.57258541e-16	8.57258541e-17
4.27271529e+03	5.73679851e-16	5.73679851e-17
4.27445640e+03	1.40885005e-16	1.40885005e-17
4.27619752e+03	4.56389558e-16	4.56389558e-17
4.27793863e+03	7.38855828e-16	7.38855828e-17
4.27967975e+03	5.12899414e-16	5.12899414e-17
4.28142086e+03	2.42837967e-16	2.42837967e-17
4.28316198e+03	4.71412852e-16	4.71412852e-17
4.28490309e+03	5.58993941e-16	5.58993941e-17
4.28664421e+03	6.94336730e-16	6.94336730e-17
4.28838532e+03	8.57536579e-16	8.57536579e-17
4.29012644e+03	7.55633857e-16	7.55633857e-17
4.29186755e+03	6.61914744e-16	6.61914744e-17
4.29360867e+03	3.60176620e-16	3.60176620e-17
4.29534978e+03	3.14637085e-16	3.14637085e-17
4.29709090e+03	5.91108030e-16	5.91108030e-17
4.29883202e+03	7.68759215e-16	7.68759215e-17
4.30057313e+03	7.24265845e-16	7.24265845e-17
4.30231425e+03	4.77925423e-16	4.77925423e-17
4.30405536e+03	3.44989373e-16	3.44989373e-17
4.30579648e+03	3.32786963e-16	3.32786963e-17
4.30753759e+03	5.86705047e-16	5.86705047e-17
4.30927871e+03	5.58168878e-16	5.58168878e-17
4.31101982e+03	2.84446052e-16	2.84446052e-17
4.31276094e+03	5.98538680e-16	5.98538680e-17
4.31450205e+03	8.73589389e-16	8.73589389e-17
4.31624317e+03	7.17969584e-16	7.17969584e-17
4.31798428e+03	5.88849523e-16	5.88849523e-17
4.31972540e+03	7.66181058e-16	7.66181058e-17
4.32146651e+03	8.19868654e-16	8.19868654e-17
4.32320763e+03	5.24253784e-16	5.24253784e-17
4.32494875e+03	3.20304000e-16	3.20304000e-17
4.32668986e+03	4.81373483e-16	4.81373483e-17
4.32843098e+03	8.87907157e-16	8.87907157e-17
4.33017209e+03	4.78811684e-16	4.78811684e-17
4.33191321e+03	2.70945432e-16	2.70945432e-17
4.33365432e+03	9.01388322e-16	9.01388322e-17
4.33539544e+03	9.78148989e-16	9.78148989e-17
4.33713655e+03	7.01171227e-16	7.01171227e-17
4.33887767e+03	1.71165308e-16	1.71165308e-17
4.34061878e+03	1.33319439e-16	1.33319439e-17
4.34235990e+03	4.74321404e-16	4.74321404e-17
4.34410101e+03	5.01459969e-16	5.01459969e-17
4.34584213e+03	2.59224216e-16	2.59224216e-17
4.34758324e+03	3.11304937e-16	3.11304937e-17
4.34932436e+03	7.77434315e-16	7.77434315e-17
4.35106547e+03	5.42764948e-16	5.42764948e-17
4.35280659e+03	4.53021278e-16	4.53021278e-17
4.35454771e+03	6.35053264e-16	6.35053264e-17
4.35628882e+03	3.44786191e-16	3.44786191e-17
4.35802994e+03	3.90763562e-16	3.90763562e-17
4.35977105e+03	5.02055751e-16	5.02055751e-17
4.36151217e+03	2.64223934e-16	2.64223934e-17
4.36325328e+03	2.82289056e-16	2.82289056e-17
4.36499440e+03	5.29333282e-16	5.29333282e-17
4.36673551e+03	6.97843181e-16	6.97843181e-17
4.36847663e+03	6.90360016e-16	6.90360016e-17
4.37021774e+03	6.54169686e-16	6.54169686e-17
4.37195886e+03	5.97192374e-16	5.97192374e-17
4.37369997e+03	4.20410404e-16	4.20410404e-17
4.37544109e+03	2.46092638e-16	2.46092638e-17
4.37718220e+03	4.52742340e-16	4.52742340e-17
4.37892332e+03	5.88532891e-16	5.88532891e-17
4.38066444e+03	6.69431685e-16	6.69431685e-17
4.38240555e+03	5.53052111e-16	5.53052111e-17
4.38414667e+03	5.79920154e-16	5.79920154e-17
4.38588778e+03	1.07029686e-15	1.07029686e-16
4.38762890e+03	8.56373762e-16	8.56373762e-17
4.38937001e+03	5.16592001e-16	5.16592001e-17
4.39111113e+03	5.93813559e-16	5.93813559e-17
4.39285224e+03	4.70118903e-16	4.70118903e-17
4.39459336e+03	2.63195265e-16	2.63195265e-17
4.39633447e+03	1.18111995e-16	1.18111995e-17
4.39807559e+03	2.09213948e-16	2.09213948e-17
4.39981670e+03	3.31501538e-16	3.31501538e-17
4.40155782e+03	5.14485536e-16	5.14485536e-17
4.40329893e+03	4.54729214e-16	4.54729214e-17
4.40504005e+03	5.47825441e-16	5.47825441e-17
4.40678117e+03	3.94274938e-16	3.94274938e-17
4.40852228e+03	3.09399192e-16	3.09399192e-17
4.41026340e+03	5.30713152e-16	5.30713152e-17
4.41200451e+03	5.44198340e-16	5.44198340e-17
