wave	flux	eflux
3.45600000e+03	2.11044950e-15	8.00604400e-16
3.45800000e+03	2.13290520e-15	8.00557200e-16
3.46000000e+03	2.10157900e-15	8.13979400e-16
3.46200000e+03	2.20718030e-15	8.32041900e-16
3.46400000e+03	2.93113340e-15	8.24981900e-16
3.46600000e+03	2.96162460e-15	8.53673500e-16
3.47000000e+03	2.53715430e-15	8.73144600e-16
3.47200000e+03	1.38037280e-15	8.34721300e-16
3.47400000e+03	2.18726110e-15	8.39808500e-16
3.47600000e+03	8.85326800e-16	8.15464700e-16
3.47800000e+03	2.31792590e-15	8.73649500e-16
3.48000000e+03	2.06654600e-15	8.96972200e-16
3.48200000e+03	1.47109910e-15	8.66870000e-16
3.48400000e+03	2.81505500e-15	8.73143000e-16
3.48600000e+03	1.75730210e-15	8.79462900e-16
3.48800000e+03	1.94871700e-16	8.71462100e-16
3.49000000e+03	1.93408020e-15	8.46408600e-16
3.49200000e+03	2.38726800e-15	8.47128900e-16
3.49400000e+03	4.48202000e-17	8.69745400e-16
3.49600000e+03	7.14451500e-16	8.77902600e-16
3.49800000e+03	2.57372420e-15	8.84419000e-16
3.50000000e+03	1.19065290e-15	8.90677300e-16
3.50200000e+03	1.98829240e-15	8.65434800e-16
3.50400000e+03	1.49045850e-15	8.53138800e-16
3.50600000e+03	9.08126800e-16	8.33150800e-16
3.50800000e+03	1.98054270e-15	8.40765300e-16
3.51000000e+03	2.81560820e-15	8.53845100e-16
3.51200000e+03	1.97761580e-15	8.57669100e-16
3.51400000e+03	2.40612140e-15	8.42854500e-16
3.51600000e+03	1.63774570e-15	8.50251500e-16
3.51800000e+03	2.59028100e-15	8.49013100e-16
3.52000000e+03	2.37297780e-15	8.71003900e-16
3.52200000e+03	1.71731110e-15	8.50264000e-16
3.52400000e+03	1.84744340e-15	8.33133000e-16
3.52800000e+03	1.79580200e-15	8.63687000e-16
3.53000000e+03	1.05040370e-15	8.57122500e-16
3.53200000e+03	1.33168170e-15	8.69766700e-16
3.53400000e+03	1.43742780e-15	8.90796900e-16
3.53600000e+03	1.65154370e-15	8.99720100e-16
3.53800000e+03	3.01008060e-15	8.65758400e-16
3.54000000e+03	2.04113130e-15	8.85339000e-16
3.54200000e+03	3.56577800e-15	8.92282700e-16
3.54400000e+03	4.78239300e-16	8.91370600e-16
3.54600000e+03	2.46036670e-15	8.80773700e-16
3.54800000e+03	2.13019950e-15	8.76658900e-16
3.55000000e+03	2.87572400e-15	8.72583700e-16
3.55200000e+03	4.16419170e-15	8.82231700e-16
3.55400000e+03	4.00750490e-15	8.83004000e-16
3.55600000e+03	4.29514200e-16	9.58773900e-16
3.55800000e+03	1.52500190e-15	9.71255100e-16
3.56000000e+03	1.85181850e-15	9.05718100e-16
3.56200000e+03	1.02942420e-15	8.50292700e-16
3.56400000e+03	2.40918420e-15	8.70856900e-16
3.56600000e+03	6.28245400e-16	9.45794000e-16
3.56800000e+03	1.31079760e-15	9.42839000e-16
3.57000000e+03	2.29573150e-15	1.00401600e-15
3.57600000e+03	4.58000900e-16	1.01254420e-15
3.57800000e+03	7.21105000e-17	9.65421600e-16
3.58200000e+03	3.22764660e-15	8.88777600e-16
3.58400000e+03	5.71379000e-17	7.68105500e-16
3.58600000e+03	2.15296760e-15	7.97734700e-16
3.58800000e+03	5.42875600e-15	9.59008300e-16
3.59000000e+03	1.84454260e-15	9.64824400e-16
3.59200000e+03	1.21192870e-15	8.44030300e-16
3.59400000e+03	8.99891000e-17	7.72186800e-16
3.59800000e+03	1.52052630e-15	7.94084700e-16
3.60000000e+03	2.40083910e-15	7.65967100e-16
3.60200000e+03	8.10040000e-16	7.48403800e-16
3.60400000e+03	1.33138490e-15	7.41298900e-16
3.60800000e+03	1.49848690e-15	7.55487800e-16
