wave	flux	eflux
3.43800000e+03	4.09426630e-15	4.22358300e-16
3.44000000e+03	4.11267490e-15	4.08999300e-16
3.44200000e+03	3.61043180e-15	3.95433100e-16
3.44400000e+03	4.92679480e-15	4.22915500e-16
3.44600000e+03	3.71169240e-15	3.99485400e-16
3.44800000e+03	3.72713740e-15	4.10176300e-16
3.45000000e+03	4.22311780e-15	4.28409500e-16
3.45200000e+03	3.43716710e-15	4.23332400e-16
3.45400000e+03	4.34245410e-15	4.35981300e-16
3.45600000e+03	3.98309080e-15	4.27828800e-16
3.45800000e+03	4.21073080e-15	4.31566700e-16
3.46000000e+03	3.45160070e-15	4.11294400e-16
3.46200000e+03	3.00019980e-15	4.01918200e-16
3.46400000e+03	4.13292440e-15	4.15417900e-16
3.46600000e+03	4.61182390e-15	4.29321100e-16
3.46800000e+03	3.50650070e-15	4.16606400e-16
3.47000000e+03	3.87286280e-15	4.18362900e-16
3.47200000e+03	4.52289820e-15	4.33146800e-16
3.47400000e+03	4.17690840e-15	4.20767300e-16
3.47600000e+03	4.61853920e-15	4.38552700e-16
3.47800000e+03	3.49892260e-15	4.26917800e-16
3.48000000e+03	4.51469720e-15	4.54655100e-16
3.48200000e+03	3.76730020e-15	4.43883700e-16
3.48400000e+03	4.69179060e-15	4.59157200e-16
3.48600000e+03	4.73633940e-15	4.62968000e-16
3.48800000e+03	4.41113000e-15	4.49504000e-16
3.49000000e+03	3.84239550e-15	4.34487100e-16
3.49200000e+03	3.69837430e-15	4.29173000e-16
3.49400000e+03	3.35873660e-15	4.17657400e-16
3.49600000e+03	4.10791900e-15	4.31837500e-16
3.49800000e+03	3.89403580e-15	4.31218600e-16
3.50000000e+03	3.70180790e-15	4.25995800e-16
3.50200000e+03	4.13104120e-15	4.36516400e-16
3.50400000e+03	4.10536920e-15	4.36207600e-16
3.50600000e+03	3.55759920e-15	4.17932000e-16
3.50800000e+03	3.84122550e-15	4.24105700e-16
3.51000000e+03	3.95146310e-15	4.34150400e-16
3.51200000e+03	3.70740740e-15	4.27842500e-16
3.51400000e+03	4.72779810e-15	4.47491400e-16
3.51600000e+03	4.11218940e-15	4.30025300e-16
3.51800000e+03	3.63483520e-15	4.20670900e-16
3.52000000e+03	4.17626050e-15	4.25305300e-16
3.52200000e+03	4.43904340e-15	4.34341100e-16
3.52400000e+03	4.47070690e-15	4.25603700e-16
3.52600000e+03	3.76803160e-15	4.05452200e-16
3.52800000e+03	3.51579730e-15	3.95634100e-16
3.53000000e+03	3.05903730e-15	3.98171800e-16
3.53200000e+03	3.64913200e-15	4.13468300e-16
3.53400000e+03	3.63026740e-15	4.05656700e-16
3.53600000e+03	4.02435000e-15	4.14121400e-16
3.53800000e+03	3.49482360e-15	4.04030900e-16
3.54000000e+03	3.25047640e-15	4.10974300e-16
3.54200000e+03	4.72470340e-15	4.45918100e-16
3.54400000e+03	4.05397120e-15	4.33358800e-16
3.54600000e+03	4.04180170e-15	4.32036600e-16
3.54800000e+03	3.86507840e-15	4.17110000e-16
3.55000000e+03	4.63819300e-15	4.26295600e-16
3.55200000e+03	3.66043690e-15	4.10224200e-16
3.55400000e+03	3.99213250e-15	4.23099700e-16
3.55600000e+03	4.18756310e-15	4.22174500e-16
3.55800000e+03	3.70987270e-15	4.09581900e-16
3.56000000e+03	3.79828480e-15	4.00801300e-16
3.56200000e+03	4.23990160e-15	4.04066000e-16
3.56400000e+03	4.26781800e-15	4.01022800e-16
3.56600000e+03	4.22416990e-15	3.97771300e-16
3.56800000e+03	4.08732500e-15	3.88769900e-16
