wave	flux	eflux
3.44000000e+03	3.75885840e-15	7.46653200e-16
3.44200000e+03	4.41940160e-15	7.61110000e-16
3.44400000e+03	3.81988700e-15	7.51491700e-16
3.44600000e+03	3.43978400e-15	7.54576300e-16
3.44800000e+03	5.09909210e-15	7.84884300e-16
3.45000000e+03	2.48208580e-15	7.82426900e-16
3.45200000e+03	2.34700020e-15	7.86974500e-16
3.45400000e+03	3.31803800e-15	7.69920900e-16
3.45600000e+03	3.61606060e-15	7.83985800e-16
3.45800000e+03	4.05909870e-15	7.92198600e-16
3.46000000e+03	3.48413140e-15	7.73570200e-16
3.46200000e+03	3.77145860e-15	7.71546100e-16
3.46400000e+03	3.10561810e-15	7.61388200e-16
3.46600000e+03	4.38599110e-15	7.85278500e-16
3.46800000e+03	3.29883490e-15	7.66239400e-16
3.47000000e+03	3.70721760e-15	7.78634300e-16
3.47200000e+03	2.68083960e-15	7.61138100e-16
3.47400000e+03	1.99776410e-15	7.37582400e-16
3.47600000e+03	2.75773610e-15	7.67636200e-16
3.47800000e+03	3.08608320e-15	8.17591800e-16
3.48000000e+03	3.15947260e-15	8.57778900e-16
3.48200000e+03	3.62262550e-15	8.71339700e-16
3.48400000e+03	3.96262050e-15	8.53208200e-16
3.48600000e+03	3.67552640e-15	8.41491800e-16
3.48800000e+03	4.32203080e-15	8.39320900e-16
3.49000000e+03	5.85223080e-15	8.60886200e-16
3.49200000e+03	2.76733100e-15	8.19004600e-16
3.49400000e+03	3.67858470e-15	8.37299300e-16
3.49600000e+03	2.98581960e-15	7.92954900e-16
3.49800000e+03	2.51382320e-15	7.93132500e-16
3.50000000e+03	3.03475320e-15	8.21106100e-16
3.50200000e+03	4.44561990e-15	8.24211400e-16
3.50400000e+03	4.84785970e-15	8.37602800e-16
3.50600000e+03	4.37871130e-15	8.30293500e-16
3.50800000e+03	4.76924030e-15	8.32531800e-16
3.51000000e+03	4.02733530e-15	8.39775000e-16
3.51200000e+03	2.63896170e-15	8.05964100e-16
3.51400000e+03	4.68335090e-15	8.39817500e-16
3.51600000e+03	4.33842420e-15	8.31096400e-16
3.51800000e+03	4.08919810e-15	8.29383900e-16
3.52000000e+03	4.41662370e-15	7.98912400e-16
3.52200000e+03	4.70722110e-15	8.30473100e-16
3.52400000e+03	4.14500030e-15	8.06357100e-16
3.52600000e+03	2.57682060e-15	7.62878200e-16
3.52800000e+03	4.58049680e-15	8.14732900e-16
3.53000000e+03	3.79712160e-15	8.00166700e-16
3.53200000e+03	4.03432880e-15	7.95831600e-16
3.53400000e+03	2.25897610e-15	7.81281700e-16
3.53600000e+03	4.71147810e-15	8.19412100e-16
3.53800000e+03	3.92039390e-15	8.07688700e-16
3.54000000e+03	4.61492240e-15	8.42045800e-16
3.54200000e+03	3.47236690e-15	8.42017500e-16
3.54400000e+03	4.13225950e-15	8.67836900e-16
3.54600000e+03	2.55477960e-15	8.19498300e-16
3.54800000e+03	3.33583590e-15	8.22839400e-16
3.55000000e+03	2.58051960e-15	8.05621100e-16
