wave	flux	eflux
3.34043070e+03	3.05089040e-16	7.62964700e-17
3.34451150e+03	4.23634710e-16	7.69339200e-17
3.34859200e+03	4.19654300e-16	7.72706100e-17
3.35267290e+03	3.16356200e-16	7.52763340e-17
3.35675370e+03	2.44246030e-16	7.21279460e-17
3.36083450e+03	3.14328340e-16	7.27379400e-17
3.36491530e+03	2.81482470e-16	7.06817800e-17
3.36899600e+03	2.25149480e-16	6.83915840e-17
3.37307670e+03	3.29012740e-16	6.85755560e-17
3.37715750e+03	3.21915400e-16	6.75934540e-17
3.38123830e+03	4.05698450e-16	6.83327200e-17
3.38531900e+03	3.29201900e-16	6.51338500e-17
3.38940000e+03	4.35077180e-16	6.54528700e-17
3.39348070e+03	3.98316080e-16	6.41172300e-17
3.39756130e+03	2.40530440e-16	6.08464660e-17
3.40164200e+03	4.33573400e-16	6.25345760e-17
3.40572300e+03	3.99102470e-16	6.10629160e-17
3.40980370e+03	3.80980650e-16	5.98144400e-17
3.41388450e+03	4.85125500e-16	5.99341500e-17
3.41796500e+03	3.66224540e-16	5.72693670e-17
3.42204600e+03	4.45882100e-16	5.69078750e-17
3.42612670e+03	4.35219800e-16	5.53801900e-17
3.43020750e+03	5.19495630e-16	5.58339700e-17
3.43428830e+03	4.69822230e-16	5.50144920e-17
3.43836910e+03	4.23208900e-16	5.42133500e-17
3.44244970e+03	5.74330100e-16	5.45415470e-17
3.44653050e+03	4.27471140e-16	5.19304220e-17
3.45061130e+03	4.65313050e-16	5.09242760e-17
3.45469210e+03	4.49214500e-16	4.98665370e-17
3.45877300e+03	4.96292400e-16	4.99695280e-17
3.46285380e+03	4.23183800e-16	4.89156400e-17
3.46693430e+03	4.50605500e-16	4.87894450e-17
3.47101510e+03	4.62993700e-16	4.84777470e-17
3.47509600e+03	4.51044830e-16	4.71699780e-17
3.47917680e+03	4.68994570e-16	4.62213570e-17
3.48325760e+03	4.18855170e-16	4.52180560e-17
3.48733810e+03	4.93129700e-16	4.50222930e-17
3.49141900e+03	4.05018700e-16	4.36582500e-17
3.49549980e+03	4.72919500e-16	4.41185450e-17
3.49958060e+03	4.42865940e-16	4.25831800e-17
3.50366140e+03	5.61927530e-16	4.30388400e-17
3.50774220e+03	4.85641950e-16	4.14450040e-17
3.51182280e+03	4.96369940e-16	4.11026400e-17
3.51590360e+03	4.03189350e-16	3.95968350e-17
3.51998440e+03	3.41066680e-16	3.86929880e-17
3.52406520e+03	4.26484480e-16	3.96490170e-17
3.52814600e+03	4.25522670e-16	3.97760520e-17
3.53222660e+03	4.63630500e-16	4.03411850e-17
3.53630740e+03	4.28623630e-16	3.95253860e-17
3.54038820e+03	3.81782870e-16	3.86745200e-17
3.54446900e+03	4.29546820e-16	3.85793000e-17
3.54854980e+03	4.40835760e-16	3.77819840e-17
3.55263060e+03	4.40411680e-16	3.71134300e-17
3.55671120e+03	4.93901200e-16	3.65459280e-17
3.56079200e+03	4.54618500e-16	3.55540900e-17
3.56487280e+03	4.35376470e-16	3.47096100e-17
3.56895360e+03	4.70250670e-16	3.45783860e-17
3.57303440e+03	4.81700100e-16	3.40348000e-17
3.57711520e+03	4.87618500e-16	3.35261600e-17
