wave	flux	eflux
3.20029004e+03	1.82675805e-15	1.82675805e-16
3.20203114e+03	3.08607412e-15	3.08607412e-16
3.20377224e+03	3.01531807e-15	3.01531807e-16
3.20899553e+03	3.21141573e-15	3.21141573e-16
3.21073663e+03	6.85262995e-16	6.85262995e-17
3.21247773e+03	2.62374808e-15	2.62374808e-16
3.21421883e+03	1.18734950e-15	1.18734950e-16
3.21595992e+03	2.70182525e-15	2.70182525e-16
3.21770102e+03	3.30246669e-15	3.30246669e-16
3.21944212e+03	1.87081838e-15	1.87081838e-16
3.22118322e+03	1.02753874e-15	1.02753874e-16
3.22292432e+03	7.68394567e-16	7.68394567e-17
3.22640652e+03	9.57409493e-16	9.57409493e-17
3.22814761e+03	1.22452356e-15	1.22452356e-16
3.22988871e+03	9.58308936e-16	9.58308936e-17
3.23162981e+03	2.18490031e-15	2.18490031e-16
3.23337091e+03	2.26893360e-15	2.26893360e-16
3.23511201e+03	3.02587401e-15	3.02587401e-16
3.23685311e+03	1.04141155e-15	1.04141155e-16
3.23859420e+03	9.37491937e-16	9.37491937e-17
3.24033530e+03	2.23600520e-15	2.23600520e-16
3.24207640e+03	9.44488535e-16	9.44488535e-17
3.24555860e+03	9.31769065e-16	9.31769065e-17
3.24729970e+03	3.52256926e-15	3.52256926e-16
3.24904079e+03	3.72118768e-15	3.72118768e-16
3.25078189e+03	2.63946732e-15	2.63946732e-16
3.25252299e+03	1.17387374e-15	1.17387374e-16
3.25948738e+03	1.91533186e-15	1.91533186e-16
3.26122848e+03	1.62928397e-15	1.62928397e-16
3.26471068e+03	2.67606592e-15	2.67606592e-16
3.26645178e+03	3.40840616e-15	3.40840616e-16
3.26819288e+03	2.94356422e-15	2.94356422e-16
3.26993398e+03	1.66189696e-15	1.66189696e-16
3.27167507e+03	7.41471466e-16	7.41471466e-17
3.27515727e+03	9.05604111e-16	9.05604111e-17
3.27689837e+03	3.03173357e-15	3.03173357e-16
3.27863947e+03	2.55964505e-15	2.55964505e-16
3.28038057e+03	1.88744690e-15	1.88744690e-16
3.28386276e+03	1.60134152e-15	1.60134152e-16
3.28560386e+03	2.64990933e-15	2.64990933e-16
3.29082716e+03	1.48961692e-15	1.48961692e-16
3.29256825e+03	2.36222348e-15	2.36222348e-16
3.29430935e+03	3.11275375e-15	3.11275375e-16
3.29605045e+03	1.58025463e-15	1.58025463e-16
3.30301484e+03	8.03568140e-16	8.03568140e-17
3.30475594e+03	1.59574898e-15	1.59574898e-16
3.30649704e+03	1.76704964e-15	1.76704964e-16
3.30823814e+03	1.65375231e-15	1.65375231e-16
3.31520253e+03	1.84038448e-15	1.84038448e-16
3.31694363e+03	2.02053463e-15	2.02053463e-16
3.31868473e+03	2.49893799e-15	2.49893799e-16
3.32042583e+03	3.09415397e-15	3.09415397e-16
3.32216693e+03	1.64572488e-15	1.64572488e-16
3.32739022e+03	1.48852403e-15	1.48852403e-16
3.32913132e+03	1.64258334e-15	1.64258334e-16
3.33087242e+03	8.73023624e-16	8.73023624e-17
3.33261352e+03	7.66504096e-16	7.66504096e-17
3.33609571e+03	9.40489586e-16	9.40489586e-17
3.33783681e+03	6.03930574e-16	6.03930574e-17
3.33957791e+03	7.48846794e-16	7.48846794e-17
3.34131901e+03	8.16293857e-16	8.16293857e-17
3.34306011e+03	1.02587517e-15	1.02587517e-16
3.34480121e+03	2.33411406e-15	2.33411406e-16
3.34654230e+03	1.94500216e-15	1.94500216e-16
3.34828340e+03	1.15448081e-15	1.15448081e-16
3.35002450e+03	2.08056258e-15	2.08056258e-16
3.35176560e+03	9.41526778e-16	9.41526778e-17
3.35350670e+03	2.15449162e-15	2.15449162e-16
3.35524780e+03	2.60036616e-15	2.60036616e-16
3.35698890e+03	8.45247825e-16	8.45247825e-17
3.36047109e+03	5.88557985e-16	5.88557985e-17
3.36221219e+03	1.22330055e-15	1.22330055e-16
3.36395329e+03	1.64259446e-15	1.64259446e-16
3.36917658e+03	2.15068018e-15	2.15068018e-16
3.37091768e+03	1.47044962e-15	1.47044962e-16
3.37265878e+03	2.04886830e-15	2.04886830e-16
3.37439988e+03	2.70881454e-15	2.70881454e-16
3.37614098e+03	1.96571720e-15	1.96571720e-16
3.37788208e+03	2.46295815e-15	2.46295815e-16
3.37962317e+03	2.47839723e-15	2.47839723e-16
3.38136427e+03	3.00861084e-15	3.00861084e-16
3.38310537e+03	1.68547878e-15	1.68547878e-16
3.38484647e+03	1.51717079e-15	1.51717079e-16
3.38658757e+03	2.10957452e-15	2.10957452e-16
3.38832867e+03	1.93461669e-15	1.93461669e-16
3.39006977e+03	1.75387034e-15	1.75387034e-16
3.39181086e+03	1.27869735e-15	1.27869735e-16
3.39355196e+03	1.22619094e-15	1.22619094e-16
3.39529306e+03	1.38370709e-15	1.38370709e-16
3.39703416e+03	1.64265925e-15	1.64265925e-16
3.40225745e+03	1.14348400e-15	1.14348400e-16
3.40573965e+03	2.11206628e-15	2.11206628e-16
3.40748075e+03	2.53871423e-15	2.53871423e-16
3.40922185e+03	2.48573190e-15	2.48573190e-16
3.41096295e+03	1.51469132e-15	1.51469132e-16
3.41270404e+03	6.62468650e-16	6.62468650e-17
3.41444514e+03	1.64783187e-15	1.64783187e-16
3.41618624e+03	1.60444356e-15	1.60444356e-16
3.41792734e+03	2.06853958e-15	2.06853958e-16
3.41966844e+03	1.29362090e-15	1.29362090e-16
3.42140954e+03	8.40679935e-16	8.40679935e-17
3.42315063e+03	1.62354924e-15	1.62354924e-16
3.42489173e+03	1.36820872e-15	1.36820872e-16
3.42663283e+03	1.06016115e-15	1.06016115e-16
3.42837393e+03	1.26417973e-15	1.26417973e-16
3.43011503e+03	6.64930234e-16	6.64930234e-17
3.43185613e+03	1.10687047e-15	1.10687047e-16
3.43359723e+03	1.80798526e-15	1.80798526e-16
3.43533832e+03	1.98328868e-15	1.98328868e-16
3.43707942e+03	1.94776687e-15	1.94776687e-16
3.43882052e+03	1.59165463e-15	1.59165463e-16
3.44056162e+03	1.46818741e-15	1.46818741e-16
3.44230272e+03	1.47437128e-15	1.47437128e-16
3.44404382e+03	1.45994694e-15	1.45994694e-16
3.44578491e+03	7.50525666e-16	7.50525666e-17
3.44752601e+03	1.25019300e-15	1.25019300e-16
3.44926711e+03	1.82660643e-15	1.82660643e-16
3.45100821e+03	2.73896002e-15	2.73896002e-16
3.45274931e+03	2.56368455e-15	2.56368455e-16
3.45449041e+03	2.01084499e-15	2.01084499e-16
3.45623150e+03	1.94049912e-15	1.94049912e-16
3.45797260e+03	1.60476914e-15	1.60476914e-16
3.45971370e+03	2.07431233e-15	2.07431233e-16
3.46145480e+03	1.95711812e-15	1.95711812e-16
3.46319590e+03	1.42235615e-15	1.42235615e-16
3.46493700e+03	1.14010571e-15	1.14010571e-16
3.46667809e+03	2.36366767e-15	2.36366767e-16
3.46841919e+03	2.51039729e-15	2.51039729e-16
3.47016029e+03	6.54033579e-16	6.54033579e-17
3.47364249e+03	1.75610523e-15	1.75610523e-16
3.47538359e+03	2.61174414e-15	2.61174414e-16
3.47712469e+03	1.85956787e-15	1.85956787e-16
3.47886578e+03	1.39786461e-15	1.39786461e-16
3.48060688e+03	9.56980365e-16	9.56980365e-17
3.48234798e+03	1.42931304e-15	1.42931304e-16
3.48408908e+03	2.08958496e-15	2.08958496e-16
3.48583018e+03	1.05575859e-15	1.05575859e-16
3.48757128e+03	1.61351719e-15	1.61351719e-16
3.48931237e+03	1.53556792e-15	1.53556792e-16
3.49105347e+03	1.00622337e-15	1.00622337e-16
