54830.3408      15.154      0.049      B
54830.6      15.13      0.02      B
54832.3963      15.22      0.054      B
54832.87805      15.5937      0.03      B
54833.92334      15.7045      0.03      B
54834.5513      15.288      0.05      B
54835.54      15.27      0.06      B
54835.66551      15.7361      0.03      B
54837.50972      15.337      0.014      B
54838.5      15.35      0.05      B
54838.7874      15.442      0.056      B
54842.1329      15.591      0.055      B
54844.12      15.63      0.02      B
54844.7247      16.1319      0.03      B
54845.77      16.2586      0.03      B
54849.9512      16.2744      0.03      B
54850.8002      16.013      0.059      B
54856.47008      16.126      0.018      B
54857.44956      16.202      0.022      B
54861.53156      16.275      0.015      B
54861.7979      16.4011      0.03      B
54862.49      16.14      0.06      B
54862.51575      16.258      0.017      B
54862.8432      16.4802      0.03      B
54865.47      16.23      0.07      B
54865.47638      16.332      0.016      B
54867.38196      16.507      0.021      B
54870.5      16.32      0.04      B
54876.7805      16.8127      0.03      B
54878.34029      16.593      0.0175      B
54880.9617      16.686      0.03      B
54881.38      16.54      0.03      B
54882.48      16.53      0.04      B
54882.49881      16.688      0.017      B
54883.44744      16.703      0.0195      B
54884.33926      16.7265      0.019      B
54884.7272      16.832      0.069      B
54889.49      16.62      0.04      B
54897.47      16.67      0.04      B
54899.777      17.0343      0.03      B
54904.43      16.83      0.1      B
54905.7003      17.0976      0.03      B
54908.38      16.81      0.05      B
54909.429      17.009      0.022      B
54913.35868      17.095      0.019      B
54914.35982      17.1145      0.02      B
54914.39      16.93      0.05      B
54915.35597      17.161      0.023      B
54919.33      17.03      0.04      B
54920.27838      17.249      0.021      B
54922.0767      17.3984      0.03      B
54924.1672      17.5092      0.03      B
54925.3      17.24      0.06      B
54933.39      18.22      0.13      B
54938.35      19.05      0.1      B
54943.36      19.39      0.12      B
54945.36591      19.918      0.109      B
54948.25194      20.282      0.172      B
54948.29      19.57      0.13      B
54950.22646      20.435      0.191      B
54968.22337      20.086      0.137      B
55003.20763      19.866      0.1405      B
54830.46      14.562      0.063      H
54831.51      14.536      0.041      H
54833.54      14.623      0.073      H
54838.43      14.297      0.021      H
54839.38      14.289      0.013      H
54842.36      14.202      0.023      H
54844.41      14.213      0.03      H
54846.35      14.41      0.033      H
54848.36      14.323      0.051      H
54860.3      14.202      0.037      H
54861.3      14.177      0.035      H
54863.31      14.09      0.01      H
54865.41      14.168      0.02      H
54868.43      14.099      0.013      H
54869.43      14.175      0.03      H
54873.36      14.084      0.029      H
54875.34      14.241      0.116      H
54876.36      14.163      0.047      H
54878.34      14.212      0.031      H
54879.33      14.095      0.03      H
54880.36      14.186      0.02      H
54881.33      14.18      0.023      H
54884.33      14.182      0.04      H
54888.25      14.201      0.032      H
54889.3      14.245      0.081      H
54890.35      14.326      0.091      H
54891.29      14.244      0.02      H
54892.28      14.262      0.038      H
54893.34      14.281      0.04      H
54895.3      14.344      0.23      H
54898.27      14.315      0.044      H
54903.29      14.323      0.019      H
54904.28      14.317      0.017      H
54923.34      14.692      0.075      H
54928.32      14.847      0.064      H
54934.2      15.444      0.05      H
54939.12      15.534      0.027      H
54940.2      15.791      0.032      H
54950.23      15.819      0.051      H
54955.2      15.894      0.076      H
54974.15      15.949      0.046      H
54979.18      15.971      0.049      H
54830.6      14.85      0.04      I
54832.52962      14.2665      0.03      I
54833.57491      14.2823      0.03      I
54835.54      14.85      0.04      I
54835.66551      14.2982      0.03      I
54838.5      14.83      0.02      I
54841.9373      14.1557      0.03      I
54844.12      14.73      0.01      I
54844.7247      14.314      0.03      I
54845.77      14.4406      0.03      I
54849.9512      14.3773      0.03      I
54853.0871      14.3298      0.03      I
54862.49      14.83      0.02      I
54862.8432      14.1873      0.03      I
54865.47      14.81      0.03      I
54866.1      14.72      0.01      I
54870.5      14.81      0.01      I
54876.7805      14.2032      0.03      I
54880.6132      14.219      0.03      I
54881.38      14.85      0.02      I
54882.48      14.84      0.01      I
54889.49      14.89      0.02      I
54891.7631      14.2823      0.03      I
54897.47      14.93      0.04      I
54898.12      14.85      0.01      I
54900.1254      14.3615      0.03      I
54904.43      14.98      0.05      I
54905.7003      14.4248      0.03      I
54908.38      14.98      0.02      I
54914.39      15.11      0.03      I
54919.33      15.18      0.01      I
54924.1672      14.7256      0.03      I
54925.3      15.31      0.04      I
54933.39      16.07      0.03      I
54938.35      16.57      0.04      I
54939.0      16.55      0.02      I
54943.36      16.5      0.06      I
54948.29      16.59      0.04      I
54830.46      14.691      0.028      J
54831.51      14.617      0.016      J
54833.54      14.653      0.042      J
54838.43      14.491      0.014      J
54839.38      14.47      0.018      J
54842.36      14.397      0.007      J
54844.41      14.378      0.015      J
54846.35      14.551      0.05      J
54848.36      14.374      0.042      J
54860.3      14.358      0.026      J
54861.3      14.373      0.022      J
54863.31      14.36      0.023      J
54865.41      14.353      0.03      J
54868.43      14.312      0.01      J
54869.43      14.318      0.034      J
54875.34      14.496      0.03      J
54878.34      14.389      0.024      J
54879.33      14.378      0.012      J
54880.36      14.395      0.028      J
54881.33      14.374      0.023      J
54884.33      14.476      0.049      J
54886.36      14.523      0.192      J
54888.25      14.39      0.027      J
54889.3      14.366      0.029      J
54890.35      14.45      0.045      J
54891.29      14.444      0.027      J
54892.28      14.46      0.035      J
54893.34      14.495      0.028      J
54895.3      14.59      0.068      J
54898.27      14.52      0.048      J
54903.29      14.553      0.018      J
54904.28      14.535      0.017      J
54923.34      14.913      0.016      J
