53547.89      17.3      0.03      B
53548.91      16.728      0.122      B
53548.95      16.375      0.145      B
53548.96      16.319      0.153      B
53549.91      14.677      0.124      B
53549.92      14.654      0.148      B
53551.27      14.375      0.01      B
53551.86      14.393      0.009      B
53552.2      14.367      0.01      B
53552.7      14.42      0.02      B
53552.85      14.41      0.023      B
53553.21      14.347      0.01      B
53553.7      14.47      0.01      B
53553.96      14.47      0.02      B
53554.23      14.425      0.011      B
53554.7      14.52      0.02      B
53554.83      14.45      0.02      B
53554.99      14.488      0.015      B
53555.7      14.55      0.01      B
53556.7861      14.752      0.043      B
53556.92      14.553      0.026      B
53557.25      14.536      0.011      B
53557.34      14.58      0.029      B
53557.3893      14.725      0.042      B
53557.7      14.61      0.02      B
53557.82      14.57      0.02      B
53558.3769      14.761      0.042      B
53558.7      14.58      0.03      B
53558.9      14.624      0.024      B
53559.532      14.771      0.043      B
53559.8      14.72      0.01      B
53560.1338      14.767      0.044      B
53560.23      14.673      0.01      B
53560.82      14.74      0.02      B
53561.465      14.831      0.046      B
53561.7      14.84      0.02      B
53561.93      14.829      0.012      B
53562.3365      14.963      0.048      B
53562.6      14.93      0.01      B
53562.88      14.904      0.006      B
53562.92      14.911      0.01      B
53563.25      14.922      0.014      B
53563.79      14.92      0.02      B
53564.86      15.08      0.05      B
53564.88      15.046      0.02      B
53564.95      15.056      0.014      B
53565.0156      15.197      0.052      B
53565.83      15.19      0.02      B
53565.86      15.115      0.01      B
53565.9      15.092      0.025      B
53566.22      15.139      0.016      B
53566.79      15.13      0.03      B
53568.0289      15.494      0.064      B
53568.92      15.345      0.017      B
53569.22      15.309      0.015      B
53570.79      15.4      0.02      B
53570.9      15.34      0.02      B
53570.9      15.374      0.025      B
53571.9      15.389      0.037      B
53573.0538      15.633      0.069      B
53573.22      15.476      0.014      B
53576.25      15.573      0.017      B
53576.9      15.489      0.078      B
53578.9      15.605      0.046      B
53579.19      15.651      0.012      B
53579.82      15.69      0.05      B
53582.89      15.758      0.022      B
53582.97      15.768      0.037      B
53584.88      15.772      0.075      B
53584.9      15.798      0.009      B
53585.19      15.782      0.013      B
53585.93      15.839      0.014      B
53586.81      15.77      0.05      B
53587.88      15.85      0.017      B
53588.88      15.89      0.015      B
53591.19      15.872      0.013      B
53592.81      15.82      0.03      B
53592.92      15.934      0.018      B
53594.18      15.898      0.021      B
53594.88      15.969      0.021      B
53594.89      15.96      0.012      B
53597.17      15.906      0.02      B
53598.94      16.009      0.037      B
53599.91      16.012      0.035      B
53603.16      15.952      0.018      B
53604.85      16.088      0.061      B
53604.92      16.095      0.026      B
53605.92      16.11      0.034      B
53606.84      15.89      0.06      B
53609.84      16.105      0.029      B
53609.87      16.102      0.019      B
53609.9      16.07      0.018      B
53611.79      16.08      0.03      B
53612.84      16.099      0.078      B
53612.85      16.107      0.047      B
53614.83      16.116      0.026      B
53614.85      16.128      0.034      B
53616.85      16.14      0.034      B
53617.78      15.99      0.06      B
53618.85      16.138      0.035      B
53620.75      16.15      0.08      B
53627.75      16.11      0.04      B
53627.85      16.194      0.039      B
53627.9826      16.511      0.096      B
53643.69      16.53      0.19      B
53652.74      16.37      0.13      B
53653.76      16.574      0.23      B
53654.78      16.608      0.237      B
53659.78      16.815      0.027      B
53659.81      16.822      0.092      B
53661.76      16.872      0.122      B
53671.17      18.099      0.11      B
53672.18      18.45      0.033      B
53678.14      19.6      0.03      B
53679.27      21.053      0.29      B
53681.26      19.34      0.03      B
53683.2      21.132      0.29      B
53699.22      21.393      0.53      B
53706.21      21.511      0.34      B
53707.25      21.562      0.47      B
53709.24      21.545      0.244      B
