wave	flux	eflux
3.33633400e+03	2.09238310e-17	3.59294140e-17
3.34449630e+03	1.46518420e-16	4.01531600e-17
3.34857740e+03	1.18834460e-16	3.99554200e-17
3.35673950e+03	1.25267470e-17	3.84330000e-17
3.36490190e+03	6.88898500e-17	3.85890400e-17
3.38938840e+03	8.22553170e-17	3.18825780e-17
3.39346950e+03	8.91983800e-18	3.14773360e-17
3.39755050e+03	1.07667790e-17	3.01409000e-17
3.40163180e+03	6.19583700e-17	3.01185400e-17
3.40571300e+03	7.65384660e-17	2.96444660e-17
3.40979400e+03	4.68991500e-17	2.81449230e-17
3.42611840e+03	6.77098000e-17	2.62704240e-17
3.43428050e+03	1.17666470e-16	2.63265100e-17
3.43836180e+03	4.70275070e-17	2.48757510e-17
3.44244290e+03	3.40168560e-17	2.46547050e-17
3.44652400e+03	5.17789800e-17	2.43619030e-17
3.45060500e+03	2.28076620e-17	2.33045710e-17
3.45468600e+03	5.39161500e-17	2.34560350e-17
3.45876730e+03	3.29465770e-17	2.29117520e-17
3.46284840e+03	1.73416740e-17	2.27803000e-17
3.46692940e+03	1.70944120e-17	2.25483380e-17
3.47101050e+03	6.68979940e-17	2.25803430e-17
3.47509180e+03	7.37436150e-18	2.15503050e-17
3.47917290e+03	6.31065200e-17	2.14239000e-17
3.48325400e+03	7.46641350e-17	2.16853470e-17
3.48733500e+03	4.08292300e-17	2.06458670e-17
3.49141600e+03	2.67745460e-17	2.04328750e-17
3.49549730e+03	9.63713200e-17	2.05083530e-17
3.49957840e+03	3.74244340e-17	2.02882670e-17
3.50365940e+03	3.18098900e-17	1.94212000e-17
3.50774050e+03	6.19746600e-17	1.96735030e-17
3.51182150e+03	1.95023480e-17	1.91256000e-17
3.51998400e+03	3.71832050e-17	1.86185470e-17
3.52406500e+03	4.07124670e-17	1.87923230e-17
3.52814600e+03	2.93685550e-17	1.88279510e-17
3.54038940e+03	4.02775320e-17	1.84715540e-17
3.54447050e+03	6.76952000e-17	1.87234760e-17
3.54855150e+03	3.55760320e-17	1.77830100e-17
3.55263280e+03	1.84969460e-17	1.78725260e-17
3.55671390e+03	4.59695270e-17	1.77464770e-17
3.56079500e+03	2.86237480e-17	1.74203960e-17
3.56487600e+03	3.36821100e-17	1.68718380e-17
3.56895700e+03	4.42751300e-17	1.68644760e-17
3.57711940e+03	3.71014500e-17	1.64985490e-17
3.58120040e+03	5.19790970e-17	1.62332600e-17
3.58528150e+03	2.23048740e-17	1.56748180e-17
3.58936280e+03	5.12685650e-17	1.60624200e-17
3.59344380e+03	6.36056760e-17	1.59124120e-17
3.59752500e+03	2.06773600e-17	1.52366340e-17
3.60160600e+03	8.63446460e-17	1.55177260e-17
3.60568700e+03	4.57873420e-17	1.51789180e-17
3.60976830e+03	1.74487630e-17	1.47272990e-17
3.61384940e+03	1.91039880e-17	1.45238560e-17
3.61793040e+03	1.62824400e-17	1.43008920e-17
3.62609250e+03	3.60093800e-17	1.43491670e-17
3.63017380e+03	4.93077730e-17	1.44593620e-17
3.63425500e+03	4.89039270e-17	1.41801820e-17
3.63833600e+03	2.71169500e-17	1.36032380e-17
3.64241700e+03	1.33090890e-17	1.33109740e-17
3.64649830e+03	3.71441120e-17	1.31465295e-17
3.65466040e+03	6.00220400e-17	1.32321915e-17
3.65874150e+03	5.18612100e-17	1.29613925e-17
3.66282250e+03	9.45312760e-18	1.20316500e-17
3.66690380e+03	2.71591590e-17	1.23727525e-17
3.67506600e+03	2.67708620e-17	1.20608660e-17
3.67914700e+03	4.00621670e-17	1.19344980e-17
3.68322830e+03	4.89492800e-17	1.17236240e-17
3.68730930e+03	8.90181300e-18	1.15641950e-17
3.69139040e+03	4.00100680e-17	1.17443070e-17
3.69547140e+03	1.68003820e-17	1.16051420e-17
3.69955250e+03	1.71601200e-17	1.14166520e-17
3.70363380e+03	2.87712540e-17	1.14921630e-17
3.70771480e+03	4.03087660e-17	1.15845480e-17
3.71179600e+03	5.71174700e-17	1.15136676e-17
3.71587700e+03	3.73728740e-17	1.12007700e-17
3.71995800e+03	1.58908440e-17	1.10541470e-17
3.72403930e+03	3.90487500e-17	1.12495060e-17
