wave	flux	eflux
5.00000000e+03	3.34507657e-16	3.34507657e-17
5.00350448e+03	7.13175113e-16	7.13175113e-17
5.00700897e+03	7.43916744e-16	7.43916744e-17
5.01051345e+03	9.95696759e-16	9.95696759e-17
5.01401793e+03	1.18627112e-15	1.18627112e-16
5.01752241e+03	9.27015092e-16	9.27015092e-17
5.02102690e+03	7.14477479e-16	7.14477479e-17
5.02453138e+03	5.68098327e-16	5.68098327e-17
5.02803586e+03	4.54643823e-16	4.54643823e-17
5.03154034e+03	4.50257039e-16	4.50257039e-17
5.03504483e+03	6.61288363e-16	6.61288363e-17
5.03854931e+03	5.44156041e-16	5.44156041e-17
5.04205379e+03	2.82657489e-16	2.82657489e-17
5.04555827e+03	1.41944048e-16	1.41944048e-17
5.04906276e+03	3.47391240e-16	3.47391240e-17
5.05256724e+03	6.69158040e-16	6.69158040e-17
5.05607172e+03	1.50139576e-15	1.50139576e-16
5.05957620e+03	2.46626390e-15	2.46626390e-16
5.06308069e+03	2.79703408e-15	2.79703408e-16
5.06658517e+03	2.11768317e-15	2.11768317e-16
5.07008965e+03	1.11293798e-15	1.11293798e-16
5.07359413e+03	7.07940661e-16	7.07940661e-17
5.07709862e+03	5.02428710e-16	5.02428710e-17
5.08060310e+03	3.74464240e-16	3.74464240e-17
5.08410758e+03	1.29037224e-16	1.29037224e-17
5.08761206e+03	1.55803823e-16	1.55803823e-17
5.09111655e+03	2.30922807e-16	2.30922807e-17
5.09462103e+03	4.88484007e-16	4.88484007e-17
5.09812551e+03	6.01806162e-16	6.01806162e-17
5.10162999e+03	5.83341373e-16	5.83341373e-17
5.10513448e+03	5.37419800e-16	5.37419800e-17
5.10863896e+03	4.13796585e-16	4.13796585e-17
5.11214344e+03	4.08239176e-16	4.08239176e-17
5.11564792e+03	5.44147041e-16	5.44147041e-17
5.11915241e+03	5.54338436e-16	5.54338436e-17
5.12265689e+03	5.67475970e-16	5.67475970e-17
5.12616137e+03	4.65734449e-16	4.65734449e-17
5.12966585e+03	4.73693753e-16	4.73693753e-17
5.13317034e+03	4.70460151e-16	4.70460151e-17
5.13667482e+03	3.46623220e-16	3.46623220e-17
5.14017930e+03	3.93256566e-16	3.93256566e-17
5.14368378e+03	4.37933716e-16	4.37933716e-17
5.14718827e+03	4.79207884e-16	4.79207884e-17
5.15069275e+03	3.18616419e-16	3.18616419e-17
5.15419723e+03	3.98308085e-16	3.98308085e-17
5.15770171e+03	7.70671657e-16	7.70671657e-17
5.16120620e+03	5.74805822e-16	5.74805822e-17
5.16471068e+03	2.81486333e-16	2.81486333e-17
5.16821516e+03	2.93222795e-16	2.93222795e-17
5.17171964e+03	4.68417320e-16	4.68417320e-17
5.17522413e+03	4.92987681e-16	4.92987681e-17
5.17872861e+03	5.04417808e-16	5.04417808e-17
5.18223309e+03	5.19452960e-16	5.19452960e-17
5.18573757e+03	6.39220984e-16	6.39220984e-17
5.18924206e+03	4.80986706e-16	4.80986706e-17
5.19274654e+03	3.72748760e-16	3.72748760e-17
5.19625102e+03	4.64813936e-16	4.64813936e-17
5.19975550e+03	4.75243982e-16	4.75243982e-17
5.20325999e+03	3.97597477e-16	3.97597477e-17
5.20676447e+03	4.89680494e-16	4.89680494e-17
5.21026895e+03	4.95712797e-16	4.95712797e-17
5.21377343e+03	3.59542007e-16	3.59542007e-17
5.21727792e+03	4.11058498e-16	4.11058498e-17
5.22078240e+03	3.97521509e-16	3.97521509e-17
5.22428688e+03	4.87098102e-16	4.87098102e-17
5.22779136e+03	5.70358370e-16	5.70358370e-17
5.23129585e+03	4.00806567e-16	4.00806567e-17
5.23480033e+03	2.82658468e-16	2.82658468e-17
5.23830481e+03	6.16704360e-16	6.16704360e-17
5.24180929e+03	6.82564613e-16	6.82564613e-17
5.24531378e+03	6.49386756e-16	6.49386756e-17
5.24881826e+03	5.93603919e-16	5.93603919e-17
5.25232274e+03	4.07318636e-16	4.07318636e-17
5.25582722e+03	3.53231983e-16	3.53231983e-17
5.25933171e+03	4.76154754e-16	4.76154754e-17
5.26283619e+03	5.16627576e-16	5.16627576e-17
5.26634067e+03	4.88519529e-16	4.88519529e-17
5.26984515e+03	3.34737203e-16	3.34737203e-17
5.27334964e+03	5.13580110e-16	5.13580110e-17
5.27685412e+03	6.59949627e-16	6.59949627e-17
5.28035860e+03	6.79193263e-16	6.79193263e-17
5.28386308e+03	7.75009206e-16	7.75009206e-17
5.28736757e+03	6.95195356e-16	6.95195356e-17
5.29087205e+03	5.57999154e-16	5.57999154e-17
5.29437653e+03	3.25447184e-16	3.25447184e-17
5.29788101e+03	5.37674016e-16	5.37674016e-17
5.30138550e+03	6.72496250e-16	6.72496250e-17
5.30488998e+03	4.87015940e-16	4.87015940e-17
5.30839446e+03	5.13308531e-16	5.13308531e-17
5.31189894e+03	7.11850301e-16	7.11850301e-17
5.31540343e+03	4.92455109e-16	4.92455109e-17
5.31890791e+03	4.30755350e-16	4.30755350e-17
5.32241239e+03	4.13687477e-16	4.13687477e-17
5.32591687e+03	4.90296710e-16	4.90296710e-17
5.32942136e+03	4.66398099e-16	4.66398099e-17
5.33292584e+03	4.72158611e-16	4.72158611e-17
