wave	flux	eflux
4.00163467e+03	2.26397295e-16	2.26397295e-17
4.00337172e+03	1.87586563e-16	1.87586563e-17
4.00510877e+03	1.04311274e-16	1.04311274e-17
4.00684582e+03	3.72526228e-16	3.72526228e-17
4.00858288e+03	5.09342616e-16	5.09342616e-17
4.01031993e+03	2.89832705e-16	2.89832705e-17
4.01205698e+03	2.87907822e-16	2.87907822e-17
4.01379403e+03	4.79919656e-16	4.79919656e-17
4.01553108e+03	4.61271167e-16	4.61271167e-17
4.01726813e+03	3.34623066e-16	3.34623066e-17
4.01900519e+03	3.01533327e-16	3.01533327e-17
4.02074224e+03	3.30126777e-16	3.30126777e-17
4.02247929e+03	3.33336396e-16	3.33336396e-17
4.02421634e+03	1.69211573e-16	1.69211573e-17
4.02595339e+03	2.66764503e-16	2.66764503e-17
4.02769045e+03	2.82377412e-16	2.82377412e-17
4.02942750e+03	2.15175049e-16	2.15175049e-17
4.03116455e+03	2.76309744e-16	2.76309744e-17
4.03290160e+03	2.80257632e-16	2.80257632e-17
4.03463865e+03	1.97709626e-16	1.97709626e-17
4.03637570e+03	2.80557509e-16	2.80557509e-17
4.03811276e+03	1.77620652e-16	1.77620652e-17
4.03984981e+03	1.86070864e-16	1.86070864e-17
4.04158686e+03	2.29277260e-16	2.29277260e-17
4.04332391e+03	1.97467904e-16	1.97467904e-17
4.04506096e+03	1.44955792e-16	1.44955792e-17
4.04679802e+03	2.37123459e-16	2.37123459e-17
4.04853507e+03	3.83152839e-16	3.83152839e-17
4.05027212e+03	2.58540502e-16	2.58540502e-17
4.05200917e+03	3.39408643e-16	3.39408643e-17
4.05374622e+03	3.27010887e-16	3.27010887e-17
4.05548328e+03	4.15727708e-17	4.15727708e-18
4.05722033e+03	8.15024896e-17	8.15024896e-18
4.05895738e+03	2.66861859e-16	2.66861859e-17
4.06069443e+03	2.85531021e-16	2.85531021e-17
4.06243148e+03	1.80518709e-16	1.80518709e-17
4.06416853e+03	2.62360938e-16	2.62360938e-17
4.06590559e+03	4.83007833e-16	4.83007833e-17
4.06764264e+03	3.65617960e-16	3.65617960e-17
4.06937969e+03	2.75663537e-16	2.75663537e-17
4.07111674e+03	2.62646600e-16	2.62646600e-17
4.07285379e+03	4.30762655e-16	4.30762655e-17
4.07459085e+03	4.47687247e-16	4.47687247e-17
4.07632790e+03	2.52458329e-16	2.52458329e-17
4.07806495e+03	3.08029566e-16	3.08029566e-17
4.07980200e+03	2.30012273e-16	2.30012273e-17
4.08153905e+03	3.45234933e-16	3.45234933e-17
4.08327610e+03	3.18918598e-16	3.18918598e-17
4.08501316e+03	3.06604592e-16	3.06604592e-17
