wave	flux	eflux
3.29994800e+03	3.13068396e-15	3.13068396e-16
3.30169003e+03	2.84819762e-15	2.84819762e-16
3.30343206e+03	3.26659675e-15	3.26659675e-16
3.30517409e+03	3.27508677e-15	3.27508677e-16
3.30691612e+03	3.34428958e-15	3.34428958e-16
3.30865815e+03	3.31630890e-15	3.31630890e-16
3.31040018e+03	3.27636156e-15	3.27636156e-16
3.31214221e+03	3.45704258e-15	3.45704258e-16
3.31388424e+03	3.36588765e-15	3.36588765e-16
3.31562627e+03	3.82359439e-15	3.82359439e-16
3.31736830e+03	3.63726535e-15	3.63726535e-16
3.31911033e+03	3.25760232e-15	3.25760232e-16
3.32085237e+03	3.61105223e-15	3.61105223e-16
3.32259440e+03	3.64349655e-15	3.64349655e-16
3.32433643e+03	3.16625130e-15	3.16625130e-16
3.32607846e+03	3.45315893e-15	3.45315893e-16
3.32782049e+03	3.58219466e-15	3.58219466e-16
3.32956252e+03	3.43553578e-15	3.43553578e-16
3.33130455e+03	3.36666374e-15	3.36666374e-16
3.33304658e+03	3.40301818e-15	3.40301818e-16
3.33478861e+03	3.28467455e-15	3.28467455e-16
3.33653064e+03	3.27500588e-15	3.27500588e-16
3.33827267e+03	3.65233407e-15	3.65233407e-16
3.34001470e+03	3.51502368e-15	3.51502368e-16
3.34175673e+03	3.60900198e-15	3.60900198e-16
3.34349876e+03	3.14921895e-15	3.14921895e-16
3.34524079e+03	3.03097886e-15	3.03097886e-16
3.34698282e+03	3.48397865e-15	3.48397865e-16
3.34872486e+03	3.62336089e-15	3.62336089e-16
3.35046689e+03	3.73841168e-15	3.73841168e-16
3.35220892e+03	3.34944949e-15	3.34944949e-16
3.35395095e+03	3.09865531e-15	3.09865531e-16
3.35569298e+03	3.26566692e-15	3.26566692e-16
3.35743501e+03	3.56240077e-15	3.56240077e-16
3.35917704e+03	3.64564251e-15	3.64564251e-16
3.36091907e+03	3.56362389e-15	3.56362389e-16
3.36266110e+03	3.54085945e-15	3.54085945e-16
3.36440313e+03	3.74968187e-15	3.74968187e-16
3.36614516e+03	3.45732083e-15	3.45732083e-16
3.36788719e+03	3.21721917e-15	3.21721917e-16
3.36962922e+03	3.33341918e-15	3.33341918e-16
3.37137125e+03	3.00820151e-15	3.00820151e-16
3.37311328e+03	3.09588319e-15	3.09588319e-16
3.37485531e+03	3.43398592e-15	3.43398592e-16
3.37659735e+03	3.38850046e-15	3.38850046e-16
3.37833938e+03	3.40123137e-15	3.40123137e-16
3.38008141e+03	3.73403082e-15	3.73403082e-16
3.38182344e+03	3.72134989e-15	3.72134989e-16
3.38356547e+03	3.25388384e-15	3.25388384e-16
3.38530750e+03	3.34735647e-15	3.34735647e-16
3.38704953e+03	3.33955932e-15	3.33955932e-16
3.38879156e+03	3.44780865e-15	3.44780865e-16
3.39053359e+03	3.20709501e-15	3.20709501e-16
3.39227562e+03	3.08758650e-15	3.08758650e-16
3.39401765e+03	3.16031338e-15	3.16031338e-16
3.39575968e+03	3.24519307e-15	3.24519307e-16
3.39750171e+03	3.32023850e-15	3.32023850e-16
3.39924374e+03	3.20077615e-15	3.20077615e-16
3.40098577e+03	3.23563240e-15	3.23563240e-16
3.40272780e+03	3.26375940e-15	3.26375940e-16
3.40446984e+03	3.40797502e-15	3.40797502e-16
3.40621187e+03	3.55903085e-15	3.55903085e-16
3.40795390e+03	3.66144433e-15	3.66144433e-16
3.40969593e+03	3.59927889e-15	3.59927889e-16
3.41143796e+03	3.39019643e-15	3.39019643e-16
3.41317999e+03	3.53348751e-15	3.53348751e-16
3.41492202e+03	3.59776313e-15	3.59776313e-16
3.41666405e+03	3.47097881e-15	3.47097881e-16
3.41840608e+03	3.45387722e-15	3.45387722e-16
3.42014811e+03	3.63665930e-15	3.63665930e-16
3.42189014e+03	3.75264861e-15	3.75264861e-16
3.42363217e+03	3.56890217e-15	3.56890217e-16
3.42537420e+03	3.46613675e-15	3.46613675e-16
3.42711623e+03	3.45506518e-15	3.45506518e-16
3.42885826e+03	3.47680513e-15	3.47680513e-16
3.43060029e+03	3.67760403e-15	3.67760403e-16
3.43234233e+03	3.81533370e-15	3.81533370e-16
3.43408436e+03	3.28175716e-15	3.28175716e-16
3.43582639e+03	3.18606975e-15	3.18606975e-16
3.43756842e+03	3.12600770e-15	3.12600770e-16
3.43931045e+03	3.28411932e-15	3.28411932e-16
3.44105248e+03	3.21563035e-15	3.21563035e-16
3.44279451e+03	3.22027336e-15	3.22027336e-16
3.44453654e+03	3.29146839e-15	3.29146839e-16
3.44627857e+03	3.32646165e-15	3.32646165e-16
3.44802060e+03	3.38470851e-15	3.38470851e-16
