wave	flux	eflux
3.43800000e+03	2.71648020e-15	3.14862400e-16
3.44000000e+03	2.51313240e-15	3.14614400e-16
3.44200000e+03	1.37394410e-15	2.92470200e-16
3.44400000e+03	2.24607420e-15	3.04283600e-16
3.44600000e+03	2.25843100e-15	3.03466100e-16
3.44800000e+03	2.08408470e-15	3.08081200e-16
3.45000000e+03	2.03368380e-15	3.09612900e-16
3.45200000e+03	3.09232950e-15	3.33836200e-16
3.45400000e+03	2.52235230e-15	3.26845800e-16
3.45600000e+03	2.10353450e-15	3.22471300e-16
3.45800000e+03	2.36376260e-15	3.15236900e-16
3.46000000e+03	1.84993540e-15	3.07444100e-16
3.46200000e+03	2.10442230e-15	3.11329600e-16
3.46400000e+03	2.36688300e-15	3.13630200e-16
3.46600000e+03	1.95643130e-15	3.05679100e-16
3.46800000e+03	2.50784370e-15	3.22499600e-16
3.47000000e+03	1.95377960e-15	3.16989700e-16
3.47200000e+03	2.36519050e-15	3.18137400e-16
3.47400000e+03	2.23423350e-15	3.13702500e-16
3.47600000e+03	2.15931210e-15	3.13199200e-16
3.47800000e+03	1.97044670e-15	3.21378400e-16
3.48000000e+03	2.22280280e-15	3.36643600e-16
3.48200000e+03	2.12238430e-15	3.39916000e-16
3.48400000e+03	1.84460150e-15	3.28821600e-16
3.48600000e+03	2.51066510e-15	3.36996200e-16
3.48800000e+03	2.18016240e-15	3.32999600e-16
3.49000000e+03	1.97606820e-15	3.25441600e-16
3.49200000e+03	2.44958940e-15	3.29877700e-16
3.49400000e+03	2.11863440e-15	3.24073700e-16
3.49600000e+03	1.95178030e-15	3.17504500e-16
3.49800000e+03	2.73806420e-15	3.36026300e-16
3.50000000e+03	1.38139460e-15	3.13769800e-16
3.50200000e+03	2.57225750e-15	3.30052100e-16
3.50400000e+03	2.23471840e-15	3.18130900e-16
3.50600000e+03	1.54536460e-15	3.12544000e-16
3.50800000e+03	1.45525350e-15	3.03366900e-16
3.51000000e+03	1.78534970e-15	3.14180000e-16
3.51200000e+03	2.18588800e-15	3.17471900e-16
3.51400000e+03	2.13105370e-15	3.17123600e-16
3.51600000e+03	2.21853320e-15	3.18282400e-16
3.51800000e+03	2.21466200e-15	3.14019900e-16
3.52000000e+03	2.23592800e-15	3.17285900e-16
3.52200000e+03	2.66067770e-15	3.13173900e-16
3.52400000e+03	2.62157380e-15	3.11944000e-16
3.52600000e+03	2.65624170e-15	3.14359000e-16
3.52800000e+03	1.48818060e-15	2.93765400e-16
3.53000000e+03	1.87407360e-15	2.99155100e-16
3.53200000e+03	1.60314680e-15	2.91730600e-16
3.53400000e+03	1.57706140e-15	2.95619900e-16
3.53600000e+03	1.94445190e-15	2.98709000e-16
3.53800000e+03	1.91881400e-15	3.06730700e-16
3.54000000e+03	1.98693140e-15	3.05271400e-16
3.54200000e+03	2.25492510e-15	3.25492900e-16
3.54400000e+03	1.46003010e-15	3.12535200e-16
3.54600000e+03	1.88539370e-15	3.17073200e-16
3.54800000e+03	1.67509110e-15	3.01286900e-16
3.55000000e+03	2.56894740e-15	3.16126800e-16
3.55200000e+03	1.76555840e-15	3.01379100e-16
3.55400000e+03	2.36692550e-15	3.13729900e-16
3.55600000e+03	1.86990310e-15	3.02131600e-16
3.55800000e+03	1.90908610e-15	3.07291400e-16
3.56000000e+03	1.97745130e-15	2.99209400e-16
3.56200000e+03	2.54619840e-15	3.01384500e-16
3.56400000e+03	2.30313120e-15	2.92628600e-16
