wave	flux	eflux
3.19970508e+03	7.01794241e-15	7.01794241e-16
3.20144655e+03	8.44627458e-15	8.44627458e-16
3.20318801e+03	1.00974950e-14	1.00974950e-15
3.20492948e+03	9.67955201e-15	9.67955201e-16
3.20667095e+03	9.57771324e-15	9.57771324e-16
3.20841242e+03	8.51581175e-15	8.51581175e-16
3.21015389e+03	8.71583858e-15	8.71583858e-16
3.21189536e+03	9.89207851e-15	9.89207851e-16
3.21363682e+03	7.95975580e-15	7.95975580e-16
3.21537829e+03	7.19783781e-15	7.19783781e-16
3.21711976e+03	6.78562117e-15	6.78562117e-16
3.21886123e+03	1.02325536e-14	1.02325536e-15
3.22060270e+03	1.30947296e-14	1.30947296e-15
3.22234417e+03	1.21983891e-14	1.21983891e-15
3.22408563e+03	1.15953550e-14	1.15953550e-15
3.22582710e+03	1.27875370e-14	1.27875370e-15
3.22756857e+03	1.44141358e-14	1.44141358e-15
3.22931004e+03	1.47594339e-14	1.47594339e-15
3.23105151e+03	1.49136430e-14	1.49136430e-15
3.23279298e+03	1.43073148e-14	1.43073148e-15
3.23453444e+03	1.54545261e-14	1.54545261e-15
3.23627591e+03	1.22891953e-14	1.22891953e-15
3.23801738e+03	1.17913373e-14	1.17913373e-15
3.23975885e+03	1.29416546e-14	1.29416546e-15
3.24150032e+03	1.17466885e-14	1.17466885e-15
3.24324179e+03	1.26126086e-14	1.26126086e-15
3.24498325e+03	1.41759934e-14	1.41759934e-15
3.24672472e+03	1.19023858e-14	1.19023858e-15
3.24846619e+03	1.25714834e-14	1.25714834e-15
3.25020766e+03	1.24004285e-14	1.24004285e-15
3.25194913e+03	1.25698800e-14	1.25698800e-15
3.25369060e+03	1.13818299e-14	1.13818299e-15
3.25543206e+03	1.07104436e-14	1.07104436e-15
3.25717353e+03	1.09249827e-14	1.09249827e-15
3.25891500e+03	1.17353543e-14	1.17353543e-15
3.26065647e+03	1.21918458e-14	1.21918458e-15
3.26239794e+03	1.35906292e-14	1.35906292e-15
3.26413941e+03	1.46879528e-14	1.46879528e-15
3.26588087e+03	1.32196026e-14	1.32196026e-15
3.26762234e+03	1.24435857e-14	1.24435857e-15
3.26936381e+03	1.33912106e-14	1.33912106e-15
3.27110528e+03	1.25267660e-14	1.25267660e-15
3.27284675e+03	1.05457372e-14	1.05457372e-15
3.27458822e+03	1.19246848e-14	1.19246848e-15
3.27632968e+03	1.13140376e-14	1.13140376e-15
3.27807115e+03	1.02999215e-14	1.02999215e-15
3.27981262e+03	1.16474730e-14	1.16474730e-15
3.28155409e+03	1.29020092e-14	1.29020092e-15
3.28329556e+03	1.09613102e-14	1.09613102e-15
3.28503703e+03	9.99983719e-15	9.99983719e-16
3.28677849e+03	1.02442926e-14	1.02442926e-15
3.28851996e+03	1.09261600e-14	1.09261600e-15
3.29026143e+03	1.08055595e-14	1.08055595e-15
3.29200290e+03	1.02083792e-14	1.02083792e-15
3.29374437e+03	9.07370577e-15	9.07370577e-16
3.29548584e+03	9.16934765e-15	9.16934765e-16
3.29722730e+03	1.03838701e-14	1.03838701e-15
3.29896877e+03	8.97122664e-15	8.97122664e-16
3.30071024e+03	8.65691897e-15	8.65691897e-16
3.30245171e+03	1.16830678e-14	1.16830678e-15
3.30419318e+03	1.25149203e-14	1.25149203e-15
3.30593465e+03	1.05732370e-14	1.05732370e-15
3.30767611e+03	1.00508404e-14	1.00508404e-15
3.30941758e+03	1.11713591e-14	1.11713591e-15
3.31115905e+03	1.13388946e-14	1.13388946e-15
3.31290052e+03	1.12937410e-14	1.12937410e-15
3.31464199e+03	1.21206959e-14	1.21206959e-15
