wave	flux	eflux
3.30075391e+03	4.84558750e-16	4.84558750e-17
3.30423692e+03	4.93129506e-16	4.93129506e-17
3.30771994e+03	8.60635449e-16	8.60635449e-17
3.30946145e+03	1.33494171e-15	1.33494171e-16
3.31120296e+03	4.79415937e-16	4.79415937e-17
3.31294447e+03	5.38025005e-16	5.38025005e-17
3.31468598e+03	5.07051551e-16	5.07051551e-17
3.31642749e+03	1.18969504e-15	1.18969504e-16
3.31816900e+03	1.60600782e-15	1.60600782e-16
3.31991050e+03	1.21147893e-15	1.21147893e-16
3.32165201e+03	2.18101010e-15	2.18101010e-16
3.32339352e+03	1.32900136e-15	1.32900136e-16
3.32513503e+03	1.21617573e-15	1.21617573e-16
3.32687654e+03	8.11905115e-16	8.11905115e-17
3.33035956e+03	7.46244285e-16	7.46244285e-17
3.33210107e+03	9.17158593e-16	9.17158593e-17
3.33384258e+03	1.09667590e-15	1.09667590e-16
3.33558409e+03	1.24524664e-15	1.24524664e-16
3.33732559e+03	1.56263402e-15	1.56263402e-16
3.33906710e+03	1.75655077e-15	1.75655077e-16
3.34080861e+03	9.37774634e-16	9.37774634e-17
3.34255012e+03	8.75692360e-16	8.75692360e-17
3.34429163e+03	1.36853536e-15	1.36853536e-16
3.34603314e+03	7.85337820e-16	7.85337820e-17
3.35299918e+03	1.04223561e-15	1.04223561e-16
3.35474068e+03	9.88484379e-16	9.88484379e-17
3.35648219e+03	5.23782146e-16	5.23782146e-17
3.35822370e+03	5.83047665e-16	5.83047665e-17
3.35996521e+03	6.49048737e-16	6.49048737e-17
3.37041426e+03	1.19792958e-15	1.19792958e-16
3.37215577e+03	1.09163626e-15	1.09163626e-16
3.37389728e+03	8.21074828e-16	8.21074828e-17
3.38260483e+03	1.05684121e-15	1.05684121e-16
3.38434634e+03	2.22156985e-15	2.22156985e-16
3.38608785e+03	1.56607255e-15	1.56607255e-16
3.38782935e+03	5.01104956e-16	5.01104956e-17
3.38957086e+03	1.01399976e-15	1.01399976e-16
3.39131237e+03	9.63907718e-16	9.63907718e-17
3.39305388e+03	1.21288225e-15	1.21288225e-16
3.39479539e+03	1.50685203e-15	1.50685203e-16
3.39653690e+03	5.73838934e-16	5.73838934e-17
3.39827841e+03	6.86775002e-16	6.86775002e-17
3.40001992e+03	1.44969964e-15	1.44969964e-16
3.40176143e+03	1.51200516e-15	1.51200516e-16
3.40350293e+03	1.02718373e-15	1.02718373e-16
3.40524444e+03	1.53279643e-15	1.53279643e-16
3.40698595e+03	1.62147485e-15	1.62147485e-16
3.40872746e+03	6.90587180e-16	6.90587180e-17
3.41395199e+03	7.45887843e-16	7.45887843e-17
3.41569350e+03	1.31371284e-15	1.31371284e-16
3.41743501e+03	1.06861306e-15	1.06861306e-16
3.41917652e+03	1.29263993e-15	1.29263993e-16
3.42091802e+03	1.82004532e-15	1.82004532e-16
3.42265953e+03	1.26766072e-15	1.26766072e-16
3.42440104e+03	1.38035655e-15	1.38035655e-16
3.42614255e+03	9.49525946e-16	9.49525946e-17
3.42788406e+03	9.93516496e-16	9.93516496e-17
3.42962557e+03	1.00129342e-15	1.00129342e-16
3.43136708e+03	1.13516253e-15	1.13516253e-16
3.43310859e+03	4.92624515e-16	4.92624515e-17
3.43485010e+03	8.72697304e-16	8.72697304e-17
3.43659161e+03	1.15559752e-15	1.15559752e-16
3.43833311e+03	1.25425865e-15	1.25425865e-16
3.44007462e+03	1.27772368e-15	1.27772368e-16
3.44181613e+03	1.00709814e-15	1.00709814e-16
3.44355764e+03	1.21416741e-15	1.21416741e-16
3.44529915e+03	1.42567472e-15	1.42567472e-16
3.44704066e+03	1.57607780e-15	1.57607780e-16
3.44878217e+03	1.39347021e-15	1.39347021e-16
3.45052368e+03	7.47100477e-16	7.47100477e-17
3.45226519e+03	6.56468904e-16	6.56468904e-17
3.45400669e+03	1.20419932e-15	1.20419932e-16
3.45574820e+03	1.21093799e-15	1.21093799e-16
3.45748971e+03	9.91254918e-16	9.91254918e-17
3.45923122e+03	1.04530176e-15	1.04530176e-16
3.46097273e+03	1.28671790e-15	1.28671790e-16
3.46271424e+03	8.94715396e-16	8.94715396e-17
3.46445575e+03	1.09744871e-15	1.09744871e-16
3.46619726e+03	1.07693145e-15	1.07693145e-16
3.46793877e+03	1.33667834e-15	1.33667834e-16
3.46968028e+03	8.01838234e-16	8.01838234e-17
3.47142178e+03	7.73389362e-16	7.73389362e-17
3.47316329e+03	1.18840099e-15	1.18840099e-16
3.47490480e+03	1.25620164e-15	1.25620164e-16
3.47664631e+03	9.33421520e-16	9.33421520e-17
3.47838782e+03	1.06468018e-15	1.06468018e-16
3.48012933e+03	1.65584226e-15	1.65584226e-16
3.48187084e+03	2.02073262e-15	2.02073262e-16
3.48361235e+03	1.46060456e-15	1.46060456e-16
3.48535386e+03	9.55384767e-16	9.55384767e-17
3.48883687e+03	6.56662081e-16	6.56662081e-17
3.49231989e+03	6.89289578e-16	6.89289578e-17
3.49406140e+03	1.23235882e-15	1.23235882e-16
3.49580291e+03	1.39612015e-15	1.39612015e-16
3.49754442e+03	1.61954616e-15	1.61954616e-16
3.49928593e+03	1.20049387e-15	1.20049387e-16
3.50102744e+03	1.01962300e-15	1.01962300e-16
3.50276895e+03	9.35539949e-16	9.35539949e-17
3.50451045e+03	1.55113544e-15	1.55113544e-16
3.50625196e+03	1.55393255e-15	1.55393255e-16
3.50799347e+03	1.24717015e-15	1.24717015e-16
3.50973498e+03	1.23881258e-15	1.23881258e-16
3.51147649e+03	1.08232864e-15	1.08232864e-16
3.51321800e+03	1.00811331e-15	1.00811331e-16
3.51495951e+03	5.33602593e-16	5.33602593e-17
3.51670102e+03	5.64271274e-16	5.64271274e-17
3.51844253e+03	7.22853523e-16	7.22853523e-17
3.52018404e+03	6.78135795e-16	6.78135795e-17
3.52192554e+03	7.63652083e-16	7.63652083e-17
3.52366705e+03	8.22608435e-16	8.22608435e-17
3.52540856e+03	8.77804701e-16	8.77804701e-17
3.52715007e+03	9.99445303e-16	9.99445303e-17
3.52889158e+03	6.42212175e-16	6.42212175e-17
3.53063309e+03	4.89117111e-16	4.89117111e-17
3.53237460e+03	1.22394694e-15	1.22394694e-16
3.53411611e+03	1.37585372e-15	1.37585372e-16
3.53585762e+03	1.09672301e-15	1.09672301e-16
3.53759912e+03	1.15619362e-15	1.15619362e-16
3.53934063e+03	1.08052594e-15	1.08052594e-16
3.54108214e+03	7.66941270e-16	7.66941270e-17
3.54282365e+03	1.04008997e-15	1.04008997e-16
3.54456516e+03	1.13912739e-15	1.13912739e-16
3.54630667e+03	1.27783602e-15	1.27783602e-16
3.54804818e+03	1.24556078e-15	1.24556078e-16
3.54978969e+03	1.28450397e-15	1.28450397e-16
3.55153120e+03	8.89351984e-16	8.89351984e-17
3.55327271e+03	8.38819533e-16	8.38819533e-17
3.55501421e+03	9.14747937e-16	9.14747937e-17
3.55675572e+03	1.02257364e-15	1.02257364e-16
3.55849723e+03	1.09369572e-15	1.09369572e-16
3.56023874e+03	1.09220070e-15	1.09220070e-16
3.56198025e+03	8.95183488e-16	8.95183488e-17
3.56372176e+03	1.42411522e-15	1.42411522e-16
3.56546327e+03	1.33427573e-15	1.33427573e-16
3.56720478e+03	9.60148374e-16	9.60148374e-17
3.56894629e+03	8.33446274e-16	8.33446274e-17
3.57068780e+03	1.06235730e-15	1.06235730e-16
3.57242930e+03	1.31880393e-15	1.31880393e-16
3.57417081e+03	8.44134453e-16	8.44134453e-17
3.57591232e+03	1.03301639e-15	1.03301639e-16
3.57765383e+03	1.33397811e-15	1.33397811e-16
3.57939534e+03	1.33017673e-15	1.33017673e-16
3.58113685e+03	1.19260460e-15	1.19260460e-16
3.58287836e+03	1.13893437e-15	1.13893437e-16
3.58461987e+03	1.22560342e-15	1.22560342e-16
3.58636138e+03	1.28555323e-15	1.28555323e-16
3.58810288e+03	1.11982859e-15	1.11982859e-16
3.58984439e+03	1.12818923e-15	1.12818923e-16
3.59158590e+03	1.19437914e-15	1.19437914e-16
3.59332741e+03	1.69636104e-15	1.69636104e-16
3.59506892e+03	1.56908618e-15	1.56908618e-16
3.59681043e+03	1.68448256e-15	1.68448256e-16
3.59855194e+03	1.59430246e-15	1.59430246e-16
3.60029345e+03	1.13361564e-15	1.13361564e-16
3.60203496e+03	9.58711488e-16	9.58711488e-17
3.60377647e+03	1.10794684e-15	1.10794684e-16
3.60551797e+03	1.70716515e-15	1.70716515e-16
3.60725948e+03	1.54251317e-15	1.54251317e-16
3.60900099e+03	1.30027678e-15	1.30027678e-16
3.61074250e+03	7.59683733e-16	7.59683733e-17
3.61248401e+03	1.21609950e-15	1.21609950e-16
3.61422552e+03	1.35918401e-15	1.35918401e-16
3.61596703e+03	1.66585684e-15	1.66585684e-16
3.61770854e+03	1.34480308e-15	1.34480308e-16
3.61945005e+03	1.05318086e-15	1.05318086e-16
3.62119156e+03	1.21322001e-15	1.21322001e-16
3.62293306e+03	1.41525515e-15	1.41525515e-16
3.62467457e+03	1.45230024e-15	1.45230024e-16
3.62641608e+03	1.56842994e-15	1.56842994e-16
3.62815759e+03	1.35650145e-15	1.35650145e-16
3.62989910e+03	1.25963021e-15	1.25963021e-16
3.63164061e+03	1.20711332e-15	1.20711332e-16
3.63338212e+03	1.38870363e-15	1.38870363e-16
3.63512363e+03	9.78869814e-16	9.78869814e-17
3.63686514e+03	1.04967362e-15	1.04967362e-16
3.63860664e+03	1.21325421e-15	1.21325421e-16
3.64034815e+03	1.42754740e-15	1.42754740e-16
3.64208966e+03	1.14681315e-15	1.14681315e-16
3.64383117e+03	1.43803515e-15	1.43803515e-16
3.64557268e+03	1.30637214e-15	1.30637214e-16
3.64731419e+03	1.41116504e-15	1.41116504e-16
3.64905570e+03	1.58260684e-15	1.58260684e-16
3.65079721e+03	1.79080447e-15	1.79080447e-16
3.65253872e+03	1.31666274e-15	1.31666274e-16
3.65428023e+03	1.11154016e-15	1.11154016e-16
3.65602173e+03	1.43105486e-15	1.43105486e-16
3.65776324e+03	1.58107879e-15	1.58107879e-16
3.65950475e+03	1.12155188e-15	1.12155188e-16
3.66124626e+03	9.41814452e-16	9.41814452e-17
3.66298777e+03	1.28708414e-15	1.28708414e-16
3.66472928e+03	1.20902296e-15	1.20902296e-16
3.66647079e+03	8.07610075e-16	8.07610075e-17
3.66821230e+03	8.00261058e-16	8.00261058e-17
3.66995381e+03	1.23338765e-15	1.23338765e-16
3.67169531e+03	1.28024710e-15	1.28024710e-16
3.67343682e+03	7.39980688e-16	7.39980688e-17
3.67517833e+03	8.75379699e-16	8.75379699e-17
3.67691984e+03	1.28065918e-15	1.28065918e-16
3.67866135e+03	1.22315073e-15	1.22315073e-16
3.68040286e+03	9.59175027e-16	9.59175027e-17
3.68214437e+03	1.17225485e-15	1.17225485e-16
3.68388588e+03	1.31656216e-15	1.31656216e-16
3.68562739e+03	1.34936404e-15	1.34936404e-16
3.68736890e+03	1.22627151e-15	1.22627151e-16
3.68911040e+03	1.48440279e-15	1.48440279e-16
3.69085191e+03	1.42406493e-15	1.42406493e-16
3.69259342e+03	1.02161268e-15	1.02161268e-16
3.69433493e+03	9.64138534e-16	9.64138534e-17
