wave	flux	eflux
3.99925879e+03	2.29843634e-16	2.29843634e-17
4.00273157e+03	1.25691550e-16	1.25691550e-17
4.00446796e+03	5.36239459e-16	5.36239459e-17
4.00620435e+03	2.44954914e-16	2.44954914e-17
4.00794074e+03	7.44698199e-17	7.44698199e-18
4.00967713e+03	2.55297530e-16	2.55297530e-17
4.01141352e+03	1.18238481e-16	1.18238481e-17
4.01314992e+03	2.68438743e-16	2.68438743e-17
4.01488631e+03	3.52577623e-16	3.52577623e-17
4.01662270e+03	3.72751169e-16	3.72751169e-17
4.01835909e+03	4.55519655e-16	4.55519655e-17
4.02009548e+03	3.41410870e-16	3.41410870e-17
4.02530465e+03	2.24677130e-16	2.24677130e-17
4.02704104e+03	2.21408351e-16	2.21408351e-17
4.02877743e+03	1.29138564e-16	1.29138564e-17
4.03051382e+03	2.63658301e-16	2.63658301e-17
4.03225021e+03	3.58967481e-16	3.58967481e-17
4.03398661e+03	1.93261208e-16	1.93261208e-17
4.03572300e+03	4.94658241e-16	4.94658241e-17
4.03745939e+03	2.54656538e-16	2.54656538e-17
4.03919578e+03	4.59501557e-16	4.59501557e-17
4.04093217e+03	5.90659103e-16	5.90659103e-17
4.04266856e+03	2.86058432e-16	2.86058432e-17
4.04440495e+03	4.41280396e-16	4.41280396e-17
4.04614134e+03	3.55491602e-16	3.55491602e-17
4.04787773e+03	3.80279386e-16	3.80279386e-17
4.04961412e+03	5.96188904e-16	5.96188904e-17
4.05135051e+03	3.35055158e-16	3.35055158e-17
4.05308690e+03	3.09969007e-16	3.09969007e-17
4.05482330e+03	3.37739538e-16	3.37739538e-17
4.05655969e+03	2.50485510e-16	2.50485510e-17
4.05829608e+03	2.64109638e-16	2.64109638e-17
4.06003247e+03	3.65569176e-16	3.65569176e-17
4.06176886e+03	3.54884729e-16	3.54884729e-17
4.06350525e+03	4.40093464e-16	4.40093464e-17
4.06524164e+03	4.37507182e-16	4.37507182e-17
4.06697803e+03	3.98523893e-16	3.98523893e-17
4.06871442e+03	6.96497193e-16	6.96497193e-17
4.07045081e+03	1.52933069e-16	1.52933069e-17
4.07218720e+03	2.59506358e-16	2.59506358e-17
4.07392359e+03	4.55573388e-16	4.55573388e-17
4.07565999e+03	4.11349772e-16	4.11349772e-17
4.07739638e+03	3.92622906e-16	3.92622906e-17
4.07913277e+03	3.69174254e-16	3.69174254e-17
4.08086916e+03	6.38043132e-16	6.38043132e-17
4.08260555e+03	2.52461346e-16	2.52461346e-17
4.08434194e+03	6.24316089e-17	6.24316089e-18
4.08607833e+03	1.02072274e-16	1.02072274e-17
4.08781472e+03	5.47449252e-16	5.47449252e-17
4.08955111e+03	3.51108947e-16	3.51108947e-17
4.09128750e+03	5.23856989e-17	5.23856989e-18
4.09476028e+03	3.43929152e-16	3.43929152e-17
4.09649668e+03	2.94597768e-16	2.94597768e-17
4.09823307e+03	1.75513115e-16	1.75513115e-17
4.09996946e+03	2.92458983e-16	2.92458983e-17
4.10170585e+03	1.91689922e-16	1.91689922e-17
4.10344224e+03	5.12870085e-16	5.12870085e-17
4.10517863e+03	1.94153147e-16	1.94153147e-17
4.10691502e+03	4.44230731e-17	4.44230731e-18
4.10865141e+03	1.77328161e-16	1.77328161e-17
4.11038780e+03	4.39043064e-16	4.39043064e-17
4.11212419e+03	4.09914157e-16	4.09914157e-17
4.11386058e+03	1.97240886e-16	1.97240886e-17
4.11559697e+03	1.40592884e-16	1.40592884e-17
4.11733337e+03	5.10692840e-16	5.10692840e-17
4.11906976e+03	4.20227630e-16	4.20227630e-17
4.12080615e+03	3.63223318e-16	3.63223318e-17
4.12254254e+03	4.55491756e-16	4.55491756e-17
4.12427893e+03	5.11525526e-16	5.11525526e-17
4.12601532e+03	1.86973113e-16	1.86973113e-17
4.12775171e+03	1.42932389e-16	1.42932389e-17
4.12948810e+03	6.12247379e-16	6.12247379e-17
4.13122449e+03	4.50165083e-16	4.50165083e-17
4.13296088e+03	4.40771064e-17	4.40771064e-18
4.13469727e+03	3.99003155e-16	3.99003155e-17
4.13643366e+03	3.30100519e-16	3.30100519e-17
4.13817006e+03	4.07772434e-16	4.07772434e-17
4.13990645e+03	3.72381756e-16	3.72381756e-17
4.14164284e+03	2.92499773e-16	2.92499773e-17
4.14337923e+03	3.25500865e-16	3.25500865e-17
4.14511562e+03	6.56987288e-16	6.56987288e-17
4.14685201e+03	4.93394468e-16	4.93394468e-17
4.15032479e+03	1.87133044e-16	1.87133044e-17
4.15206118e+03	4.61463020e-16	4.61463020e-17
4.15379757e+03	2.60956425e-16	2.60956425e-17
4.15553396e+03	1.97459487e-16	1.97459487e-17
4.15727035e+03	5.01315073e-16	5.01315073e-17
4.15900675e+03	3.14159094e-16	3.14159094e-17
4.16074314e+03	1.85241262e-16	1.85241262e-17
4.16247953e+03	3.13390226e-16	3.13390226e-17
4.16421592e+03	1.21074400e-16	1.21074400e-17
4.16595231e+03	1.73691663e-16	1.73691663e-17
4.16768870e+03	1.16863256e-16	1.16863256e-17
4.16942509e+03	2.16847303e-16	2.16847303e-17
4.17116148e+03	4.55759153e-16	4.55759153e-17
4.17289787e+03	2.40989582e-16	2.40989582e-17
4.17463426e+03	3.68371320e-16	3.68371320e-17
4.17637065e+03	4.89698864e-16	4.89698864e-17
4.17810704e+03	2.75063944e-16	2.75063944e-17
4.17984344e+03	4.65380071e-16	4.65380071e-17
4.18157983e+03	2.35607111e-16	2.35607111e-17
4.18331622e+03	3.63109128e-16	3.63109128e-17
4.18505261e+03	3.66511871e-16	3.66511871e-17
4.18678900e+03	2.64164933e-16	2.64164933e-17
4.18852539e+03	3.08859420e-16	3.08859420e-17
4.19026178e+03	3.71822212e-16	3.71822212e-17
4.19199817e+03	3.77799776e-16	3.77799776e-17
4.19373456e+03	2.38337919e-16	2.38337919e-17
4.19547095e+03	1.93177153e-16	1.93177153e-17
4.19720734e+03	5.02092597e-16	5.02092597e-17
4.19894373e+03	4.34014918e-16	4.34014918e-17
4.20068013e+03	5.39682595e-16	5.39682595e-17
4.20241652e+03	3.53797959e-16	3.53797959e-17
4.20415291e+03	4.94614937e-16	4.94614937e-17
4.20588930e+03	6.26878549e-16	6.26878549e-17
4.20762569e+03	4.39252334e-16	4.39252334e-17
4.20936208e+03	1.30882909e-16	1.30882909e-17
4.21109847e+03	3.21312869e-16	3.21312869e-17
4.21283486e+03	5.97446801e-16	5.97446801e-17
4.21457125e+03	1.13395265e-16	1.13395265e-17
4.21630764e+03	2.34466899e-16	2.34466899e-17
4.21804403e+03	5.50226038e-16	5.50226038e-17
4.21978042e+03	4.31373948e-16	4.31373948e-17
4.22151682e+03	2.27814435e-16	2.27814435e-17
4.22325321e+03	1.69825460e-16	1.69825460e-17
4.22498960e+03	3.88581050e-16	3.88581050e-17
4.22672599e+03	4.65816558e-16	4.65816558e-17
4.22846238e+03	2.32917649e-16	2.32917649e-17
4.23019877e+03	4.15761331e-16	4.15761331e-17
4.23193516e+03	4.13769110e-16	4.13769110e-17
4.23367155e+03	3.11602828e-16	3.11602828e-17
4.23540794e+03	5.46420054e-16	5.46420054e-17
4.23714433e+03	3.19467370e-16	3.19467370e-17
4.23888072e+03	9.27917381e-17	9.27917381e-18
4.24061711e+03	3.28551322e-16	3.28551322e-17
4.24235351e+03	3.08328251e-16	3.08328251e-17
4.24408990e+03	3.25252605e-16	3.25252605e-17
4.24582629e+03	3.46798026e-16	3.46798026e-17
4.24756268e+03	3.22922232e-16	3.22922232e-17
4.24929907e+03	1.23995062e-16	1.23995062e-17
4.25277185e+03	3.40598407e-16	3.40598407e-17
4.25450824e+03	4.46758687e-16	4.46758687e-17
4.25624463e+03	2.36273276e-16	2.36273276e-17
4.25798102e+03	1.12817655e-16	1.12817655e-17
4.25971741e+03	3.46072092e-16	3.46072092e-17
4.26145380e+03	3.66385028e-16	3.66385028e-17
4.26319020e+03	6.86784002e-16	6.86784002e-17
4.26492659e+03	4.26801135e-16	4.26801135e-17
4.26666298e+03	2.68481863e-16	2.68481863e-17
4.26839937e+03	1.40154386e-16	1.40154386e-17
4.27013576e+03	6.22836720e-16	6.22836720e-17
4.27187215e+03	6.42099890e-16	6.42099890e-17
4.27360854e+03	2.94803438e-16	2.94803438e-17
4.27534493e+03	3.52111623e-16	3.52111623e-17
4.27881771e+03	2.53970547e-16	2.53970547e-17
4.28055410e+03	6.28677330e-16	6.28677330e-17
4.28229049e+03	6.13673941e-16	6.13673941e-17
4.28402689e+03	4.04334221e-16	4.04334221e-17
4.28576328e+03	5.39391375e-16	5.39391375e-17
4.28749967e+03	1.99018345e-16	1.99018345e-17
4.28923606e+03	4.13848387e-16	4.13848387e-17
4.29097245e+03	5.66741063e-16	5.66741063e-17
4.29270884e+03	6.24787331e-16	6.24787331e-17
4.29444523e+03	3.59123600e-16	3.59123600e-17
4.29618162e+03	3.67325155e-16	3.67325155e-17
4.29791801e+03	7.46900484e-17	7.46900484e-18
4.29965440e+03	3.30249041e-16	3.30249041e-17
4.30139079e+03	2.88569461e-16	2.88569461e-17
4.30312718e+03	4.33414954e-16	4.33414954e-17
4.30486357e+03	4.37077048e-16	4.37077048e-17
4.30659997e+03	2.49204372e-16	2.49204372e-17
4.30833636e+03	3.40094078e-16	3.40094078e-17
4.31007275e+03	1.45248919e-16	1.45248919e-17
4.31180914e+03	1.57837271e-16	1.57837271e-17
4.31354553e+03	4.09860211e-16	4.09860211e-17
4.31528192e+03	1.41926511e-16	1.41926511e-17
4.31701831e+03	6.96835278e-17	6.96835278e-18
4.31875470e+03	9.98923292e-17	9.98923292e-18
4.32049109e+03	3.53801189e-16	3.53801189e-17
4.32222748e+03	5.48946701e-16	5.48946701e-17
4.32396387e+03	3.52037163e-16	3.52037163e-17
4.32570026e+03	2.67123884e-16	2.67123884e-17
4.32743666e+03	2.06029197e-16	2.06029197e-17
4.32917305e+03	1.95222830e-16	1.95222830e-17
4.33264583e+03	2.60425944e-16	2.60425944e-17
4.33438222e+03	5.18275055e-16	5.18275055e-17
4.33611861e+03	3.96533683e-16	3.96533683e-17
4.33785500e+03	2.90668011e-16	2.90668011e-17
4.33959139e+03	2.87899828e-16	2.87899828e-17
4.34132778e+03	5.98412578e-16	5.98412578e-17
4.34306417e+03	3.90235173e-16	3.90235173e-17
4.34480056e+03	5.41298787e-16	5.41298787e-17
4.34653695e+03	4.71983858e-16	4.71983858e-17
4.34827335e+03	2.94599118e-16	2.94599118e-17
4.35000974e+03	3.83212052e-16	3.83212052e-17
4.35174613e+03	3.66001110e-16	3.66001110e-17
4.35348252e+03	3.13272118e-16	3.13272118e-17
4.35521891e+03	2.03679912e-16	2.03679912e-17
4.35695530e+03	1.86770963e-16	1.86770963e-17
4.35869169e+03	3.46631108e-16	3.46631108e-17
4.36042808e+03	3.09606821e-16	3.09606821e-17
4.36216447e+03	1.43616170e-16	1.43616170e-17
4.36390086e+03	1.59184424e-16	1.59184424e-17
4.36563725e+03	1.32330210e-16	1.32330210e-17
4.36737364e+03	1.89956972e-16	1.89956972e-17
4.36911004e+03	2.43649689e-16	2.43649689e-17
4.37084643e+03	4.23562822e-16	4.23562822e-17
4.37258282e+03	3.72976956e-16	3.72976956e-17
4.37431921e+03	3.62294017e-16	3.62294017e-17
4.37605560e+03	4.37201403e-16	4.37201403e-17
4.37779199e+03	4.80655252e-16	4.80655252e-17
4.37952838e+03	6.90606555e-16	6.90606555e-17
4.38126477e+03	2.80524157e-16	2.80524157e-17
4.38300116e+03	9.92928483e-17	9.92928483e-18
4.38473755e+03	4.45732613e-16	4.45732613e-17
4.38647394e+03	6.99422527e-16	6.99422527e-17
4.38821033e+03	7.08187254e-16	7.08187254e-17
4.38994673e+03	3.11367776e-16	3.11367776e-17
4.39168312e+03	3.81815480e-16	3.81815480e-17
4.39341951e+03	7.65540649e-16	7.65540649e-17
4.39515590e+03	3.58481284e-16	3.58481284e-17
4.39689229e+03	2.14048654e-16	2.14048654e-17
4.39862868e+03	5.42969030e-16	5.42969030e-17
4.40036507e+03	2.15162171e-16	2.15162171e-17
4.40210146e+03	1.52916724e-16	1.52916724e-17
4.40383785e+03	1.73250875e-16	1.73250875e-17
4.40557424e+03	1.28884758e-16	1.28884758e-17
4.40731063e+03	1.95376183e-16	1.95376183e-17
4.40904702e+03	6.02896664e-16	6.02896664e-17
4.41078342e+03	5.93011366e-16	5.93011366e-17
4.41251981e+03	6.56395636e-16	6.56395636e-17
4.41425620e+03	5.35284694e-16	5.35284694e-17
4.41599259e+03	4.10939887e-16	4.10939887e-17
4.41772898e+03	4.09539609e-16	4.09539609e-17
4.41946537e+03	8.83648395e-17	8.83648395e-18
4.42293815e+03	9.73347662e-17	9.73347662e-18
4.42467454e+03	5.52513715e-16	5.52513715e-17
4.42641093e+03	6.30321897e-16	6.30321897e-17
4.42814732e+03	8.55725954e-17	8.55725954e-18
4.42988371e+03	9.19723197e-17	9.19723197e-18
4.43335650e+03	1.94069820e-16	1.94069820e-17
4.43509289e+03	3.10848042e-16	3.10848042e-17
4.43682928e+03	6.01498107e-16	6.01498107e-17
4.44030206e+03	2.91022177e-16	2.91022177e-17
4.44203845e+03	1.16102237e-16	1.16102237e-17
4.44377484e+03	1.22600250e-16	1.22600250e-17
4.44551123e+03	4.55816699e-16	4.55816699e-17
4.44724762e+03	3.18267812e-16	3.18267812e-17
4.44898401e+03	2.06033948e-16	2.06033948e-17
4.45072040e+03	1.81374702e-16	1.81374702e-17
4.45245680e+03	3.06714204e-16	3.06714204e-17
4.45419319e+03	6.86701045e-16	6.86701045e-17
4.45592958e+03	7.44695432e-16	7.44695432e-17
4.45766597e+03	2.49960508e-16	2.49960508e-17
4.45940236e+03	3.59557995e-16	3.59557995e-17
4.46113875e+03	4.74225054e-16	4.74225054e-17
4.46287514e+03	2.45655728e-16	2.45655728e-17
4.46461153e+03	2.45542861e-16	2.45542861e-17
