wave	flux	eflux
3.44000000e+03	2.50671510e-15	4.46638700e-16
3.44200000e+03	3.54288530e-15	4.62186100e-16
3.44400000e+03	3.60461660e-15	4.69328200e-16
3.44600000e+03	4.01187130e-15	4.83261700e-16
3.44800000e+03	2.22570660e-15	4.84270800e-16
3.45000000e+03	2.48699120e-15	5.25038800e-16
3.45200000e+03	3.96710360e-15	5.47769300e-16
3.45400000e+03	3.11612930e-15	5.32849300e-16
3.45600000e+03	2.04015560e-15	5.23588100e-16
3.45800000e+03	3.78051780e-15	5.37266500e-16
3.46000000e+03	3.65480230e-15	5.24757100e-16
3.46200000e+03	2.20771250e-15	5.09619500e-16
3.46400000e+03	3.37989280e-15	5.10998900e-16
3.46600000e+03	3.69890000e-15	5.14434300e-16
3.46800000e+03	1.29146910e-15	4.92381500e-16
3.47000000e+03	3.10958050e-15	5.10218300e-16
3.47200000e+03	3.40589550e-15	5.07188500e-16
3.47400000e+03	3.03109560e-15	5.05014900e-16
3.47600000e+03	3.17318180e-15	5.11091500e-16
3.47800000e+03	3.17398180e-15	5.48010400e-16
3.48000000e+03	2.32951300e-15	5.69762500e-16
3.48200000e+03	2.03170200e-15	5.60848300e-16
3.48400000e+03	2.28474090e-15	5.55973400e-16
3.48600000e+03	3.55328200e-15	5.59364700e-16
3.48800000e+03	3.28870520e-15	5.45962400e-16
3.49000000e+03	2.84804130e-15	5.34687400e-16
3.49200000e+03	3.01868180e-15	5.23105600e-16
3.49400000e+03	3.54034090e-15	5.26582000e-16
3.49600000e+03	3.37953820e-15	5.12062500e-16
3.49800000e+03	3.13541850e-15	5.01235600e-16
3.50000000e+03	2.07865320e-15	4.95186900e-16
3.50200000e+03	2.54944420e-15	4.96331700e-16
3.50400000e+03	2.88089520e-15	5.01529400e-16
3.50600000e+03	3.96327860e-15	5.12507700e-16
3.50800000e+03	2.79301590e-15	4.96428000e-16
3.51000000e+03	2.66019210e-15	5.06966400e-16
3.51200000e+03	1.31779820e-15	4.84218600e-16
3.51400000e+03	2.60935770e-15	4.92260100e-16
3.51600000e+03	3.28080650e-15	4.98025100e-16
3.51800000e+03	2.98706570e-15	4.88783300e-16
3.52000000e+03	2.25407070e-15	4.77552200e-16
3.52200000e+03	2.73944620e-15	4.82426700e-16
3.52400000e+03	2.55604050e-15	4.70552600e-16
3.52600000e+03	2.55527370e-15	4.64084700e-16
3.52800000e+03	2.64365120e-15	4.66858300e-16
3.53000000e+03	2.70795160e-15	4.68660900e-16
3.53200000e+03	2.79835250e-15	4.68335600e-16
3.53400000e+03	3.10901930e-15	4.70396000e-16
3.53600000e+03	2.21041260e-15	4.67670400e-16
3.53800000e+03	3.60092260e-15	4.87121400e-16
3.54000000e+03	2.06761940e-15	4.95055100e-16
3.54200000e+03	2.36605380e-15	5.28047300e-16
3.54400000e+03	2.81823200e-15	5.37952200e-16
3.54600000e+03	2.39152820e-15	5.17957200e-16
3.54800000e+03	2.24627070e-15	5.11883500e-16
3.55000000e+03	2.73365550e-15	5.04394700e-16
3.55200000e+03	2.91498770e-15	5.14393000e-16
3.55400000e+03	1.57135220e-15	5.09057400e-16
3.55600000e+03	3.22582580e-15	5.11023200e-16
3.55800000e+03	3.99002490e-15	5.16379200e-16
3.56000000e+03	2.58084480e-15	4.91601300e-16
3.56200000e+03	1.94777850e-15	4.77377700e-16
3.56400000e+03	1.87715240e-15	4.66338400e-16
3.56600000e+03	2.87019690e-15	4.67318400e-16
3.56800000e+03	2.81587990e-15	4.64477500e-16
3.57000000e+03	2.66334210e-15	4.56790100e-16
3.57200000e+03	3.10745660e-15	4.68456500e-16
3.57400000e+03	1.52127790e-15	4.47356500e-16
3.57600000e+03	2.69250220e-15	4.50989900e-16
3.57800000e+03	1.71232700e-15	4.37157400e-16
3.58000000e+03	1.76278130e-15	4.24496400e-16
3.58200000e+03	2.46573450e-15	4.31079900e-16
3.58400000e+03	2.91149460e-15	4.14093300e-16
3.58600000e+03	2.63348470e-15	4.06066700e-16
3.58800000e+03	2.99834770e-15	4.19158500e-16
3.59000000e+03	3.32472740e-15	4.30313100e-16
3.59200000e+03	2.44340200e-15	4.12823800e-16
3.59400000e+03	2.63329340e-15	4.01554000e-16
3.59600000e+03	2.60416990e-15	4.02181500e-16
3.59800000e+03	2.46846770e-15	3.94675700e-16
3.60000000e+03	1.88616040e-15	3.84662200e-16
3.60200000e+03	3.70554740e-15	3.97882000e-16
3.60400000e+03	2.85491480e-15	3.83290700e-16
3.60600000e+03	2.51119950e-15	3.72831300e-16
3.60800000e+03	3.54389210e-15	3.82858200e-16
3.61000000e+03	2.28154030e-15	3.68015600e-16
3.61200000e+03	2.72645010e-15	3.92412600e-16
3.61400000e+03	3.11990010e-15	4.11783600e-16
3.61600000e+03	2.95621160e-15	4.03592100e-16
3.61800000e+03	2.47846000e-15	3.90783300e-16
3.62000000e+03	2.41705040e-15	3.80920200e-16
3.62200000e+03	3.13512340e-15	3.83635800e-16
3.62400000e+03	2.63663660e-15	3.77352600e-16
3.62600000e+03	3.04678970e-15	3.76573800e-16
3.62800000e+03	2.44318390e-15	3.81479800e-16
3.63000000e+03	2.16284850e-15	3.95224300e-16
3.63200000e+03	2.68438170e-15	4.00675600e-16
3.63400000e+03	2.96472430e-15	3.96181500e-16
3.63600000e+03	3.29749950e-15	3.96702500e-16
3.63800000e+03	2.77742310e-15	3.86275100e-16
3.64000000e+03	3.08196890e-15	3.94565600e-16
3.64200000e+03	2.48357080e-15	4.05321500e-16
3.64400000e+03	2.56850330e-15	4.10680300e-16
3.64600000e+03	2.16880260e-15	4.18662500e-16
3.64800000e+03	2.56289980e-15	5.35399800e-16
3.65000000e+03	2.67587410e-15	6.06193500e-16
3.65200000e+03	2.65448110e-15	5.59673000e-16
3.65400000e+03	2.78751040e-15	5.02866000e-16
3.65600000e+03	2.09667830e-15	4.50219800e-16
3.65800000e+03	2.91379330e-15	3.90569500e-16
3.66000000e+03	2.28392040e-15	3.96350700e-16
3.66200000e+03	2.94397360e-15	4.46642500e-16
3.66400000e+03	1.89307970e-15	4.25776300e-16
3.66600000e+03	2.31694630e-15	3.60777600e-16
3.66800000e+03	2.22874870e-15	3.30144600e-16
3.67000000e+03	3.13695170e-15	3.28574700e-16
3.67200000e+03	2.20549680e-15	3.17521900e-16
3.67400000e+03	2.79390150e-15	3.14900400e-16
3.67600000e+03	2.74979680e-15	3.10880200e-16
3.67800000e+03	2.90019350e-15	3.06457200e-16
3.68000000e+03	2.19538140e-15	2.98389400e-16
3.68200000e+03	2.90395990e-15	3.03794900e-16
3.68400000e+03	2.69076380e-15	2.97426700e-16
3.68600000e+03	3.34738750e-15	2.95328300e-16
3.68800000e+03	2.30934840e-15	2.93160000e-16
3.69000000e+03	2.43576880e-15	2.99660200e-16
3.69200000e+03	2.63427150e-15	2.99271200e-16
3.69400000e+03	2.72012400e-15	2.97652100e-16
3.69600000e+03	2.36071310e-15	2.93539900e-16
3.69800000e+03	2.94283040e-15	3.13036700e-16
3.70000000e+03	3.33680310e-15	3.18516600e-16
3.70200000e+03	2.59011850e-15	3.12097300e-16
3.70400000e+03	2.96895350e-15	3.13530200e-16
3.70600000e+03	2.34318240e-15	3.00777300e-16
3.70800000e+03	2.42174810e-15	3.00985500e-16
3.71000000e+03	2.03580700e-15	2.91313100e-16
3.71200000e+03	3.02418670e-15	3.00437500e-16
3.71400000e+03	2.40559260e-15	2.92918400e-16
3.71600000e+03	3.25163550e-15	2.98322700e-16
3.71800000e+03	2.18658020e-15	2.97223900e-16
3.72000000e+03	2.64469030e-15	2.88181800e-16
3.72200000e+03	2.34947210e-15	2.82534100e-16
3.72400000e+03	2.11985900e-15	2.79623300e-16
3.72600000e+03	2.22634490e-15	2.86330000e-16
3.72800000e+03	2.76248950e-15	2.93475700e-16
3.73000000e+03	2.32371610e-15	2.93240000e-16
3.73200000e+03	2.22973830e-15	2.97233200e-16
3.73400000e+03	2.30605910e-15	2.96206500e-16
3.73600000e+03	2.34523640e-15	2.97502800e-16
3.73800000e+03	2.49507500e-15	3.06108300e-16
3.74000000e+03	2.12682180e-15	3.10668600e-16
3.74200000e+03	1.94166020e-15	3.03090500e-16
3.74400000e+03	3.00165020e-15	3.00706100e-16
3.74600000e+03	2.44380420e-15	2.86619900e-16
3.74800000e+03	1.98112420e-15	2.78511100e-16
3.75000000e+03	2.18286050e-15	2.81418900e-16
3.75200000e+03	2.09808470e-15	2.79181200e-16
3.75400000e+03	2.20070870e-15	2.81512100e-16
3.75600000e+03	1.72384570e-15	2.74650300e-16
3.75800000e+03	2.64902540e-15	2.77109300e-16
3.76000000e+03	1.87741140e-15	2.71834800e-16
3.76200000e+03	2.55982350e-15	2.70638300e-16
3.76400000e+03	2.86299950e-15	2.69752900e-16
3.76600000e+03	6.90745290e-15	3.10540200e-16
3.77400000e+03	1.03709890e-14	3.34035500e-16
3.77600000e+03	2.53255090e-15	2.64381500e-16
3.77800000e+03	2.66322390e-15	2.63221900e-16
3.78000000e+03	2.64595400e-15	2.58540800e-16
3.78200000e+03	1.86228130e-15	2.53851100e-16
3.78400000e+03	2.15754380e-15	2.54596100e-16
3.78600000e+03	2.17202690e-15	2.52155700e-16
3.78800000e+03	2.28294330e-15	2.55251200e-16
3.79000000e+03	2.77838210e-15	2.65615100e-16
3.79200000e+03	1.72959370e-15	2.56816400e-16
3.79400000e+03	2.01145450e-15	2.51265100e-16
3.79600000e+03	1.77828420e-15	2.43316600e-16
3.79800000e+03	2.10028410e-15	2.42477700e-16
3.80000000e+03	1.48920190e-15	2.40454900e-16
3.80200000e+03	2.03254210e-15	2.49266100e-16
3.80400000e+03	1.94802290e-15	2.43000300e-16
3.80600000e+03	2.38997880e-15	2.44313600e-16
3.80800000e+03	1.61147870e-15	2.34555500e-16
3.81000000e+03	1.83984240e-15	2.36265900e-16
3.81200000e+03	2.01951280e-15	2.41866900e-16
3.81400000e+03	1.46711310e-15	2.40324200e-16
3.81600000e+03	1.61421490e-15	2.40220000e-16
3.81800000e+03	1.89088320e-15	2.40302800e-16
3.82000000e+03	1.52769100e-15	2.35973700e-16
3.82200000e+03	2.06575730e-15	2.41245300e-16
3.82400000e+03	1.91703990e-15	2.36894800e-16
3.82600000e+03	2.26985590e-15	2.42942500e-16
3.82800000e+03	2.45064930e-15	2.58519700e-16
