wave	flux	eflux
5.99119900e+03	7.30589140e-17	9.01429300e-18
5.99541200e+03	7.25830800e-17	9.01379100e-18
5.99962500e+03	6.04049630e-17	8.92059900e-18
6.00383800e+03	5.19083800e-17	8.91172900e-18
6.00805030e+03	6.81784960e-17	8.88423200e-18
6.01226300e+03	5.06272350e-17	8.85645500e-18
6.01647600e+03	7.33795400e-17	8.93435600e-18
6.02068900e+03	6.77247840e-17	8.95141200e-18
6.02490140e+03	7.67475800e-17	9.00485300e-18
6.02911430e+03	8.39341700e-17	9.07109700e-18
6.03332700e+03	8.09882600e-17	9.05707900e-18
6.03754000e+03	5.80930500e-17	8.97317600e-18
6.04175240e+03	6.71070600e-17	8.96854700e-18
6.04596530e+03	7.56743700e-17	8.96901350e-18
6.05017800e+03	7.79829700e-17	8.98679300e-18
6.05439100e+03	5.43875850e-17	8.88601200e-18
6.05860350e+03	5.83226850e-17	8.92632800e-18
6.06281640e+03	6.82846100e-17	8.90530160e-18
6.06702930e+03	7.88386240e-17	8.93330400e-18
6.07124200e+03	7.48767300e-17	8.88352360e-18
6.07545460e+03	8.45195300e-17	8.88438900e-18
6.07966750e+03	5.83364960e-17	8.78105000e-18
6.08388040e+03	5.83188000e-17	8.78899800e-18
6.08809330e+03	5.94737200e-17	8.75200350e-18
6.09230600e+03	6.72043400e-17	8.72379900e-18
6.09651860e+03	6.45839500e-17	8.72844600e-18
6.10073140e+03	8.07903100e-17	8.78166500e-18
6.10494430e+03	6.23844700e-17	8.76874200e-18
6.10915700e+03	6.83313260e-17	8.73429800e-18
6.11336960e+03	6.42816800e-17	8.70219600e-18
6.11758250e+03	7.10973600e-17	8.69572300e-18
6.12179540e+03	6.95361600e-17	8.63898750e-18
6.12600830e+03	5.73427700e-17	8.61803800e-18
6.13022070e+03	6.68361700e-17	8.62187140e-18
6.13443360e+03	7.70095100e-17	8.66753400e-18
6.13864650e+03	6.31262550e-17	8.64021250e-18
6.14285940e+03	6.78564900e-17	8.64839250e-18
6.14707200e+03	5.76716340e-17	8.58232900e-18
6.15128470e+03	5.05858040e-17	8.46474600e-18
6.15549760e+03	6.70196950e-17	8.49365350e-18
6.15971040e+03	5.51673300e-17	8.43339800e-18
6.16392300e+03	6.15656430e-17	8.48098500e-18
6.16813570e+03	5.28474380e-17	8.49861600e-18
6.17234860e+03	5.74825700e-17	8.54569600e-18
6.17656150e+03	6.00087200e-17	8.51771950e-18
6.18077400e+03	5.55527500e-17	8.50360940e-18
6.18498700e+03	6.56741200e-17	8.54145300e-18
6.18919970e+03	4.72113860e-17	8.46490900e-18
6.19341260e+03	6.28245460e-17	8.51598650e-18
6.19762500e+03	6.15410130e-17	8.51672100e-18
6.20183800e+03	5.93291600e-17	8.49547600e-18
6.20605100e+03	4.82485680e-17	8.41233400e-18
6.21026370e+03	5.17016900e-17	8.37482150e-18
6.21447600e+03	7.82438300e-17	8.45273800e-18
6.21868900e+03	7.86118900e-17	8.43324400e-18
6.22290200e+03	4.59172160e-17	8.39760900e-18
6.22711470e+03	5.71568600e-17	8.47007000e-18
6.23132700e+03	8.02324100e-17	8.60732100e-18
6.23554000e+03	6.44272400e-17	8.53619040e-18
6.23975300e+03	6.73341760e-17	8.40280200e-18
6.24396600e+03	6.80986100e-17	8.34153800e-18
6.24817800e+03	8.70454600e-17	8.44125240e-18
6.25239100e+03	7.07368460e-17	8.43024600e-18
6.25660400e+03	8.53670840e-17	8.49149000e-18
6.26081700e+03	8.76588200e-17	8.44873700e-18
6.26502930e+03	7.57619000e-17	8.33363500e-18
6.26924200e+03	8.88306150e-17	8.25170600e-18
6.27345500e+03	1.07374810e-16	8.26889440e-18
6.27766800e+03	1.07687474e-16	8.32699800e-18
6.28188040e+03	1.10842070e-16	8.39507100e-18
6.28609330e+03	1.20448700e-16	8.49546250e-18
6.29030600e+03	1.24259020e-16	8.50313050e-18
6.29451900e+03	1.36210180e-16	8.57267100e-18
