53309.17 19.183 0.028 u
53310.17 18.805 0.023 u
53311.17 18.513 0.017 u
53312.12 18.337 0.019 u
53314.12 18.145 0.014 u
53315.1 18.114 0.016 u
53320.1 18.687 0.017 u
53321.16 18.936 0.02 u
53323.1 19.377 0.032 u
53324.12 19.632 0.035 u
53325.16 19.712 0.119 u
53327.07 20.261 0.05 u
53330.14 20.151 0.087 u
53337.07 20.937 0.162 u
53340.1 21.059 0.082 u
53309.17 18.452 0.015 B
53310.17 18.169 0.012 B
53311.17 17.959 0.01 B
53314.12 17.571 0.009 B
53315.1 17.531 0.011 B
53318.15853 17.585 0.028 B
53320.30774 17.77 0.028 B
53321.16 17.814 0.009 B
53322.14949 18.001 0.03 B
53323.1 18.056 0.011 B
53324.12 18.214 0.012 B
53325.16 18.393 0.013 B
53326.12117 18.694 0.039 B
53327.07 18.657 0.013 B
53330.14 19.078 0.025 B
53337.07 19.609 0.041 B
53338.1 19.609 0.045 B
53339.09 19.651 0.026 B
53340.1 19.709 0.029 B
53344.08 19.891 0.029 B
53348.08 19.981 0.032 B
53352.1 20.08 0.031 B
53354.05 20.107 0.034 B
53357.05 20.126 0.038 B
53362.05 20.354 0.097 B
53309.17 18.244 0.014 g
53310.17 17.985 0.012 g
53311.17 17.765 0.014 g
53312.12 17.595 0.014 g
53314.12 17.372 0.009 g
53315.1 17.297 0.014 g
53320.1 17.375 0.014 g
53321.16 17.472 0.01 g
53323.1 17.666 0.011 g
53324.12 17.786 0.016 g
53325.16 17.909 0.016 g
53327.07 18.181 0.017 g
53330.14 18.548 0.015 g
53337.07 19.075 0.02 g
53340.1 19.259 0.022 g
53344.08 19.407 0.025 g
53348.08 19.524 0.029 g
53352.1 19.623 0.018 g
53357.05 19.739 0.034 g
53362.05 19.869 0.045 g
53309.17 18.062 0.017 V
53310.17 17.848 0.011 V
53310.2 17.55 0.03 V
53311.17 17.614 0.011 V
53312.1 17.21 0.02 V
53313.2 17.09 0.03 V
53314.12 17.241 0.01 V
53314.2253 17.28 0.044 V
53315.09734 17.243 0.026 V
53315.1 17.172 0.012 V
53315.4 16.91 0.04 V
53316.4 16.88 0.02 V
53318.15264 17.092 0.022 V
53321.16 17.182 0.009 V
53322.1 16.93 0.02 V
53322.14356 17.175 0.026 V
53323.1 17.284 0.009 V
53323.3 17.06 0.03 V
53324.12 17.358 0.01 V
53325.16 17.451 0.012 V
53326.11535 17.501 0.028 V
53327.07 17.64 0.01 V
53328.2 17.47 0.02 V
53330.14 17.96 0.011 V
53334.1 17.89 0.07 V
53335.2 18.0 0.08 V
53337.07 18.536 0.017 V
53338.1 18.594 0.02 V
53339.09 18.688 0.016 V
53340.1 18.708 0.02 V
53344.08 18.892 0.024 V
53348.08 19.011 0.024 V
53352.1 19.138 0.027 V
53354.05 19.188 0.023 V
53357.05 19.273 0.025 V
53362.05 19.398 0.037 V
53309.17 18.001 0.013 r
53310.17 17.773 0.013 r
53311.17 17.573 0.009 r
53312.12 17.419 0.012 r
53314.12 17.185 0.007 r
53315.1 17.109 0.016 r
53320.1 16.945 0.014 r
53321.16 16.972 0.01 r
53323.1 17.014 0.011 r
53324.12 17.056 0.01 r
53325.16 17.126 0.01 r
53327.07 17.259 0.01 r
53330.14 17.507 0.009 r
53337.07 18.054 0.01 r
53338.1 18.095 0.018 r
53339.09 18.181 0.011 r
53340.1 18.27 0.016 r
53344.08 18.458 0.016 r
53348.08 18.602 0.025 r
53352.1 18.719 0.015 r
53354.05 18.788 0.02 r
53357.05 18.893 0.021 r
53362.05 18.999 0.023 r
53314.22235 17.237 0.032 r'
53315.09407 17.225 0.033 r'
53318.15508 17.078 0.024 r'
53320.30433 16.992 0.045 r'
53322.14604 17.026 0.047 r'
53310.2 17.32 0.03 R
53312.1 17.04 0.03 R
53313.2 16.92 0.02 R
53315.4 16.79 0.07 R
53316.4 16.66 0.02 R
53320.1 16.53 0.03 R
53322.1 16.65 0.02 R
53323.3 16.69 0.03 R
53326.4 16.79 0.06 R
53328.2 16.95 0.02 R
53334.1 17.38 0.04 R
53335.2 17.46 0.05 R
53349.3 18.01 0.09 R
53353.2 18.25 0.05 R
53309.17 18.235 0.015 i
53310.17 17.97 0.013 i
53311.17 17.747 0.012 i
53312.12 17.588 0.012 i
53314.12 17.326 0.009 i
53315.1 17.265 0.013 i
53320.1 17.036 0.011 i
53321.16 17.047 0.01 i
53323.1 17.079 0.009 i
53324.12 17.081 0.008 i
53325.16 17.137 0.011 i
53327.07 17.205 0.011 i
53330.14 17.418 0.009 i
53337.07 17.878 0.012 i
53338.1 17.967 0.015 i
53339.09 18.024 0.013 i
53340.1 18.083 0.019 i
53344.08 18.28 0.015 i
53348.08 18.465 0.016 i
53352.1 18.613 0.016 i
53354.05 18.657 0.018 i
53357.05 18.74 0.017 i
53362.05 18.849 0.021 i
53314.22373 17.4 0.034 i'
53318.15678 17.164 0.028 i'
53319.16221 17.092 0.03 i'
53320.30601 17.106 0.033 i'
53322.14773 17.096 0.032 i'
