59289.21 16.4 0.22 UVW2
59290.73 16.03 0.04 UVW2
59291.64 15.91 0.04 UVW2
59292.44 15.82 0.03 UVW2
59300.61 16.33 0.05 UVW2
59301.15 16.49 0.06 UVW2
59313.89 17.82 0.09 UVW2
59289.21 15.72 0.21 UVM2
59290.73 15.54 0.03 UVM2
59291.64 15.5 0.03 UVM2
59292.44 15.41 0.03 UVM2
59300.61 16.27 0.05 UVM2
59301.15 16.32 0.06 UVM2
59313.89 17.61 0.08 UVM2
59315.74 17.76 0.14 UVM2
59289.21 15.18 0.12 UVW1
59290.73 15.12 0.03 UVW1
59291.64 15.03 0.03 UVW1
59292.44 14.98 0.03 UVW1
59300.61 15.57 0.05 UVW1
59301.15 15.55 0.05 UVW1
59313.89 16.86 0.07 UVW1
59343.68 17.55 0.0 UVW1
59290.99 15.7 0.02 u
59292.12 15.74 0.01 u
59297.06 15.49 0.01 u
59306.94 15.8 0.02 u
59311.02 16.24 0.03 u
59320.1 16.62 0.02 u
59320.95 16.71 0.06 u
59323.98 17.3 0.08 u
59338.96 18.75 0.02 u
59289.21 15.12 0.08 U
59290.73 14.97 0.06 U
59291.64 14.83 0.06 U
59292.44 14.7 0.05 U
59300.61 14.65 0.04 U
59301.15 14.74 0.04 U
59313.89 15.68 0.09 U
59315.74 15.83 0.09 U
59344.75 17.0 0.03 U
59289.21 16.02 0.09 B
59290.73 15.71 0.08 B
59290.99 15.71 0.02 B
59291.64 15.64 0.05 B
59292.12 15.63 0.01 B
59292.44 15.58 0.03 B
59294.13 15.61 0.08 B
59295.13 15.46 0.04 B
59295.97 15.44 0.05 B
59296.12 15.52 0.05 B
59297.06 15.38 0.01 B
59297.12 15.39 0.06 B
59300.11 15.3 0.07 B
59300.61 15.48 0.04 B
59301.15 15.6 0.04 B
59305.09 15.5 0.04 B
59306.1 15.58 0.04 B
59308.98 15.53 0.02 B
59309.17 15.56 0.06 B
59311.02 15.7 0.02 B
59313.89 15.91 0.04 B
59320.95 16.19 0.02 B
59323.98 16.33 0.02 B
59327.13 16.68 0.08 B
59329.04 16.83 0.11 B
59333.02 17.55 0.09 B
59335.01 17.79 0.11 B
59339.89 17.88 0.07 B
59342.86 18.14 0.05 B
59347.03 18.62 0.37 B
59350.9 19.27 0.04 B
59363.01 19.43 0.03 B
59282.01 17.62 0.16 g
59284.37 16.87 0.07 g
59284.87 16.87 0.07 g
59286.31 16.38 0.05 g
59288.45 15.93 0.05 g
59290.99 15.55 0.02 g
59292.12 15.51 0.01 g
59295.31 15.32 0.02 g
59295.96 15.24 0.04 g
59296.22 15.27 0.02 g
59296.23 15.24 0.02 g
59297.06 15.27 0.01 g
59297.18 15.19 0.02 g
59298.24 15.18 0.03 g
59299.23 15.14 0.03 g
59300.14 15.13 0.02 g
59305.16 15.2 0.01 g
59306.01 15.28 0.02 g
59306.08 15.28 0.02 g
59306.94 15.26 0.02 g
59307.86 15.46 0.03 g
59308.2 15.46 0.05 g
59308.98 15.37 0.02 g
59309.78 15.55 0.03 g
59310.06 15.48 0.03 g
59310.08 15.58 0.03 g
59310.78 15.65 0.03 g
59311.02 15.47 0.01 g
59311.31 15.73 0.04 g
59313.76 15.92 0.04 g
59314.09 15.96 0.04 g
59314.17 15.82 0.02 g
59314.92 16.0 0.04 g
59315.22 16.06 0.04 g
59315.27 15.96 0.03 g
59316.13 16.18 0.04 g
59316.79 16.03 0.05 g
59317.12 16.03 0.04 g
59317.81 16.05 0.04 g
59318.06 15.92 0.02 g
59318.11 16.09 0.05 g
59318.41 16.22 0.04 g
59318.9 16.03 0.04 g
59319.14 15.95 0.03 g
59319.33 16.18 0.05 g
59319.87 15.9 0.04 g
59320.12 16.04 0.05 g
59320.95 15.88 0.02 g
59321.98 16.1 0.05 g
59323.11 16.23 0.05 g
59323.14 15.96 0.05 g
59323.98 16.01 0.02 g
59323.99 16.24 0.05 g
59324.91 16.17 0.04 g
59326.06 16.37 0.06 g
59326.93 16.39 0.07 g
59327.93 16.36 0.06 g
59328.1 16.39 0.03 g
59329.06 16.45 0.03 g
59334.12 17.22 0.03 g
59339.89 17.53 0.08 g
59340.11 17.59 0.04 g
59342.86 17.73 0.04 g
59345.11 17.96 0.08 g
59348.01 18.28 0.05 g
59350.15 18.42 0.04 g
59351.94 18.55 0.06 g
59356.08 18.77 0.1 g
59370.98 19.5 0.01 g
59290.99 15.61 0.03 r
59292.12 15.47 0.01 r
59295.31 15.28 0.03 r
59295.96 15.32 0.05 r
59296.22 15.28 0.02 r
59296.23 15.28 0.01 r
59297.06 15.27 0.01 r
59297.18 15.28 0.02 r
59298.24 15.2 0.04 r
59299.23 15.19 0.02 r
59300.14 15.12 0.02 r
59305.16 15.21 0.02 r
59306.01 15.22 0.01 r
59306.08 15.19 0.01 r
