53356.14      18.441      0.013      B
53357.1      18.283      0.012      B
53361.07      17.828      0.013      B
53362.15      17.729      0.013      B
53363.1      17.703      0.013      B
53365.06      17.676      0.013      B
53369.06      17.84      0.011      B
53372.06      18.147      0.012      B
53373.09      18.315      0.012      B
53376.1      18.656      0.015      B
53380.06      19.053      0.018      B
53381.05      19.15      0.018      B
53383.09      19.314      0.021      B
53384.05      19.365      0.057      B
53385.05      19.391      0.024      B
53386.06      19.476      0.025      B
53395.08      19.873      0.112      B
53399.05      19.812      0.03      B
53358.1      17.273      0.031      H
53358.11      17.27      0.027      H
53363.15      16.852      0.042      H
53363.16      16.758      0.032      H
53366.12      16.572      0.021      H
53366.12      16.6      0.024      H
53374.13      16.367      0.026      H
53375.1      16.421      0.022      H
53375.11      16.424      0.023      H
53386.04      16.56      0.023      H
53386.05      16.633      0.036      H
53358.1      17.3      0.019      J
53358.11      17.366      0.033      J
53363.15      16.853      0.017      J
53363.16      16.92      0.03      J
53366.12      16.696      0.017      J
53366.12      16.696      0.032      J
53374.13      16.612      0.029      J
53374.13      16.628      0.029      J
53375.1      16.608      0.029      J
53375.11      16.609      0.029      J
53386.04      16.832      0.02      J
53386.05      16.847      0.017      J
53385.1      17.86      0.02      R
53390.2      18.13      0.05      R
53391.3      18.13      0.05      R
53392.2      18.1      0.04      R
53356.14      18.059      0.014      V
53357.1      17.917      0.01      V
53361.07      17.446      0.011      V
53362.15      17.37      0.013      V
53363.1      17.311      0.009      V
53365.06      17.248      0.009      V
53369.06      17.298      0.009      V
53372.06      17.414      0.011      V
53373.09      17.491      0.008      V
53376.1      17.667      0.011      V
53380.06      17.983      0.012      V
53381.05      18.049      0.013      V
53381.09827      17.961      0.027      V
53383.09      18.145      0.014      V
53384.05      18.221      0.021      V
53385.05      18.256      0.013      V
53385.1      18.33      0.04      V
53386.06      18.325      0.016      V
53390.16487      18.288      0.108      V
53390.2      18.61      0.09      V
53391.3      18.57      0.13      V
53392.2      18.51      0.1      V
53395.08      18.696      0.035      V
53399.05      18.776      0.016      V
53399.11097      18.705      0.043      V
53358.1      17.534      0.022      Y
53358.11      17.506      0.024      Y
53363.15      17.069      0.021      Y
53363.16      17.042      0.022      Y
53366.12      16.855      0.022      Y
53366.12      16.914      0.021      Y
53374.13      16.859      0.021      Y
53374.13      16.86      0.022      Y
53375.1      16.88      0.021      Y
53375.11      16.866      0.022      Y
53386.04      17.114      0.02      Y
53386.05      17.117      0.02      Y
53356.14      18.215      0.011      g
53357.1      18.036      0.01      g
53361.07      17.558      0.009      g
53362.15      17.502      0.009      g
53363.1      17.443      0.009      g
53365.06      17.409      0.009      g
53369.06      17.564      0.01      g
53372.06      17.77      0.009      g
53373.09      17.866      0.007      g
53376.1      18.163      0.01      g
53380.06      18.497      0.012      g
53381.05      18.563      0.019      g
53383.09      18.722      0.013      g
53384.05      18.767      0.023      g
53385.05      18.851      0.028      g
53386.06      18.877      0.017      g
53395.08      19.198      0.035      g
53399.05      19.293      0.019      g
53356.14      17.994      0.014      i
53357.1      17.838      0.013      i
53361.07      17.372      0.011      i
53362.15      17.314      0.008      i
53363.1      17.255      0.009      i
53365.06      17.147      0.01      i
53369.06      17.071      0.011      i
53372.06      17.072      0.009      i
53373.09      17.091      0.006      i
53376.1      17.159      0.008      i
53380.06      17.308      0.01      i
53381.05      17.323      0.014      i
53383.09      17.418      0.014      i
53385.05      17.519      0.012      i
53386.06      17.559      0.011      i
53395.08      17.955      0.018      i
53399.05      18.083      0.014      i
53356.14      17.953      0.012      r
53357.1      17.779      0.011      r
53361.07      17.346      0.009      r
53362.15      17.256      0.009      r
53363.1      17.201      0.008      r
53365.06      17.121      0.009      r
53369.06      17.086      0.009      r
53372.06      17.132      0.008      r
53373.09      17.172      0.006      r
53376.1      17.307      0.007      r
53380.06      17.498      0.009      r
53381.05      17.556      0.012      r
53383.09      17.66      0.012      r
53384.05      17.726      0.011      r
53385.05      17.756      0.01      r
53386.06      17.782      0.011      r
53395.08      18.201      0.016      r
53399.05      18.288      0.011      r
53356.14      19.235      0.031      u
53357.1      19.066      0.027      u
53361.07      18.422      0.024      u
53362.15      18.345      0.028      u
53363.1      18.318      0.026      u
53365.06      18.383      0.025      u
53369.06      18.811      0.024      u
53372.06      19.55      0.043      u
53376.1      20.472      0.061      u
53380.06      21.037      0.111      u
53381.05      21.299      0.16      u
53383.09      21.28      0.13      u
53384.05      21.478      0.175      u
