53467.17 18.65 0.019 u
53468.09 18.44 0.015 u
53472.09 17.987 0.012 u
53473.1 17.925 0.012 u
53474.06 17.934 0.012 u
53475.14 18.002 0.013 u
53476.06 18.101 0.015 u
53477.06 18.247 0.014 u
53478.08 18.346 0.017 u
53479.02 18.439 0.025 u
53480.04 18.529 0.02 u
53481.02 18.574 0.028 u
53482.03 18.578 0.049 u
53483.04 18.46 0.038 u
53484.1 18.334 0.038 u
53489.02 17.874 0.013 u
53490.99 17.496 0.013 u
53493.02 17.258 0.034 u
53495.04 17.165 0.014 u
53496.05 17.144 0.019 u
53496.97 17.113 0.013 u
53498.96 17.11 0.013 u
53499.97 17.144 0.014 u
53500.96 17.215 0.016 u
53501.97 17.276 0.014 u
53502.97 17.361 0.013 u
53503.98 17.422 0.016 u
53505.99 17.611 0.015 u
53512.15 18.295 0.061 u
53515.96 18.654 0.022 u
53516.95 18.772 0.064 u
53519.96 19.238 0.036 u
53520.95 19.319 0.043 u
53528.99 20.202 0.047 u
53529.98 20.182 0.038 u
53471.23 17.25 0.08 U
53471.24108 17.273 0.038 U
53472.24 17.19 0.07 U
53472.24389 17.162 0.032 U
53473.2 17.13 0.07 U
53473.20879 17.165 0.03 U
53473.22221 17.195 0.033 U
53474.2 17.11 0.07 U
53474.20719 17.173 0.032 U
53474.22057 17.194 0.032 U
53476.21 17.3 0.08 U
53477.19 17.6 0.08 U
53477.19557 17.523 0.04 U
53477.20873 17.533 0.038 U
53478.16 17.6 0.14 U
53478.16898 17.719 0.047 U
53482.19 17.62 0.14 U
53482.19891 17.858 0.058 U
53482.21267 17.835 0.064 U
53482.22597 17.832 0.059 U
53483.27 17.53 0.13 U
53485.19 17.53 0.13 U
53485.21623 17.514 0.122 U
53486.21 17.48 0.13 U
53486.21818 17.523 0.102 U
53490.25 16.92 0.11 U
53490.25441 16.916 0.038 U
53490.25815 16.864 0.041 U
53492.17 16.6 0.07 U
53492.17501 16.575 0.03 U
53492.17874 16.627 0.03 U
53492.19205 16.613 0.03 U
53492.19579 16.624 0.03 U
53493.14 16.52 0.07 U
53493.14478 16.549 0.028 U
53493.14851 16.533 0.028 U
53493.16233 16.537 0.03 U
53493.16605 16.533 0.03 U
53494.15 16.45 0.06 U
53494.15419 16.456 0.028 U
53494.15793 16.432 0.028 U
53494.17134 16.451 0.028 U
53494.17508 16.442 0.03 U
53495.14 16.51 0.06 U
53495.15281 16.588 0.036 U
53495.15654 16.439 0.029 U
53495.17004 16.507 0.032 U
53495.17376 16.541 0.033 U
53496.13 16.36 0.06 U
53496.13766 16.364 0.028 U
53496.16236 16.38 0.029 U
53496.16609 16.377 0.03 U
53497.15 16.33 0.06 U
53497.15229 16.3 0.028 U
53497.15602 16.297 0.029 U
