57552.415 17.048 0.015 u
57553.56 17.123 0.033 u
57554.49 17.18 0.025 u
57557.405 17.553 0.067 u
57558.48 17.609 0.019 u
57561.44 18.172 0.03 u
57562.425 18.228 0.05 u
57573.51 19.623 0.033 u
57585.485 20.259 0.118 u
57605.425 21.398 0.127 u
57624.31 20.907 0.0 u
57758.77 22.356 0.0 u
57541.805 16.529 0.019 B
57552.8 16.9 0.049 B
57553.56 16.961 0.036 B
57553.795 16.994 0.065 B
57555.85 17.119 0.07 B
57557.41 17.201 0.209 B
57561.92 17.444 0.03 B
57574.5 18.619 0.024 B
57584.67 19.084 0.134 B
57585.475 19.101 0.032 B
57591.4 19.258 0.022 B
57598.415 19.415 0.027 B
57605.41 20.075 0.036 B
57613.435 20.781 0.078 B
57619.385 21.115 0.088 B
57628.385 21.316 0.066 B
57758.78 22.836 0.299 B
57777.525 22.873 0.0 B
57803.725 23.605 0.396 B
57513.897 19.425 0.0 g
57542.853 16.412 0.049 g
57546.849 16.569 0.043 g
57552.415 16.838 0.014 g
57552.805 16.82 0.026 g
57553.56 16.787 0.02 g
57553.8 16.826 0.037 g
57554.49 16.847 0.024 g
57555.827 16.936 0.073 g
57557.405 16.954 0.036 g
57558.48 17.037 0.022 g
57561.44 17.382 0.014 g
57562.425 17.431 0.065 g
57573.51 18.372 0.033 g
57582.775 18.481 0.152 g
57585.485 18.674 0.038 g
57591.405 18.793 0.027 g
57598.425 18.991 0.028 g
57605.425 19.6 0.02 g
57606.787 19.289 0.0 g
57611.415 20.233 0.058 g
57619.395 20.601 0.055 g
57624.31 20.682 0.244 g
57628.39 20.772 0.121 g
57751.74 22.693 0.081 g
57778.65 22.88 0.296 g
57803.74 23.254 0.263 g
57838.625 23.335 0.097 g
57506.82846 18.398 0.0 V
57510.89132 18.465 0.0 V
57513.89244 18.722 0.0 V
57513.897 19.315 0.0 V
57521.77626 17.682 0.0 V
57523.93451 17.766 0.0 V
57528.74408 17.328 0.0 V
57529.8937 17.135 0.0 V
57537.8862 16.509 0.084 V
57538.79558 16.486 0.075 V
57541.805 16.478 0.036 V
57542.853 16.343 0.033 V
57542.88256 16.556 0.132 V
57543.88419 16.426 0.084 V
57546.849 16.5 0.024 V
57548.86982 16.606 0.084 V
57551.79352 16.909 0.143 V
57552.8 16.774 0.065 V
57553.56 16.807 0.022 V
57553.795 16.791 0.074 V
57555.85 16.858 0.107 V
57556.83 16.805 0.141 V
57559.82196 17.046 0.271 V
57561.92 17.156 0.041 V
57562.78755 17.45 0.16 V
57568.77521 18.06 0.0 V
57572.73 17.959 0.106 V
57573.75 17.974 0.099 V
57574.5 18.054 0.032 V
57582.775 18.23 0.15 V
57585.475 18.348 0.03 V
57591.4 18.464 0.02 V
57598.415 18.578 0.029 V
57605.41 19.067 0.023 V
57606.787 19.187 0.0 V
57613.435 19.93 0.05 V
57619.385 20.205 0.03 V
57624.31 20.341 0.143 V
57628.385 20.419 0.057 V
57751.71 21.952 0.101 V
57777.525 22.227 0.581 V
57803.725 22.417 0.241 V
57838.61 23.012 0.129 V
57505.72 19.142 0.213 r
57516.84 19.438 0.245 r
57528.863 18.746 0.0 r
57532.867 16.909 0.071 r
57536.861 16.438 0.08 r
57541.8 16.385 0.197 r
57541.8 16.434 0.03 r
57542.483 16.355 0.165 r
57552.415 16.71 0.017 r
57552.805 16.756 0.061 r
57553.56 16.751 0.017 r
57553.8 16.779 0.074 r
57554.49 16.769 0.019 r
57555.827 16.867 0.079 r
57557.405 16.957 0.046 r
57557.812 17.055 0.0 r
57558.48 17.003 0.026 r
57561.44 17.171 0.02 r
57561.823 17.2 0.039 r
57562.425 17.234 0.036 r
57565.817 17.451 0.045 r
57571.5 17.688 0.193 r
57572.69 17.825 0.187 r
57573.51 17.877 0.024 r
57573.67 17.912 0.197 r
57583.68 18.078 0.201 r
57585.485 18.105 0.021 r
57587.41 18.102 0.084 r
57591.405 18.203 0.022 r
57598.425 18.291 0.014 r
57599.43 18.317 0.349 r
57599.773 18.333 0.198 r
57605.425 18.47 0.019 r
57611.415 19.176 0.024 r
57619.395 19.529 0.024 r
57620.37 19.599 0.085 r
57623.335 19.65 0.04 r
57628.305 19.778 0.065 r
57751.74 20.898 0.04 r
57773.61 20.947 0.299 r
57778.65 20.969 0.128 r
57803.74 21.245 0.032 r
57838.625 21.437 0.042 r
57532.909 17.167 0.022 i
57541.8 16.498 0.035 i
57552.415 16.836 0.017 i
57552.805 16.814 0.05 i
57553.56 16.83 0.021 i
57553.8 16.853 0.064 i
57554.49 16.888 0.015 i
57555.827 16.912 0.052 i
57557.405 17.036 0.037 i
57558.48 17.066 0.025 i
57561.44 17.296 0.031 i
57562.425 17.368 0.031 i
57573.51 17.948 0.021 i
57585.485 18.047 0.018 i
57591.405 18.153 0.031 i
57598.425 18.275 0.014 i
57605.425 18.399 0.018 i
57611.415 19.202 0.026 i
57619.395 19.578 0.029 i
57623.335 19.771 0.062 i
57628.305 19.87 0.088 i
57751.74 21.872 0.072 i
57777.53 22.106 0.275 i
57778.65 22.13 0.324 i
57803.74 22.341 0.082 i
57838.625 22.534 0.086 i
57553.56 16.96 0.014 z
57557.405 17.251 0.036 z
57562.425 17.426 0.028 z
57573.51 17.912 0.02 z
57585.485 18.074 0.036 z
57591.405 18.087 0.035 z
57598.425 18.177 0.029 z
57605.425 18.446 0.037 z
57611.415 19.106 0.041 z
57619.395 19.488 0.036 z
57623.335 19.532 0.079 z
57628.305 19.652 0.064 z
57751.74 21.639 0.144 z
57778.65 21.881 0.46 z
57803.74 21.916 0.0 z
57838.625 22.208 0.182 z
57551.48 16.409 0.179 J
57562.503 16.725 0.185 J
57584.44 17.178 0.213 J
57597.4 17.339 0.202 J
57612.43 18.391 0.162 J
57623.377 18.796 0.22 J
57763.677 20.604 0.242 J
57791.627 21.206 0.316 J
57837.45 21.758 0.254 J
57551.48 16.324 0.249 H
57562.503 16.629 0.239 H
57584.44 17.119 0.212 H
57597.4 17.212 0.193 H
57612.43 18.146 0.295 H
57623.377 18.506 0.392 H
57763.677 20.669 0.376 H
57791.627 20.946 0.455 H
57837.45 21.179 0.452 H
57551.48 16.045 0.227 K
57562.503 16.351 0.23 K
57584.44 16.816 0.159 K
57597.4 16.935 0.156 K
57612.43 17.639 0.248 K
57623.377 17.922 0.299 K
57763.677 20.306 0.243 K
57791.627 20.416 0.394 K
57837.45 20.864 0.466 K
