4.257539700000000266e+03 1.299769531445753135e+00 1.508272999999999955e-16 1.508273000000000140e-17
4.258809599999999591e+03 1.299769531445753135e+00 2.871508999999999779e-16 2.871508999999999779e-17
4.260079399999999623e+03 1.299769531445753135e+00 2.894991999999999671e-17 2.894992000000000057e-18
4.261349299999999857e+03 1.299769531445753135e+00 1.042493000000000081e-16 1.042492999999999989e-17
4.262619200000000092e+03 1.299769531445753135e+00 1.785292000000000099e-16 1.785292000000000099e-17
4.263889100000000326e+03 1.299769531445753135e+00 3.894421999999999599e-17 3.894421999999999907e-18
4.265158900000000358e+03 1.299769531445753135e+00 1.024352000000000079e-16 1.024352000000000048e-17
4.266428799999999683e+03 1.299769531445753135e+00 7.164742999999999748e-17 7.164743000000000673e-18
4.267698599999999715e+03 1.299769531445753135e+00 2.953683999999999729e-17 2.953683999999999652e-18
4.268968499999999949e+03 1.299769531445753135e+00 1.385654000000000161e-16 1.385654000000000069e-17
4.270238299999999981e+03 1.299769531445753135e+00 2.560816000000000195e-16 2.560816000000000626e-17
4.271508200000000215e+03 1.299769531445753135e+00 2.392354000000000082e-16 2.392354000000000266e-17
4.272778000000000247e+03 1.299769531445753135e+00 1.715469000000000128e-16 1.715469000000000189e-17
4.274047899999999572e+03 1.299769531445753135e+00 2.988177999999999940e-16 2.988178000000000433e-17
4.275317699999999604e+03 1.299769531445753135e+00 3.873794000000000050e-16 3.873793999999999681e-17
4.276587599999999838e+03 1.299769531445753135e+00 3.535549999999999834e-16 3.535549999999999957e-17
4.277857399999999870e+03 1.299769531445753135e+00 2.266691999999999895e-16 2.266692000000000326e-17
4.279127300000000105e+03 1.299769531445753135e+00 7.922322000000000792e-17 7.922322000000001408e-18
4.280397299999999632e+03 1.299769531445753135e+00 2.442484999999999988e-17 2.442484999999999911e-18
4.282936999999999898e+03 1.299769531445753135e+00 7.499506999999999857e-17 7.499507000000000473e-18
4.284206799999999930e+03 1.299769531445753135e+00 2.901053000000000028e-16 2.901053000000000521e-17
4.285476700000000164e+03 1.299769531445753135e+00 2.537021000000000269e-16 2.537021000000000515e-17
4.286746500000000196e+03 1.299769531445753135e+00 2.422579999999999816e-16 2.422580000000000247e-17
4.288016400000000431e+03 1.299769531445753135e+00 2.055065999999999816e-16 2.055066000000000063e-17
4.289286199999999553e+03 1.299769531445753135e+00 1.494525999999999931e-16 1.494526000000000116e-17
4.290556099999999788e+03 1.299769531445753135e+00 1.365538000000000013e-16 1.365538000000000106e-17
4.291825899999999820e+03 1.299769531445753135e+00 8.992672000000000031e-17 8.992672000000001263e-18
4.293095800000000054e+03 1.299769531445753135e+00 6.951941000000000131e-17 6.951941000000000748e-18
4.294365600000000086e+03 1.299769531445753135e+00 2.021958000000000038e-16 2.021958000000000346e-17
4.295635500000000320e+03 1.299769531445753135e+00 2.259799999999999762e-16 2.259800000000000255e-17
4.296905399999999645e+03 1.299769531445753135e+00 5.518976000000000299e-17 5.518976000000000607e-18
4.298175299999999879e+03 1.299769531445753135e+00 8.982287999999999732e-17 8.982288000000000040e-18
4.299445099999999911e+03 1.299769531445753135e+00 3.260227000000000271e-16 3.260227000000000640e-17
4.300715000000000146e+03 1.299769531445753135e+00 3.434458000000000064e-16 3.434458000000000187e-17
4.301984900000000380e+03 1.299769531445753135e+00 1.240896000000000088e-16 1.240896000000000026e-17
4.303254700000000412e+03 1.299769531445753135e+00 8.267431999999999412e-17 8.267432000000000953e-18
4.304524599999999737e+03 1.299769531445753135e+00 1.556623000000000041e-16 1.556623000000000041e-17
4.305794399999999769e+03 1.299769531445753135e+00 1.409694000000000104e-16 1.409694000000000289e-17
4.307064300000000003e+03 1.299769531445753135e+00 1.787572999999999879e-16 1.787572999999999879e-17
4.308334100000000035e+03 1.299769531445753135e+00 2.036336999999999921e-16 2.036336999999999983e-17
